symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
SOLARINDS,Basic Materials,Specialty Chemicals,18287.0,0.72,57.02,3.61,54.1,17776.74,14622.16,0.6,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,5.85,,,Chemicals,72.0,4.0,76.0,23.27,17.05,40.9,70.0,620.87,-1405.69,1.0,26.44,4.0,Negative free cash flow,44.82,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
HINDCOPPER,Basic Materials,Copper,491.65,-1.27,118.34,35.21,41.52,527.81,478.95,1.4,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Volume expansion",0.0,-4.74,,,Metals / Mining,87.0,4.0,91.0,3.32,29.84,58.1,136.6,1473.56,864.71,1.0,26.44,0.0,,44.07,Weak,"Above 200 DMA, Weak but watchable RSI, Volume expansion"
GLAXO,Healthcare,Drug Manufacturers - General,2463.4,1.77,17.97,22.39,66.15,2307.46,2413.89,1.61,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move",15.0,16.06,,,Pharma / Healthcare,47.0,2.0,49.0,1.47,27.01,16.6,15.7,,,0.57,34.03,0.0,,43.5,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move"
SUNPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1942.6,1.1,26.64,0.58,69.55,1846.3,1745.29,1.45,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",8.0,7.56,,,Pharma / Healthcare,47.0,2.0,49.0,5.52,20.19,10.5,27.4,,,0.57,34.03,0.0,,43.0,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move"
DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,7188.5,3.6,27.53,0.28,71.61,6733.74,6410.56,2.99,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,8.78,,,Pharma / Healthcare,49.0,2.0,51.0,0.04,26.05,27.8,65.7,,,0.57,34.03,0.0,,42.95,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
OBEROIRLTY,Real Estate,Real Estate - Development,1916.5,-0.45,37.93,3.5,68.2,1713.66,1637.4,0.93,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,14.8,,,Cement / Realty,55.0,2.0,57.0,15.77,41.59,31.7,28.9,,,0.57,26.79,0.0,,42.72,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
CPPLUS,Industrials,Building Products & Equipment,3622.8,-0.46,256.93,4.34,60.98,3153.11,1990.3,0.53,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,7.62,,,Capital Goods / Infra,68.0,5.0,73.0,9.6,8.72,45.5,187.0,13.47,-28.53,1.0,27.07,4.0,Negative free cash flow,42.61,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
WELCORP,Basic Materials,Steel,1683.4,3.92,137.89,0.67,74.76,1403.9,997.2,3.16,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,22.01,,,Metals / Mining,44.0,2.0,46.0,25.04,13.35,14.9,198.3,,,0.57,26.44,0.0,,41.82,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
ZYDUSLIFE,Healthcare,Drug Manufacturers - Specialty & Generic,1133.6,0.2,35.68,4.05,58.58,1071.58,962.84,0.79,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,4.18,,,Pharma / Healthcare,60.0,4.0,64.0,42.3,18.57,16.2,8.7,2116.6,-906.16,1.0,34.03,4.0,Negative free cash flow,41.75,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
LUPIN,Healthcare,Drug Manufacturers - Specialty & Generic,2469.2,-0.94,34.43,2.28,62.72,2333.61,2194.06,1.03,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",8.0,8.63,,,Pharma / Healthcare,50.0,2.0,52.0,29.39,18.45,32.0,16.0,,,0.57,34.03,0.0,,41.55,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,3408.8,-0.37,47.95,2.8,64.15,3152.78,2815.79,0.66,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,11.6,,,Pharma / Healthcare,48.0,2.0,50.0,5.75,19.65,24.8,30.8,,,0.57,34.03,0.0,,41.35,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
LAURUSLABS,Healthcare,Drug Manufacturers - Specialty & Generic,1560.7,0.13,98.37,0.81,67.17,1401.93,1108.84,0.5,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,12.35,,,Pharma / Healthcare,43.0,2.0,45.0,46.37,15.04,29.1,125.2,,,0.57,34.03,0.0,,40.85,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
NAUKRI,Communication Services,Internet Content & Information,1187.95,-0.26,30.79,19.49,75.09,1005.47,1162.36,0.22,Bullish,37.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI",15.0,20.92,,,Telecom,75.0,2.0,77.0,0.64,44.14,15.9,22.1,1076.43,873.98,1.0,25.13,3.0,Low volume participation,40.72,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI"
NESTLEIND,Consumer Defensive,Packaged Foods,1427.1,0.01,32.91,4.28,51.52,1419.07,1299.24,1.03,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,3.81,,,FMCG / Consumer,47.0,3.0,50.0,8.62,15.62,25.2,48.1,,,0.57,24.27,0.0,,40.64,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
ADANIPOWER,Utilities,Utilities - Independent Power Producers,226.17,4.97,104.77,11.03,53.72,226.02,172.8,1.81,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",8.0,2.56,,,Energy / Utilities,43.0,0.0,43.0,82.33,24.15,34.0,44.4,,,0.5,23.65,0.0,,40.6,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move"
KPRMILL,Consumer Cyclical,Textile Manufacturing,1116.3,0.82,40.22,16.32,50.57,1051.39,975.82,0.17,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",8.0,5.77,,,Consumer Discretionary,65.0,2.0,67.0,10.46,13.03,0.9,11.2,1107.84,561.77,1.0,27.18,3.0,Low volume participation,40.28,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move"
ICICIBANK,Financial Services,Banks - Regional,1407.7,-0.13,18.53,5.43,63.29,1313.31,1343.91,1.2,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support",8.0,6.03,,,Banking,41.0,6.0,47.0,,27.53,11.4,13.8,,,0.64,28.53,0.0,,40.23,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support"
ABBOTINDIA,Healthcare,Drug Manufacturers - Specialty & Generic,27500.0,0.38,9.34,22.12,65.63,26621.7,27567.15,1.51,Bullish,58.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Volume expansion, Positive day move",8.0,4.74,,,Pharma / Healthcare,72.0,4.0,76.0,3.6,22.4,6.5,7.6,1319.24,1351.75,1.0,34.03,8.0,Below 200 DMA,40.2,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W low with stable RSI, Volume expansion, Positive day move"
PREMIERENE,Technology,Solar,1100.9,-0.78,65.2,2.98,61.77,1041.56,937.48,1.16,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",8.0,5.31,,,IT / Technology,45.0,5.0,50.0,86.0,19.68,37.7,53.0,,,0.57,28.16,0.0,,39.97,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
MARICO,Consumer Defensive,Household & Personal Products,848.25,0.18,24.12,2.84,57.29,828.22,766.37,0.62,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move",8.0,4.77,,,FMCG / Consumer,45.0,3.0,48.0,12.39,13.16,21.4,24.7,,,0.57,24.27,0.0,,39.94,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move"
PETRONET,Energy,Oil & Gas Refining & Marketing,276.05,-1.04,18.65,14.45,47.99,274.74,275.29,0.52,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone",0.0,-3.45,,,Energy / Utilities,78.0,4.0,82.0,10.51,8.99,-23.3,25.3,4750.04,1811.25,1.0,29.63,5.0,Revenue contraction,39.89,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone"
NMDC,Basic Materials,Steel,84.99,1.02,31.07,12.82,44.31,88.42,80.78,1.14,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive day move",0.0,-3.93,,,Metals / Mining,86.0,4.0,90.0,18.8,23.23,61.9,37.7,4996.25,-1396.04,1.0,26.44,4.0,Negative free cash flow,39.72,Weak,"Above 200 DMA, Weak but watchable RSI, Normal volume support, Positive day move"
HCLTECH,Technology,Information Technology Services,1166.7,-4.46,13.27,33.2,53.5,1148.82,1395.2,2.04,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion",8.0,4.23,,,IT / Technology,74.0,5.0,79.0,7.06,12.97,3.0,8.4,213.5,181.3,1.0,28.16,8.0,Below 200 DMA,39.62,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion"
CUPID,Consumer Defensive,Household & Personal Products,216.77,4.81,810.72,4.08,70.03,156.79,97.27,1.43,Bullish,67.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move",15.0,31.51,,,FMCG / Consumer,41.0,3.0,44.0,12.51,29.47,162.5,190.9,,,0.5,24.27,0.0,,39.54,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move"
POWERINDIA,Industrials,Electrical Equipment & Parts,32490.0,1.8,101.66,16.23,44.08,34428.3,24976.22,0.52,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",0.0,-6.36,,,Capital Goods / Infra,76.0,5.0,81.0,1.66,12.12,46.2,71.8,1244.83,784.42,1.0,27.07,0.0,,39.41,Weak,"Above 200 DMA, Weak but watchable RSI, Positive day move"
AUROPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1552.8,0.23,52.82,5.13,54.29,1498.12,1283.79,0.37,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,10.26,,,Pharma / Healthcare,47.0,2.0,49.0,21.31,10.63,16.3,25.8,,,0.57,34.03,3.0,Low volume participation,39.25,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
LTM,Technology,Information Technology Services,4062.8,-1.49,15.16,35.96,58.58,3957.73,4946.33,1.14,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support",8.0,4.23,,,IT / Technology,80.0,5.0,85.0,9.87,11.87,18.0,16.9,4922.6,5183.36,1.0,28.16,8.0,Below 200 DMA,39.22,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Normal volume support"
NAVINFLUOR,Basic Materials,Chemicals,7586.0,-0.67,69.02,2.87,54.2,7277.12,6235.81,0.8,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,4.1,,,Chemicals,49.0,2.0,51.0,32.09,21.73,44.1,100.9,,,0.57,26.44,0.0,,38.82,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
GLENMARK,Healthcare,Drug Manufacturers - Specialty & Generic,2305.1,0.17,28.59,6.83,61.12,2249.67,2083.17,1.24,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,6.89,,,Pharma / Healthcare,38.0,2.0,40.0,5.65,10.14,23.1,9.31,,,0.57,34.03,0.0,,38.6,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
LODHA,Real Estate,Real Estate - Development,1147.25,-4.29,76.28,21.24,68.53,948.62,1010.28,0.6,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",15.0,24.59,,,Cement / Realty,50.0,2.0,52.0,42.24,22.69,43.1,103.3,,,0.57,26.79,0.0,,38.47,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
INDHOTEL,Consumer Cyclical,Lodging,733.3,-0.71,30.37,9.28,58.34,684.48,685.61,0.58,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,6.3,,,Consumer Discretionary,46.0,2.0,48.0,18.99,20.87,15.1,20.7,,,0.57,27.18,0.0,,37.88,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
MANKIND,Healthcare,Drug Manufacturers - Specialty & Generic,2531.1,0.94,32.54,6.79,58.18,2443.91,2273.1,0.59,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,6.34,,,Pharma / Healthcare,39.0,2.0,41.0,38.11,13.86,12.9,29.6,,,0.57,34.03,0.0,,37.7,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
LENSKART,Healthcare,Medical Instruments & Supplies,537.9,-0.23,51.05,4.46,62.79,509.52,0.0,0.39,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,7.72,,,Pharma / Healthcare,51.0,2.0,53.0,34.98,5.6,45.6,-9.6,1669.59,766.92,0.93,34.03,3.0,Low volume participation,37.65,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
LLOYDSME,Basic Materials,Steel,1825.5,-0.09,75.15,3.28,59.58,1760.83,1421.31,0.71,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,3.26,,,Metals / Mining,57.0,2.0,59.0,145.21,21.48,405.5,6.05,2921.32,-7270.92,1.0,26.44,4.0,Negative free cash flow,37.62,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
SHRIRAMFIN,Financial Services,Credit Services,1013.9,-3.26,81.09,7.98,50.61,973.57,918.87,1.3,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",8.0,1.32,,,Financial Services,50.0,12.0,62.0,276.21,50.11,39.1,29.5,,,0.64,28.53,8.0,Very high debt,37.48,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion"
ITCHOTELS,Consumer Cyclical,Resorts & Casinos,182.07,-2.38,33.48,29.95,59.71,164.01,181.25,0.65,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",15.0,14.5,,,Consumer Discretionary,47.0,2.0,49.0,0.63,20.28,14.8,35.9,,,0.57,27.18,0.0,,37.48,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
EMCURE,Healthcare,Drug Manufacturers - Specialty & Generic,1810.1,0.94,43.66,6.89,52.96,1751.54,1535.23,0.64,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,6.13,,,Pharma / Healthcare,38.0,2.0,40.0,30.57,10.45,22.9,41.9,,,0.57,34.03,0.0,,37.35,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
RADICO,Consumer Defensive,Beverages - Wineries & Distilleries,4051.2,0.14,62.05,2.66,68.98,3661.19,3171.54,0.87,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,12.78,,,FMCG / Consumer,36.0,3.0,39.0,20.94,8.84,19.5,62.1,,,0.57,24.27,0.0,,37.29,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
FEDERALBNK,Financial Services,Banks - Regional,327.5,-1.5,77.99,2.67,58.37,307.96,272.44,0.55,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,3.28,,,Banking,45.0,0.0,45.0,,30.72,21.4,32.7,,,0.5,28.53,0.0,,37.03,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ETERNAL,Consumer Cyclical,Internet Retail,286.15,0.33,34.6,22.34,65.68,257.63,276.44,1.36,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move",15.0,13.55,,,Consumer Discretionary,35.0,2.0,37.0,14.83,0.64,182.0,233.3,,,0.5,27.18,0.0,,37.03,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move"
KALYANKJIL,Consumer Cyclical,Luxury Goods,529.75,3.74,61.98,13.99,80.78,377.5,431.24,3.11,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,38.32,,,Consumer Discretionary,31.0,0.0,31.0,96.97,3.67,45.7,31.6,,,0.57,27.18,0.0,,36.68,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
NAM-INDIA,Financial Services,Asset Management,1192.7,-1.86,56.12,3.31,56.96,1118.31,940.48,0.77,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,4.61,,,Financial Services,48.0,-4.0,44.0,1.62,52.51,24.5,26.4,,,0.57,28.53,0.0,,36.68,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
HAL,Industrials,Aerospace & Defense,4442.4,-1.53,27.69,10.02,53.95,4402.92,4358.58,0.99,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,3.68,,,Capital Goods / Infra,56.0,0.0,56.0,0.16,27.55,1.8,5.5,10906.38,-14387.13,1.0,27.07,4.0,Negative free cash flow,36.66,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
TECHM,Technology,Information Technology Services,1484.3,-1.34,16.78,17.86,59.41,1414.57,1447.03,0.81,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone",8.0,4.12,,,IT / Technology,47.0,0.0,47.0,7.27,8.68,17.7,28.3,,,0.57,28.16,0.0,,36.42,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone"
ADANIPORTS,Industrials,Marine Shipping,1821.9,0.64,41.77,3.66,51.92,1798.66,1550.08,0.82,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,0.95,,,Capital Goods / Infra,35.0,5.0,40.0,64.05,32.43,18.6,2.4,,,0.57,27.07,0.0,,36.31,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
GROWW,Financial Services,Capital Markets,203.79,-2.11,81.96,10.3,54.65,195.57,0.0,1.08,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,-1.71,,,Financial Services,49.0,-4.0,45.0,3.03,45.35,65.2,85.7,,,0.5,28.53,0.0,,36.28,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
SONACOMS,Consumer Cyclical,Auto Parts,666.8,-0.6,66.77,2.26,68.96,610.35,524.22,0.42,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,11.81,,,Automobile,45.0,2.0,47.0,7.21,14.21,52.4,44.3,,,0.57,27.18,3.0,Low volume participation,36.28,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
