symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
AGIIL,Real Estate,Real Estate - Development,345.6,3.38,426.31,20.44,42.75,369.7,304.38,2.53,Bearish,48.0,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Strong positive day move",25.0,-7.22,-7.74,19.11,Cement / Realty,55.0,4.0,59.0,39.93,26.91,302.9,263.37,-32.38,-52.02,1.0,39.61,9.0,"Negative operating cash flow, Negative free cash flow",35.84,Weak,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Strong positive day move, Strong ROE, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 49.9% | Currently 71.8% through the range",65.66,434.4,1886419.1,4764764.0,4.51,1.82,-8.06,-11.73,-9.56,27.17,"Positive 6M return, 6M Nifty outperformance",50.0,Neutral Range,71.54,254.48,381.38,49.86,71.81,80.0% of closes stayed inside the range | Range width 49.9% | Currently 71.8% through the range,20.41,6.01,28.7,1.31,0.19,89.42,185.62,34.7059,,7.7943,3.0,0.139,3613.67,54.3,20.0,20.0,9.0,0.0,6.0,Strong ROE,"Negative operating cash flow, Negative free cash flow","General quality ROE, General low-debt support"
ANANTRAJ,Real Estate,Real Estate - Development,584.89,2.88,632.35,38.12,66.36,527.0,549.48,2.04,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",63.0,9.56,16.39,2.58,Cement / Realty,21.0,0.0,21.0,,23.7,-74.86,-73.14,,,0.5,39.61,12.0,"Revenue contraction, Earnings contraction",35.79,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 21.1% | Currently 100.0% through the range | Above upper band on elevated volume",79.87,945.21,2195874.95,4488608.0,4.51,1.82,-8.06,5.05,14.57,10.64,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",16.67,Breakout Watch,85.75,458.33,555.01,21.1,100.0,80.0% of closes stayed inside the range | Range width 21.1% | Currently 100.0% through the range | Above upper band on elevated volume,,,26.48,,,,,37.2328,20.7633,3.7684,17.0,0.367,21813.94,31.04,12.0,0.0,0.0,0.0,9.0,,"Revenue contraction, Earnings contraction",
DOLLAR,Consumer Cyclical,Apparel Manufacturing,266.66,0.9,22.36,58.57,53.75,264.87,306.01,0.82,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",8.0,8.59,-1.65,-22.44,Consumer Discretionary,69.0,2.0,71.0,30.72,5.81,376.13,485.19,138.72,95.3,1.0,37.77,8.0,Below 200 DMA,35.77,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move, Positive 1M return, 80.0% of closes stayed inside the range | Range width 28.6% | Currently 31.0% through the range",217.93,643.71,252782.5,206441.0,4.51,1.82,-8.06,4.08,-3.47,-14.38,Positive 1M return,70.69,Lower Range Watch,73.67,244.94,314.97,28.59,31.02,80.0% of closes stayed inside the range | Range width 28.6% | Currently 31.0% through the range,11.32,6.96,8.72,2.31,1.36,0.13,291.43,13.5982,10.8347,1.6064,1.13,0.289,1523.96,52.65,4.0,20.0,14.0,17.0,14.0,,,General low-debt support
AZAD,Industrials,Specialty Industrial Machinery,2479.5,0.14,285.97,1.61,72.87,2122.08,1763.75,1.36,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",100.0,15.32,35.02,55.63,Capital Goods / Infra,15.0,0.0,15.0,,20.71,-71.38,-73.1,,,0.43,38.42,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",35.51,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 48.9% | Currently 100.0% through the range | Above upper band on elevated volume",642.4,2520.0,677874.15,923538.0,4.51,1.82,-8.06,10.81,33.2,63.69,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.17,Breakout Watch,78.85,1473.83,2194.92,48.93,100.0,80.0% of closes stayed inside the range | Range width 48.9% | Currently 100.0% through the range | Above upper band on elevated volume,,,26.5,,,,,132.0899,77.1135,12.0451,,0.601,18409.03,92.01,12.0,0.0,0.0,0.0,3.0,,"Revenue contraction, Earnings contraction, Very high PE",
DIGISPICE,Financial Services,Financial Conglomerates,20.07,-1.52,35.43,61.92,50.7,20.07,21.75,2.09,Bearish,35.0,"Healthy RSI momentum, Strong volume expansion",25.0,-1.52,16.28,-15.03,Financial Services,63.0,0.0,63.0,35.65,4.08,325.77,705.18,64.4,48.39,0.93,40.5,8.0,Below 200 DMA,35.12,Weak,"Healthy RSI momentum, Strong volume expansion, Cash covers debt, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 23.2% | Currently 77.4% through the range",14.82,52.7,124176.15,259666.0,4.51,1.82,-8.06,-6.03,14.46,-6.97,"Positive 3M return, 3M Nifty outperformance",52.0,Profit Booking Zone,73.64,17.01,20.96,23.24,77.41,80.0% of closes stayed inside the range | Range width 23.2% | Currently 77.4% through the range,8.09,2.35,2.7,1.17,1.17,214.99,83.65,18.3548,,1.7867,,0.237,356.09,21.03,2.0,20.0,14.0,17.0,10.0,Cash covers debt,,
ARTEMISMED,Unknown,Unknown,277.0,3.53,388.85,20.58,59.34,266.26,251.35,1.78,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",63.0,8.92,21.85,0.48,General,5.0,0.0,5.0,,,,,,,0.14,27.09,4.0,Limited fundamental data coverage,35.06,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 21.8% | Currently 100.0% through the range",56.66,348.79,182661.2,325443.0,4.51,1.82,-8.06,4.41,20.03,8.54,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",11.11,Profit Booking Zone,84.6,224.23,273.09,21.79,100.0,80.0% of closes stayed inside the range | Range width 21.8% | Currently 100.0% through the range,,,,,,,,139.4105,25.6942,5.4069,,0.323,,22.91,0.0,0.0,0.0,0.0,5.0,,Very high PE,
CRIZAC,Consumer Defensive,Education & Training Services,200.02,0.85,15.39,46.75,43.69,209.98,241.34,0.54,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",0.0,-2.88,-11.95,-23.55,General,91.0,4.0,95.0,0.31,21.03,273.95,338.78,144.14,127.25,0.93,35.35,8.0,Below 200 DMA,35.05,Weak,"Weak but watchable RSI, Near 52W low zone, Positive day move, Strong ROE, Cash covers debt, 80.0% of closes stayed inside the range | Range width 19.5% | Currently 2.9% through the range",173.35,375.59,296525.0,159079.0,4.51,1.82,-8.06,-7.39,-13.77,-15.49,,89.47,Accumulation Zone,73.58,198.89,237.69,19.51,2.92,80.0% of closes stayed inside the range | Range width 19.5% | Currently 2.9% through the range,37.48,25.03,24.48,2.1,,135.54,1.84,13.7331,11.0833,5.1753,9.1,,3025.45,29.44,24.0,20.0,17.0,17.0,13.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
ARVSMART,Real Estate,Real Estate - Development,610.39,0.56,191.77,39.66,56.91,600.38,586.63,0.08,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",38.0,6.73,4.34,3.61,Cement / Realty,51.0,0.0,51.0,89.83,17.24,236.12,235.33,-170.44,-217.48,1.0,39.61,12.0,"Low volume participation, Negative operating cash flow, Negative free cash flow",35.04,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 18.3% | Currently 95.8% through the range",209.2,1011.65,232522.9,19666.0,4.51,1.82,-8.06,2.22,2.52,11.67,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",27.78,Profit Booking Zone,81.34,519.23,614.37,18.32,95.82,80.0% of closes stayed inside the range | Range width 18.3% | Currently 95.8% through the range,14.86,2.68,27.23,1.21,0.19,111.26,583.19,16.4241,18.9839,4.4771,34.0,0.293,3033.64,70.83,15.0,20.0,6.0,0.0,10.0,,"Negative operating cash flow, Negative free cash flow",
DHUNINV,Financial Services,Capital Markets,986.4,3.04,79.55,62.85,76.61,859.16,1056.6,0.97,Bullish,32.0,"Above 50 DMA, Strong but overbought RSI, Strong positive day move",60.0,25.55,23.47,-18.23,Financial Services,56.0,-5.0,51.0,34.71,5.0,313.49,648.87,136.98,-594.95,1.0,40.5,12.0,"Below 200 DMA, Negative free cash flow",34.92,Avoid,"Above 50 DMA, Strong but overbought RSI, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 29.1% | Currently 94.4% through the range",549.38,2654.84,2358.8,2282.0,4.51,1.82,-8.06,21.04,21.65,-10.17,"Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",34.0,Profit Booking Zone,74.68,773.46,998.92,29.15,94.45,80.0% of closes stayed inside the range | Range width 29.1% | Currently 94.4% through the range,0.66,0.35,-29.96,2.99,2.7,95.11,951.82,6.5304,,0.2282,29.0,0.724,625.84,39.77,0.0,20.0,15.0,9.0,12.0,,Negative free cash flow,Weak ROE for a leveraged-balance-sheet business
ADOR,Industrials,Specialty Industrial Machinery,1302.43,-0.03,83.98,22.72,69.47,1138.68,1046.49,0.75,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",95.0,13.65,38.39,22.78,Capital Goods / Infra,14.0,0.0,14.0,,8.92,-72.67,-66.33,,,0.5,38.42,12.0,"Revenue contraction, Earnings contraction",34.91,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 32.3% | Currently 100.0% through the range",707.92,1685.34,24577.1,18362.0,4.51,1.82,-8.06,9.14,36.57,30.84,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",10.12,Profit Booking Zone,78.82,914.18,1209.44,32.3,100.0,80.0% of closes stayed inside the range | Range width 32.3% | Currently 100.0% through the range,,,9.93,,,,,25.0782,19.9707,5.1337,2.24,0.289,2846.4,36.82,3.0,0.0,0.0,0.0,11.0,,"Revenue contraction, Earnings contraction",
ALKYLAMINE,Basic Materials,Specialty Chemicals,1956.0,0.07,62.3,37.7,66.33,1752.42,1639.97,1.31,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move",78.0,7.38,40.03,22.37,Chemicals,17.0,0.0,17.0,,17.92,-65.08,-47.43,,,0.5,33.83,12.0,"Revenue contraction, Earnings contraction",34.77,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 37.0% | Currently 100.0% through the range | Above upper band on elevated volume",1205.2,3139.76,133097.85,174637.0,4.51,1.82,-8.06,2.87,38.21,30.43,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",13.97,Breakout Watch,81.27,1313.74,1799.38,36.97,100.0,80.0% of closes stayed inside the range | Range width 37.0% | Currently 100.0% through the range | Above upper band on elevated volume,,,21.92,,,,,46.5749,44.3909,6.8306,76.0,0.273,10474.23,45.43,10.0,0.0,0.0,0.0,7.0,,"Revenue contraction, Earnings contraction",
APOLLO,Industrials,Aerospace & Defense,408.85,2.65,2685.86,12.36,51.21,385.51,289.96,1.01,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",70.0,-0.13,73.55,61.54,Capital Goods / Infra,13.0,0.0,13.0,,10.71,-72.21,-76.17,,,0.5,38.42,12.0,"Revenue contraction, Earnings contraction",34.56,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 109.1% | Currently 95.2% through the range",14.68,466.5,17375837.4,17566635.0,4.51,1.82,-8.06,-4.64,71.73,69.6,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",25.6,Profit Booking Zone,73.19,200.59,419.42,109.09,95.17,80.0% of closes stayed inside the range | Range width 109.1% | Currently 95.2% through the range,,,18.36,,,,,116.3514,47.5399,10.1837,6.0,1.334,14397.62,31.91,8.0,0.0,0.0,0.0,5.0,,"Revenue contraction, Earnings contraction, Very high PE",
BHAGYANGR,Basic Materials,Copper,383.1,2.45,844.76,11.38,55.22,334.5,196.68,0.6,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",100.0,23.34,98.88,122.46,Metals / Mining,8.0,0.0,8.0,,2.87,-70.35,-59.65,,,0.43,33.83,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",34.37,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 150.5% | Currently 100.0% through the range",40.55,432.3,133676.1,79671.0,4.51,1.82,-8.06,18.83,97.06,130.52,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.68,Profit Booking Zone,72.87,150.89,378.02,150.52,100.0,80.0% of closes stayed inside the range | Range width 150.5% | Currently 100.0% through the range,,,5.14,,,,,19.9109,,4.8544,,1.28,1309.88,8.75,0.0,0.0,0.0,0.0,8.0,,"Revenue contraction, Earnings contraction",
CCL,Consumer Defensive,Packaged Foods,1214.0,0.4,164.2,1.8,65.21,1132.65,1019.53,0.78,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",78.0,7.5,12.3,31.53,FMCG / Consumer,15.0,0.0,15.0,,9.74,-73.07,-69.88,,,0.5,35.35,12.0,"Revenue contraction, Earnings contraction",34.3,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 18.9% | Currently 100.0% through the range",459.5,1236.2,245699.25,192140.0,4.51,1.82,-8.06,2.99,10.48,39.59,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",13.16,Profit Booking Zone,83.98,986.71,1173.35,18.92,100.0,80.0% of closes stayed inside the range | Range width 18.9% | Currently 100.0% through the range,,,12.87,,,,,34.5995,23.6669,6.3795,51.0,0.047,14974.89,35.57,6.0,0.0,0.0,0.0,9.0,,"Revenue contraction, Earnings contraction",
AARTIIND,Basic Materials,Specialty Chemicals,484.1,3.45,43.2,47.06,55.29,473.45,418.9,0.61,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",88.0,9.87,12.14,31.32,Chemicals,12.0,0.0,12.0,,6.49,-71.19,-63.01,,,0.5,33.83,12.0,"Revenue contraction, Earnings contraction",34.27,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 21.5% | Currently 94.9% through the range",338.05,914.39,1787457.3,1096250.0,4.51,1.82,-8.06,5.36,10.32,39.38,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.03,Profit Booking Zone,81.78,402.11,488.52,21.49,94.88,80.0% of closes stayed inside the range | Range width 21.5% | Currently 94.9% through the range,,,8.88,,,,,36.9091,26.9122,3.28,19.0,0.627,19599.94,36.0,3.0,0.0,0.0,0.0,9.0,,"Revenue contraction, Earnings contraction",
CEMPRO,Industrials,Engineering & Construction,1566.8,0.82,1601.28,1.92,79.67,1122.81,813.23,0.59,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",100.0,39.59,145.5,115.95,Capital Goods / Infra,7.0,0.0,7.0,,5.18,-72.95,-76.44,,,0.5,38.42,12.0,"Revenue contraction, Earnings contraction",34.21,Avoid,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 126.5% | Currently 100.0% through the range",92.1,1597.4,542718.7,318686.0,4.51,1.82,-8.06,35.08,143.68,124.01,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.17,Profit Booking Zone,69.09,545.59,1235.75,126.5,100.0,80.0% of closes stayed inside the range | Range width 126.5% | Currently 100.0% through the range,,,8.52,,,,,35.7111,21.5114,9.0783,24.0,0.849,21784.38,26.77,0.0,0.0,0.0,0.0,7.0,,"Revenue contraction, Earnings contraction",
CUB,Financial Services,Banks - Regional,227.2,0.1,162.65,5.65,70.03,196.44,194.54,0.86,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",95.0,13.7,21.31,9.4,Banking,21.0,0.0,21.0,,35.97,-72.48,-71.15,,,0.43,40.5,16.0,"Revenue contraction, Earnings contraction, Limited fundamental data coverage",34.18,Avoid,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 18.9% | Currently 100.0% through the range",86.5,240.82,3092113.4,2654713.0,4.51,1.82,-8.06,9.19,19.49,17.46,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.0,Profit Booking Zone,81.25,181.9,216.31,18.91,100.0,80.0% of closes stayed inside the range | Range width 18.9% | Currently 100.0% through the range,,,,,,,,15.7171,11.4831,2.0841,87.0,0.344,22019.26,0.0,6.0,0.0,0.0,0.0,15.0,,"Revenue contraction, Earnings contraction",
AVL,Consumer Cyclical,Specialty Retail,634.45,0.56,94.68,9.82,58.71,576.88,526.35,0.33,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",95.0,18.42,24.0,26.98,Consumer Discretionary,10.0,0.0,10.0,,6.47,-55.36,-33.95,,,0.5,37.77,15.0,"Low volume participation, Revenue contraction, Earnings contraction",34.17,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 37.6% | Currently 100.0% through the range",325.9,703.5,398795.65,133416.0,4.51,1.82,-8.06,13.91,22.18,35.04,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",5.17,Profit Booking Zone,81.17,461.16,634.49,37.59,99.97,80.0% of closes stayed inside the range | Range width 37.6% | Currently 100.0% through the range,,,9.4,,,,,55.1119,36.1503,11.0347,21.0,0.136,7629.48,15.84,3.0,0.0,0.0,0.0,7.0,,"Revenue contraction, Earnings contraction",
ARIES,Basic Materials,Agricultural Inputs,344.15,0.03,175.09,24.95,54.37,344.77,348.98,0.88,Bearish,25.0,"Healthy RSI momentum, Positive day move",18.0,2.32,-8.8,2.81,General,73.0,2.0,75.0,16.67,5.79,268.3,148.6,86.08,37.45,1.0,33.83,8.0,Below 200 DMA,34.07,Avoid,"Healthy RSI momentum, Positive day move, Positive 1M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 17.5% | Currently 44.6% through the range",125.1,458.56,18230.15,15977.0,4.51,1.82,-8.06,-2.19,-10.62,10.87,"Positive 1M return, Positive 6M return",54.41,Lower Range Watch,69.1,319.22,375.05,17.49,44.65,80.0% of closes stayed inside the range | Range width 17.5% | Currently 44.6% through the range,12.82,6.71,10.54,1.69,1.11,24.76,55.73,13.1962,,1.8825,31.0,0.073,629.8,40.48,9.0,20.0,15.0,17.0,12.0,,,General low-debt support
CGCL,Financial Services,Credit Services,252.22,-0.17,67.76,71.15,79.4,207.17,188.28,1.62,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Volume expansion",100.0,20.98,35.87,36.41,Financial Services,23.0,0.0,23.0,,23.69,-65.7,-62.77,,,0.5,40.5,17.0,"Far from 52W high, Revenue contraction, Earnings contraction",33.88,Avoid,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Volume expansion, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 30.6% | Currently 100.0% through the range | Above upper band on elevated volume",150.35,874.31,6297094.35,10208539.0,4.51,1.82,-8.06,16.47,34.05,44.47,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.0,Breakout Watch,78.45,166.91,217.93,30.57,100.0,80.0% of closes stayed inside the range | Range width 30.6% | Currently 100.0% through the range | Above upper band on elevated volume,,,29.67,,,,,20.8385,13.3323,3.4527,8.0,-0.03,24821.65,94.76,12.0,0.0,0.0,0.0,11.0,,"Revenue contraction, Earnings contraction",
ADVANCE,Basic Materials,Agricultural Inputs,110.49,3.22,31.38,28.25,55.22,105.32,,1.04,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move",35.0,12.2,4.08,-15.66,General,45.0,2.0,47.0,31.59,5.53,380.84,1073.79,-70.03,-109.24,0.93,33.83,9.0,"Negative operating cash flow, Negative free cash flow",33.77,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 37.3% | Currently 36.3% through the range",84.1,154.0,289786.65,300928.0,4.51,1.82,-8.06,7.69,2.26,-7.6,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",33.82,Lower Range Watch,72.63,97.32,133.58,37.26,36.33,80.0% of closes stayed inside the range | Range width 37.3% | Currently 36.3% through the range,11.39,5.65,8.28,1.67,0.98,5.45,97.9,15.3882,,2.6814,,,751.82,16.41,4.0,20.0,11.0,0.0,10.0,,"Negative operating cash flow, Negative free cash flow",General low-debt support
AMAGI,Technology,Software - Application,580.2,0.76,87.04,2.49,71.67,457.81,,0.25,Bullish,37.0,"Above 50 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",60.0,36.21,64.53,,IT / Technology,43.0,0.0,43.0,1.76,4.76,29.5,204.31,-9.24,-32.45,0.93,42.57,12.0,"Low volume participation, Negative operating cash flow, Negative free cash flow",33.69,Avoid,"Above 50 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 80.3% of closes stayed inside the range | Range width 49.2% | Currently 100.0% through the range",310.2,595.0,777258.95,194047.0,4.51,1.82,-8.06,31.7,62.71,,"Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",43.33,Profit Booking Zone,73.96,348.25,519.48,49.17,100.0,80.3% of closes stayed inside the range | Range width 49.2% | Currently 100.0% through the range,4.08,3.05,1.91,3.98,3.98,283.01,30.98,121.7057,41.4597,7.2288,,,12348.63,99.99,0.0,20.0,20.0,0.0,3.0,Cash covers debt,"Negative operating cash flow, Negative free cash flow, Very high PE",
