symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
ABCAPITAL,Financial Services,Financial Conglomerates,362.0,0.95,106.65,369.3,239.43,1.98,59.61,348.76,280.69,4152978.55,4322481.0,1.04,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",5.16,20.95,34.57,-0.48,0.43,1.91,5.64,20.52,32.66,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.79,Profit Booking Zone,83.44,276.92,358.55,29.48,100.0,80.0% of closes stayed inside the range | Range width 29.5% | Currently 100.0% through the range,,,37.47,8.22,26.75,12.69,,,,,,,,26.3092,16.2013,3.1273,,0.687,112442.53,28.11,Financial Services,9.0,15.0,0.0,0.0,9.0,33.0,0.43,,,0.0,33.0,,34.75,4.0,Limited fundamental data coverage,54.76,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 29.5% | Currently 100.0% through the range"
UNIONBANK,Financial Services,Banks - Regional,171.1,-1.74,34.45,177.65,396.72,3.69,72.02,151.39,136.17,17146339.35,35089123.0,2.05,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion",14.27,28.87,24.47,-0.48,0.43,1.91,14.75,28.44,22.56,95.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.91,Breakout Watch,83.15,125.89,151.35,20.23,100.0,80.0% of closes stayed inside the range | Range width 20.2% | Currently 100.0% through the range | Above upper band on elevated volume,3.87,0.34,,34.67,3.68,14.56,60.31,,,79969.26,79096.96,,,6.9131,6.9857,1.0231,2.74,0.893,142748.43,0.0,Banking,6.0,7.0,7.0,0.0,12.0,32.0,0.64,Cash covers debt,,-5.0,27.0,Weak ROE for a leveraged-balance-sheet business,34.75,0.0,,53.91,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 20.2% | Currently 100.0% through the range | Above upper band on elevated volume"
FEDERALBNK,Financial Services,Banks - Regional,269.33,9.48,102.82,277.45,161.93,2.93,63.34,254.66,215.32,10934657.6,66836048.0,6.11,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",1.83,27.25,27.89,-0.48,0.43,1.91,2.31,26.82,25.98,78.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.77,Profit Booking Zone,85.61,192.66,262.07,36.03,100.0,80.0% of closes stayed inside the range | Range width 36.0% | Currently 100.0% through the range,,,,26.67,8.65,19.14,,,,,,,,19.1033,13.2216,2.1967,34.0,0.276,88118.6,0.0,Banking,6.0,13.0,0.0,0.0,15.0,34.0,0.43,,,0.0,34.0,,34.75,4.0,Limited fundamental data coverage,53.86,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.0% | Currently 100.0% through the range"
NATIONALUM,Basic Materials,Aluminum,355.36,-3.2,56.5,367.84,528.94,3.39,70.52,284.23,209.05,18666328.7,17073322.0,0.91,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",29.49,62.89,96.39,-0.48,0.43,1.91,29.97,62.46,94.48,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.24,Profit Booking Zone,72.2,179.58,309.37,72.27,100.0,80.0% of closes stayed inside the range | Range width 72.3% | Currently 100.0% through the range,,,42.15,33.72,10.22,11.55,,,,,,,,10.5607,10.8213,3.5699,1.03,0.709,77138.53,71.34,Metals / Mining,12.0,10.0,0.0,0.0,9.0,31.0,0.5,,,0.0,31.0,,29.63,0.0,,52.04,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 72.3% | Currently 100.0% through the range"
INDIANB,Financial Services,Banks - Regional,834.33,0.67,156.65,876.18,432.62,4.78,58.55,815.57,682.35,1983761.95,1800308.0,0.91,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",9.55,8.92,33.57,-0.48,0.43,1.91,10.03,8.49,31.66,73.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.96,Profit Booking Zone,80.64,639.45,851.39,33.14,91.95,80.0% of closes stayed inside the range | Range width 33.1% | Currently 91.9% through the range,3.94,0.33,,32.47,7.91,38.24,61.27,,,59559.0,48964.0,,,9.2255,8.1752,1.44,2.08,0.28,120822.67,0.0,Banking,6.0,12.0,7.0,0.0,15.0,40.0,0.64,Cash covers debt,,-5.0,35.0,Weak ROE for a leveraged-balance-sheet business,34.75,0.0,,51.96,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.1% | Currently 91.9% through the range"
PNB,Financial Services,Banks - Regional,128.62,2.86,29.62,133.38,334.16,3.57,74.87,118.92,107.0,15590124.85,34696416.0,2.23,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",11.32,16.41,16.32,-0.48,0.43,1.91,11.8,15.98,14.41,70.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",17.55,Breakout Watch,85.37,101.33,121.04,19.46,100.0,80.0% of closes stayed inside the range | Range width 19.5% | Currently 100.0% through the range | Above upper band on elevated volume,3.73,0.28,,35.3,-2.67,162.09,77.06,,,151005.32,114758.36,,,6.1872,6.9245,0.8745,2.63,0.504,136743.04,0.0,Banking,6.0,10.0,7.0,0.0,12.0,35.0,0.64,Cash covers debt,Revenue contraction,-5.0,30.0,Weak ROE for a leveraged-balance-sheet business,34.75,0.0,,51.21,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.5% | Currently 100.0% through the range | Above upper band on elevated volume"
HINDCOPPER,Basic Materials,Copper,560.55,-1.98,92.4,575.08,506.68,2.53,69.84,411.3,298.89,53423475.9,28544988.0,0.53,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",44.91,64.19,110.85,-0.48,0.43,1.91,45.39,63.76,108.94,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.24,Profit Booking Zone,70.77,238.54,519.92,117.96,100.0,80.0% of closes stayed inside the range | Range width 118.0% | Currently 100.0% through the range,,,28.6,22.73,-4.28,-15.0,,,,,,,,45.4523,27.1139,15.8616,46.0,,52963.9,91.1,Metals / Mining,12.0,0.0,0.0,0.0,7.0,19.0,0.5,,"Revenue contraction, Earnings contraction",0.0,19.0,,29.63,0.0,,51.09,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 118.0% | Currently 100.0% through the range"
LAURUSLABS,Healthcare,Drug Manufacturers - Specialty & Generic,1075.73,-1.26,276.17,1139.87,289.51,5.63,52.71,1036.24,834.49,1510649.3,1410479.0,0.93,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",6.04,19.74,31.19,-0.48,0.43,1.91,6.52,19.31,29.28,88.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.04,Profit Booking Zone,81.38,855.88,1082.1,26.43,97.18,80.0% of closes stayed inside the range | Range width 26.4% | Currently 97.2% through the range,,,20.22,14.15,13.3,54.37,,,,,,,,91.358,64.5153,18.8439,13.0,0.357,99957.76,59.45,Pharma / Healthcare,10.0,15.0,0.0,0.0,5.0,30.0,0.5,,Very high PE,0.0,30.0,,21.71,0.0,,50.76,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.4% | Currently 97.2% through the range"
AUBANK,Financial Services,Banks - Regional,1024.41,5.02,488.37,1028.95,109.76,0.44,64.34,961.11,791.51,2309051.05,7202895.0,3.12,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",3.82,29.4,28.67,-0.48,0.43,1.91,4.3,28.97,26.76,78.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.77,Breakout Watch,85.21,713.24,989.52,38.74,100.0,80.0% of closes stayed inside the range | Range width 38.7% | Currently 100.0% through the range | Above upper band on elevated volume,,,,21.78,7.35,14.94,,,,,,,,28.9496,17.9736,4.084,9.0,,81746.32,0.0,Banking,6.0,7.0,0.0,0.0,11.0,24.0,0.43,,,0.0,24.0,,34.75,4.0,Limited fundamental data coverage,50.36,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 38.7% | Currently 100.0% through the range | Above upper band on elevated volume"
NMDC,Basic Materials,Steel,80.3,-1.32,24.26,87.7,231.04,8.44,55.45,75.94,70.36,30512118.5,20585800.0,0.67,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.14,10.45,20.61,-0.48,0.43,1.91,8.62,10.02,18.7,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.71,Profit Booking Zone,83.28,68.08,79.38,16.6,100.0,80.0% of closes stayed inside the range | Range width 16.6% | Currently 100.0% through the range,,,26.77,23.08,12.94,-10.73,,,,,,,,10.094,8.3816,2.2131,4.1,0.643,75521.71,45.64,Metals / Mining,12.0,5.0,0.0,0.0,15.0,32.0,0.5,,Earnings contraction,0.0,32.0,,29.63,0.0,,50.14,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.6% | Currently 100.0% through the range"
