symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
EUROPRATIK,Basic Materials,Building Materials,314.6,4.29,53.52,19.26,61.67,281.13,276.73,1.08,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move",15.0,14.28,,,Cement / Realty,78.0,4.0,82.0,7.64,23.02,28.1,45.8,40.67,-9.29,1.0,28.97,4.0,Negative free cash flow,49.05,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong positive day move"
3MINDIA,Industrials,Conglomerates,35195.0,-0.86,24.28,6.11,58.09,33170.44,33075.52,0.26,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",8.0,5.44,,,Capital Goods / Infra,80.0,5.0,85.0,9.6,10.26,16.8,200.4,513.72,487.23,1.0,26.82,3.0,Low volume participation,49.02,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
ASTRAMICRO,Technology,Communication Equipment,1801.8,-0.64,111.73,3.7,63.55,1577.56,1139.47,0.56,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,4.65,,,IT / Technology,74.0,5.0,79.0,21.88,16.59,19.7,43.9,386.73,306.21,1.0,28.02,0.0,,48.85,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
SUDEEPPHRM,Healthcare,Drug Manufacturers - Specialty & Generic,858.1,3.99,64.03,3.95,56.55,791.83,0.0,2.3,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,6.04,,,Pharma / Healthcare,66.0,4.0,70.0,16.75,26.92,15.7,7.5,69.55,-73.97,1.0,33.76,4.0,Negative free cash flow,48.81,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
DEEPINDS,Energy,Oil & Gas E&P,516.45,7.68,56.5,10.65,67.45,480.63,444.52,6.66,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,8.77,,,Energy / Utilities,56.0,2.0,58.0,9.61,21.28,39.8,45.2,,,0.57,31.04,0.0,,48.21,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
INDOBORAX,Basic Materials,Chemicals,406.6,-2.28,98.81,11.13,55.37,352.56,261.94,0.46,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,6.86,,,Chemicals,83.0,2.0,85.0,0.37,23.33,25.2,42.0,87.15,17.88,1.0,28.97,3.0,Low volume participation,48.1,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
HUHTAMAKI,Consumer Cyclical,Packaging & Containers,312.61,-1.9,112.61,5.27,85.59,200.01,197.84,1.33,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion",15.0,58.69,,,Consumer Discretionary,72.0,2.0,74.0,10.72,5.22,22.5,75.5,174.01,68.77,1.0,27.57,0.0,,48.04,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion"
THYROCARE,Healthcare,Diagnostics & Research,584.05,3.51,72.72,5.41,63.64,525.38,448.16,3.4,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,12.93,,,Pharma / Healthcare,49.0,2.0,51.0,8.65,20.12,24.3,31.8,,,0.57,33.76,0.0,,47.91,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
WSTCSTPAPR,Basic Materials,Paper & Paper Products,581.7,5.09,55.12,1.41,70.02,516.4,455.65,1.88,Bullish,67.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move",15.0,17.08,,,General,63.0,2.0,65.0,8.24,3.52,18.3,17.9,400.35,22.67,1.0,28.97,0.0,,47.6,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move"
ORIENTBELL,Industrials,Building Products & Equipment,327.2,2.41,37.48,9.82,57.99,323.75,295.94,2.75,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,2.57,,,Capital Goods / Infra,58.0,0.0,58.0,9.49,1.8,8.3,125.6,47.71,37.97,1.0,26.82,0.0,,47.57,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
RUBICON,Healthcare,Drug Manufacturers - General,1556.0,2.35,172.62,1.39,67.24,1300.37,0.0,0.77,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",8.0,9.84,,,Pharma / Healthcare,73.0,4.0,77.0,24.13,14.07,43.5,96.7,205.05,-103.89,1.0,33.76,4.0,Negative free cash flow,47.51,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
FIEMIND,Consumer Cyclical,Auto Parts,2356.6,1.06,33.63,6.18,66.02,2235.99,2171.73,1.73,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",8.0,5.72,,,Automobile,72.0,4.0,76.0,5.39,9.15,17.4,20.7,161.28,-25.95,1.0,27.57,4.0,Negative free cash flow,47.49,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move"
BLSE,Industrials,Specialty Business Services,288.32,2.13,131.95,1.6,71.86,240.1,195.73,1.05,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move",15.0,27.99,,,Capital Goods / Infra,64.0,5.0,69.0,1.08,5.14,35.2,11.7,50.68,39.32,1.0,26.82,0.0,,47.42,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move"
HONASA,Consumer Defensive,Household & Personal Products,452.75,0.93,82.27,7.86,53.24,428.75,328.91,0.98,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,8.39,,,FMCG / Consumer,68.0,3.0,71.0,9.59,8.36,23.2,175.5,141.35,159.64,0.93,25.31,0.0,,46.9,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
KOTHARIPET,Basic Materials,Specialty Chemicals,136.07,3.22,44.64,21.24,61.88,125.59,126.32,0.8,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",8.0,9.86,,,Chemicals,69.0,4.0,73.0,0.6,12.26,-0.0,3.2,80.51,46.17,1.0,28.97,0.0,,46.9,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move"
ATUL,Basic Materials,Specialty Chemicals,6789.5,5.96,22.7,4.97,66.31,6525.44,6276.22,5.0,Bullish,90.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Strong positive day move",8.0,1.78,,,Chemicals,49.0,2.0,51.0,2.91,11.97,25.0,92.0,,,0.57,28.97,0.0,,46.7,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Strong positive day move"
IPCALAB,Healthcare,Drug Manufacturers - Specialty & Generic,1777.6,0.85,42.03,8.6,54.34,1673.25,1508.05,0.4,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,9.84,,,Pharma / Healthcare,73.0,2.0,75.0,8.49,11.83,6.3,341.6,1141.97,790.13,1.0,33.76,3.0,Low volume participation,46.56,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
ALGOQUANT,Financial Services,Capital Markets,69.3,1.3,44.98,2.41,75.22,58.64,0.0,0.84,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",15.0,22.03,,,Financial Services,71.0,2.0,73.0,25.48,14.18,,26.73,60.0,162.83,0.86,27.99,0.0,,46.5,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move"
KRONOX,Basic Materials,Specialty Chemicals,155.55,0.75,62.03,16.89,56.82,145.77,136.3,0.39,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",8.0,1.59,,,Chemicals,80.0,4.0,84.0,1.38,27.33,-0.0,26.7,23.89,17.21,1.0,28.97,3.0,Low volume participation,46.5,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move"
BUILDPRO,Consumer Cyclical,Home Improvement Retail,1219.3,-1.37,92.65,10.67,58.55,1109.98,0.0,0.23,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,18.16,,,Consumer Discretionary,71.0,4.0,75.0,11.14,1.87,27.9,41.4,89.53,64.07,1.0,27.57,3.0,Low volume participation,46.14,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
LODHA,Real Estate,Real Estate - Development,1198.7,4.77,84.19,9.41,67.35,997.09,1011.74,1.36,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",15.0,26.52,,,Cement / Realty,50.0,2.0,52.0,42.24,22.69,43.1,103.3,,,0.57,27.14,0.0,,46.02,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move"
RKSWAMY,Communication Services,Advertising Agencies,106.71,5.27,58.91,36.24,61.42,100.4,106.0,0.79,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",8.0,6.18,,,Telecom,70.0,2.0,72.0,21.32,6.48,20.8,29.5,38.42,27.22,1.0,24.62,0.0,,45.89,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move"
ANTELOPUS,Energy,Oil & Gas E&P,875.55,-2.11,145.25,6.22,59.31,814.97,603.18,1.27,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",8.0,8.35,,,Energy / Utilities,75.0,2.0,77.0,0.54,32.13,65.3,158.9,120.6,-116.81,0.93,31.04,4.0,Negative free cash flow,45.86,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
TRAVELFOOD,Consumer Cyclical,Restaurants,1276.4,-0.77,26.56,11.67,44.63,1270.82,1242.37,1.03,Bullish,43.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Normal volume support",0.0,-4.33,,,Consumer Discretionary,84.0,4.0,88.0,16.72,26.77,25.7,17.2,392.97,203.01,0.93,27.57,0.0,,45.69,Neutral,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Normal volume support"
VISAKAIND,Industrials,Building Products & Equipment,82.29,3.06,66.48,8.56,58.65,76.36,69.26,1.43,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",8.0,9.08,,,Capital Goods / Infra,56.0,0.0,56.0,36.59,5.09,12.7,174.2,183.14,121.6,1.0,26.82,0.0,,45.62,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move"
ASIANENE,Energy,Oil & Gas Equipment & Services,383.8,7.9,66.87,2.09,66.16,356.32,309.92,5.07,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,4.21,,,Energy / Utilities,60.0,2.0,62.0,32.05,6.47,57.0,41.4,52.99,-115.09,1.0,31.04,4.0,Negative free cash flow,45.61,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
CARTRADE,Consumer Cyclical,Auto & Truck Dealerships,2978.5,12.13,86.16,9.48,64.9,2410.26,2364.36,4.49,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,10.54,,,Automobile,45.0,2.0,47.0,5.36,28.66,16.3,22.4,,,0.5,27.57,0.0,,45.59,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
INDIGOPNTS,Basic Materials,Specialty Chemicals,1073.9,2.38,51.67,20.21,57.44,1019.54,1024.73,0.88,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",8.0,6.72,,,Chemicals,67.0,2.0,69.0,1.83,10.33,9.7,1.3,222.58,75.81,1.0,28.97,0.0,,45.5,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move"
PARAS,Industrials,Aerospace & Defense,1221.3,2.18,110.39,15.36,52.8,1111.73,800.56,0.28,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",0.0,-1.01,,,Capital Goods / Infra,79.0,5.0,84.0,3.73,18.49,57.9,74.6,24.61,55.19,1.0,26.82,3.0,Low volume participation,45.42,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move"
DIFFNKG,Industrials,Specialty Industrial Machinery,404.05,2.2,86.37,7.37,58.36,370.02,320.34,0.64,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",8.0,4.06,,,Capital Goods / Infra,69.0,5.0,74.0,7.06,12.38,38.2,22.9,22.79,-32.56,1.0,26.82,4.0,Negative free cash flow,45.42,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
LOTUSDEV,Industrials,Engineering & Construction,187.95,4.19,83.9,13.98,82.65,144.59,149.85,2.23,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,24.73,,,Capital Goods / Infra,51.0,5.0,56.0,6.84,30.59,115.8,57.6,,,0.5,26.82,0.0,,45.37,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
BOSCHLTD,Consumer Cyclical,Auto Parts,41250.0,-1.21,44.18,4.04,54.36,39380.9,36907.55,0.8,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,2.0,,,Automobile,65.0,4.0,69.0,0.8,14.0,13.2,3.0,2175.3,1700.69,1.0,27.57,0.0,,45.29,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
MAYURUNIQ,Consumer Cyclical,Textile Manufacturing,817.65,3.68,73.53,9.85,52.91,792.2,593.36,1.16,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",8.0,3.52,,,Consumer Discretionary,56.0,2.0,58.0,0.69,20.23,35.4,37.9,,,0.57,27.57,0.0,,45.19,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move"
ENDURANCE,Consumer Cyclical,Auto Parts,2732.8,3.75,27.53,11.27,55.32,2659.79,2586.22,0.45,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",8.0,1.24,,,Automobile,68.0,2.0,70.0,19.39,6.52,37.9,12.7,1850.72,167.33,1.0,27.57,3.0,Low volume participation,45.14,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
GPTHEALTH,Healthcare,Medical Care Facilities,165.99,3.98,44.34,9.64,67.95,149.58,139.45,2.71,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,12.53,,,Pharma / Healthcare,41.0,2.0,43.0,33.84,9.61,17.8,64.9,,,0.57,33.76,0.0,,45.11,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
BALAMINES,Basic Materials,Specialty Chemicals,2284.8,5.07,137.18,6.5,54.17,2095.84,1417.39,0.89,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",15.0,14.87,,,Chemicals,53.0,2.0,55.0,6.19,13.41,27.2,97.2,,,0.57,28.97,0.0,,44.85,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
AARVI,Industrials,Staffing & Employment Services,157.32,1.57,62.2,6.58,58.91,141.79,130.34,0.27,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,9.94,,,Capital Goods / Infra,68.0,5.0,73.0,18.79,2.71,19.2,55.7,8.05,9.65,1.0,26.82,3.0,Low volume participation,44.82,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
POWERMECH,Industrials,Engineering & Construction,2692.9,3.83,56.77,17.36,56.73,2629.73,2369.9,2.2,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",0.0,-2.43,,,Capital Goods / Infra,63.0,0.0,63.0,25.63,6.0,13.9,21.6,429.8,528.1,1.0,26.82,0.0,,44.82,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move"
