symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
GODREJCP,Consumer Defensive,Household & Personal Products,973.85,0.44,754.09,1046.85,29.14,6.97,61.63,946.44,941.59,798191.45,746619.0,0.94,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",5.51,0.75,8.66,-1.23,-0.54,6.28,6.74,1.29,2.38,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",47.73,Neutral Range,78.53,933.52,1009.77,8.17,52.89,80.0% of closes stayed inside the range | Range width 8.2% | Currently 52.9% through the range,12.34,9.73,17.59,12.9,,,8.19,1.76,1.3,357.62,1129.58,2150.65,1923.25,54.9517,33.3113,7.3619,1.95,0.368,93120.75,49.72,FMCG / Consumer,16.0,0.0,15.0,17.0,6.0,54.0,0.86,,,3.0,57.0,"Low debt, typical of a healthy consumer business",51.6,0.0,,55.94,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 8.2% | Currently 52.9% through the range"
PRESTIGE,Real Estate,Real Estate - Diversified,797.91,2.62,388.74,816.85,105.25,2.32,71.7,665.45,529.39,1854471.7,1474546.0,0.8,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong positive day move",19.9,39.83,63.2,-1.23,-0.54,6.28,21.13,40.37,56.92,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",22.22,Profit Booking Zone,78.18,498.97,730.44,46.39,100.0,80.0% of closes stayed inside the range | Range width 46.4% | Currently 100.0% through the range,9.44,2.57,17.58,11.46,,,94.43,1.12,0.45,1456.4,9419.9,1539.5,-110.7,60.0718,27.7803,4.2105,13.0,0.445,68516.26,58.8,Cement / Realty,8.0,0.0,6.0,9.0,7.0,30.0,0.86,,Negative free cash flow,0.0,30.0,,65.72,4.0,Negative free cash flow,55.61,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 46.4% | Currently 100.0% through the range"
POLYCAB,Industrials,Electrical Equipment & Parts,5062.81,2.03,2262.97,5412.36,123.72,6.46,51.35,5091.96,3814.15,614470.0,613383.0,1.0,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",-2.29,11.35,58.39,-1.23,-0.54,6.28,-1.06,11.89,52.11,60.0,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",40.12,Profit Booking Zone,75.39,3376.33,5208.39,54.26,92.05,80.0% of closes stayed inside the range | Range width 54.3% | Currently 92.1% through the range,19.15,13.48,11.79,9.11,,,20.12,2.64,1.51,152.75,1335.1,1427.52,948.07,48.941,36.4857,11.5631,52.0,0.636,139924.9,24.48,Capital Goods / Infra,17.0,0.0,15.0,17.0,7.0,56.0,0.86,Strong ROE,,0.0,56.0,,48.26,0.0,,55.59,Watchlist,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Strong ROE, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 54.3% | Currently 92.1% through the range"
IDEA,Communication Services,Telecom Services,13.55,-1.45,5.7,14.35,137.72,5.57,69.26,11.11,8.15,319449126.65,170833667.0,0.53,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",23.74,64.24,96.38,-1.23,-0.54,6.28,24.97,64.78,90.1,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",10.71,Profit Booking Zone,77.85,7.15,11.85,65.73,100.0,81.7% of closes stayed inside the range | Range width 65.7% | Currently 100.0% through the range,39.4,-14.14,-14.66,-69.53,,,-319.75,0.23,0.23,228.8,237766.0,18868.7,13246.5,3.6885,-8.9483,-4.0872,,0.436,146263.1,45.2,Telecom,8.0,0.0,9.0,17.0,8.0,42.0,0.79,Strong ROE,Negative net margin,4.0,46.0,"General quality ROE, General low-debt support",49.34,8.0,Negative net margin,55.5,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 81.7% of closes stayed inside the range | Range width 65.7% | Currently 100.0% through the range"
ICICIGI,Financial Services,Insurance - Diversified,1352.28,0.96,1022.63,1393.76,32.24,2.98,57.49,1315.09,1201.32,438517.6,418854.0,0.96,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",4.64,1.03,28.1,-1.23,-0.54,6.28,5.87,1.57,21.82,63.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",43.29,Profit Booking Zone,84.69,1182.05,1349.6,14.17,100.0,80.0% of closes stayed inside the range | Range width 14.2% | Currently 100.0% through the range,16.56,3.14,11.81,9.31,,,0.34,,,203.13,35.0,,2169.22,33.8369,23.2532,4.7882,85.0,0.452,81672.71,21.54,Financial Services,10.0,0.0,12.0,8.0,11.0,41.0,0.64,Cash covers debt,,6.0,47.0,Strong ROE for a leveraged-balance-sheet business,45.44,0.0,,55.27,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 14.2% | Currently 100.0% through the range"
SUNPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1119.1,0.78,824.65,1138.27,35.71,1.68,57.44,1099.57,1013.87,1888053.05,1428537.0,0.76,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",2.01,0.97,19.98,-1.23,-0.54,6.28,3.24,1.51,13.7,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",48.75,Profit Booking Zone,84.28,953.3,1114.61,16.92,100.0,80.0% of closes stayed inside the range | Range width 16.9% | Currently 100.0% through the range,15.13,10.49,21.44,19.58,,,12.3,2.0,1.48,4623.73,6885.87,4959.33,2873.75,38.5027,30.1242,5.5813,82.0,0.124,466430.72,78.92,Pharma / Healthcare,19.0,0.0,16.0,17.0,9.0,61.0,0.86,,,2.0,63.0,General low-debt support,49.54,0.0,,55.23,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.9% | Currently 100.0% through the range"
TATACONSUM,Consumer Defensive,Packaged Foods,898.05,0.54,663.99,907.19,35.25,1.01,64.51,858.47,781.48,1581616.35,742374.0,0.47,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",5.02,10.04,17.71,-1.23,-0.54,6.28,6.25,10.58,11.43,63.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",36.36,Profit Booking Zone,84.89,775.73,875.14,12.81,100.0,80.0% of closes stayed inside the range | Range width 12.8% | Currently 100.0% through the range,7.4,5.28,11.37,8.81,,,9.83,2.12,1.43,1539.56,1600.04,1461.29,1149.54,64.3966,44.4085,4.823,93.0,0.414,105095.18,41.11,FMCG / Consumer,8.0,0.0,16.0,17.0,7.0,48.0,0.86,,,3.0,51.0,"Low debt, typical of a healthy consumer business",51.6,3.0,Low volume participation,54.59,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 12.8% | Currently 100.0% through the range"
HAL,Industrials,Aerospace & Defense,1875.81,1.74,1047.95,2021.49,79.0,7.21,55.4,1880.73,1600.17,903967.55,975588.0,1.08,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",-1.09,3.57,31.27,-1.23,-0.54,6.28,0.14,4.11,24.99,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",54.94,Profit Booking Zone,79.26,1512.75,1915.06,26.59,90.24,80.0% of closes stayed inside the range | Range width 26.6% | Currently 90.2% through the range,24.72,8.67,21.66,22.11,,,0.01,1.68,1.29,4440.77,2.65,8829.72,7048.5,36.6014,29.4868,8.1395,41.0,0.502,334053.09,51.85,Capital Goods / Infra,21.0,0.0,18.0,17.0,7.0,63.0,0.86,"Strong ROE, Cash covers debt",,0.0,63.0,,48.26,0.0,,54.29,Neutral,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Strong ROE, Cash covers debt, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 26.6% | Currently 90.2% through the range"
COCHINSHIP,Industrials,Aerospace & Defense,490.07,6.27,154.78,612.39,216.63,19.97,52.32,492.3,321.61,3671258.2,7307310.0,1.99,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",-6.34,50.17,82.73,-1.23,-0.54,6.28,-5.11,50.71,76.45,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",30.86,Profit Booking Zone,68.25,264.29,521.81,97.43,87.68,80.0% of closes stayed inside the range | Range width 97.4% | Currently 87.7% through the range,6.88,3.04,11.54,13.14,,,13.27,1.39,1.32,375.02,587.33,1876.5,1537.63,55.3066,34.0724,6.7461,89.0,0.582,39619.97,34.96,Capital Goods / Infra,8.0,0.0,13.0,17.0,7.0,45.0,0.86,,,0.0,45.0,,48.26,0.0,,54.24,Neutral,"Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 97.4% | Currently 87.7% through the range"
CIPLA,Healthcare,Drug Manufacturers - Specialty & Generic,1170.38,-0.19,821.48,1242.11,42.47,5.78,54.78,1168.83,1014.63,1694123.65,1262938.0,0.75,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",3.53,-0.47,30.06,-1.23,-0.54,6.28,4.76,0.07,23.78,43.0,"Positive 1M return, Strong 6M absolute return, 6M Nifty outperformance",43.75,Profit Booking Zone,79.33,925.55,1205.85,30.28,87.34,80.0% of closes stayed inside the range | Range width 30.3% | Currently 87.3% through the range,11.97,9.51,17.88,12.47,,,3.43,3.38,2.37,627.63,803.12,3237.65,2054.76,35.0839,23.0495,3.4322,89.0,0.086,118188.92,63.28,Pharma / Healthcare,14.0,0.0,17.0,17.0,9.0,57.0,0.86,,,2.0,59.0,General low-debt support,49.54,0.0,,53.83,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 30.3% | Currently 87.3% through the range"
SRF,Industrials,Conglomerates,2315.65,3.72,2017.83,2829.27,14.76,18.15,62.88,2269.67,2297.9,415440.45,845207.0,2.03,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, Strong positive day move",4.08,3.11,-8.05,-1.23,-0.54,6.28,5.31,3.65,-14.33,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",68.52,Neutral Range,81.18,2160.66,2444.72,13.15,54.56,80.0% of closes stayed inside the range | Range width 13.1% | Currently 54.6% through the range,20.94,11.53,21.0,14.82,,,43.36,1.17,0.71,607.98,4477.53,2901.71,35.96,35.4158,28.5908,5.4566,39.0,0.132,76620.96,48.32,Capital Goods / Infra,20.0,0.0,9.0,17.0,9.0,55.0,0.86,Strong ROE,,0.0,55.0,,48.26,0.0,,53.49,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, Strong positive day move, Strong ROE, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 13.1% | Currently 54.6% through the range"
EXIDEIND,Consumer Cyclical,Auto Parts,264.1,4.55,149.41,275.94,76.76,4.29,59.33,258.3,217.03,2101603.75,4740338.0,2.26,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",3.38,4.32,41.61,-1.23,-0.54,6.28,4.61,4.86,35.33,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",34.69,Profit Booking Zone,87.56,203.94,264.1,29.5,100.0,80.8% of closes stayed inside the range | Range width 29.5% | Currently 100.0% through the range,7.39,5.57,7.29,5.49,,,5.29,1.88,0.75,131.78,588.39,768.24,-225.06,44.044,26.4992,2.9993,41.0,0.552,41705.25,31.41,Automobile,2.0,0.0,13.0,9.0,11.0,35.0,0.86,,Negative free cash flow,2.0,37.0,General low-debt support,46.36,4.0,Negative free cash flow,52.9,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 29.5% | Currently 100.0% through the range"
HSCL,Basic Materials,Specialty Chemicals,247.43,1.93,79.72,287.77,210.38,14.02,54.04,242.35,145.99,1980567.3,1057673.0,0.53,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",0.49,75.21,109.62,-1.23,-0.54,6.28,1.72,75.75,103.34,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.79,Profit Booking Zone,71.27,126.89,252.88,99.29,95.68,80.0% of closes stayed inside the range | Range width 99.3% | Currently 95.7% through the range,9.47,5.87,8.82,5.18,,,36.93,1.51,1.07,199.68,842.12,53.96,-29.19,47.3835,37.0097,8.1727,11.0,0.264,38468.74,36.82,Chemicals,4.0,0.0,13.0,9.0,7.0,33.0,0.86,,Negative free cash flow,2.0,35.0,General low-debt support,42.39,4.0,Negative free cash flow,52.86,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 99.3% | Currently 95.7% through the range"
PATANJALI,Consumer Defensive,Packaged Foods,465.61,3.29,278.5,487.17,67.19,4.42,68.53,420.97,367.23,1331552.85,2914128.0,2.19,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",13.32,3.76,54.52,-1.23,-0.54,6.28,14.55,4.3,48.24,80.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.55,Breakout Watch,86.48,335.08,436.39,30.23,100.0,80.0% of closes stayed inside the range | Range width 30.2% | Currently 100.0% through the range | Above upper band on elevated volume,9.0,6.69,3.73,2.84,,,14.77,2.44,1.17,803.1,1454.4,-339.34,-437.9,21.1645,19.163,2.9269,99.0,-0.175,38358.64,13.03,FMCG / Consumer,4.0,0.0,16.0,0.0,13.0,33.0,0.86,,"Negative operating cash flow, Negative free cash flow",3.0,36.0,"Low debt, typical of a healthy consumer business",51.6,9.0,"Negative operating cash flow, Negative free cash flow",52.59,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 30.2% | Currently 100.0% through the range | Above upper band on elevated volume"
DIXON,Technology,Consumer Electronics,5262.03,-0.15,2549.37,5602.6,106.4,6.08,51.12,5153.6,3925.1,460139.0,158948.0,0.35,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",2.68,14.15,81.51,-1.23,-0.54,6.28,3.91,14.69,75.23,78.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",27.27,Profit Booking Zone,80.02,3871.63,5286.77,36.55,98.25,80.0% of closes stayed inside the range | Range width 36.6% | Currently 98.3% through the range,19.89,5.46,3.35,2.1,,,35.26,1.07,0.74,214.56,453.09,725.75,264.55,40.4977,49.0426,15.3722,6.0,-0.156,83906.61,6.87,IT / Technology,8.0,0.0,9.0,17.0,4.0,38.0,0.86,Strong ROE,,0.0,38.0,,49.9,3.0,Low volume participation,52.28,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.6% | Currently 98.3% through the range"
TATAINVEST,Financial Services,Asset Management,317.23,0.64,143.54,347.47,121.0,8.7,57.53,286.78,233.49,1235682.5,707280.0,0.57,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-2.77,28.42,52.12,-1.23,-0.54,6.28,-1.54,28.96,45.84,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",32.32,Profit Booking Zone,79.88,216.7,316.95,46.26,100.0,80.0% of closes stayed inside the range | Range width 46.3% | Currently 100.0% through the range,1.29,1.19,,82.52,,,1.23,,,4.54,241.62,229.64,229.41,79.7014,,1.1785,49.0,0.314,34437.69,99.99,Financial Services,6.0,0.0,9.0,17.0,6.0,38.0,0.64,,,-5.0,33.0,Weak ROE for a leveraged-balance-sheet business,45.44,0.0,,52.12,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 46.3% | Currently 100.0% through the range"
GLAND,Healthcare,Drug Manufacturers - Specialty & Generic,1532.8,4.26,838.01,2537.39,82.91,39.59,49.96,1582.65,1303.02,302233.95,805148.0,2.66,Bearish,52.0,"Above 200 DMA, RSI recovering, Strong volume expansion, Strong positive day move",-5.78,17.93,13.44,-1.23,-0.54,6.28,-4.55,18.47,7.16,35.0,"Positive 3M return, Positive 6M return, 3M Nifty outperformance",57.5,Profit Booking Zone,70.05,917.72,1640.29,78.73,85.12,80.0% of closes stayed inside the range | Range width 78.7% | Currently 85.1% through the range,9.81,8.9,24.22,21.74,,,0.06,9.46,6.8,1908.89,4.45,363.97,140.85,42.2505,29.9428,4.5988,77.0,0.566,47695.16,59.05,Pharma / Healthcare,17.0,0.0,20.0,17.0,9.0,63.0,0.86,Cash covers debt,,2.0,65.0,General low-debt support,49.54,0.0,,51.93,Neutral,"Above 200 DMA, RSI recovering, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 78.7% | Currently 85.1% through the range"
ALKEM,Healthcare,Drug Manufacturers - Specialty & Generic,3723.96,0.43,2739.33,4130.7,35.94,9.85,68.15,3535.57,3362.13,143790.1,166232.0,1.16,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.59,-6.46,9.14,-1.23,-0.54,6.28,9.82,-5.92,2.86,28.0,"Positive 1M return, Positive 6M return, 1M Nifty outperformance",68.75,Profit Booking Zone,82.62,3262.86,3823.75,17.19,82.21,80.0% of closes stayed inside the range | Range width 17.2% | Currently 82.2% through the range,10.88,7.15,11.66,8.6,,,15.44,2.35,1.65,273.8,1396.68,1682.5,1449.59,28.4883,24.2259,4.741,36.0,0.295,65521.62,64.12,Pharma / Healthcare,10.0,0.0,17.0,17.0,11.0,55.0,0.86,,,2.0,57.0,General low-debt support,49.54,0.0,,51.88,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Positive 1M return, Positive 6M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 17.2% | Currently 82.2% through the range"
TITAN,Consumer Cyclical,Luxury Goods,3236.01,-0.23,2240.77,3320.15,44.41,2.53,56.45,3177.1,2801.18,798119.85,1137606.0,1.43,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",-1.29,12.49,19.13,-1.23,-0.54,6.28,-0.06,13.03,12.85,35.0,"Positive 3M return, Positive 6M return, 3M Nifty outperformance",53.06,Profit Booking Zone,85.17,2790.95,3243.98,16.23,98.24,80.0% of closes stayed inside the range | Range width 16.2% | Currently 98.2% through the range,27.42,12.03,11.08,8.04,,,79.04,1.69,0.44,232.0,9367.0,1370.0,938.0,78.2896,58.2409,28.8278,29.0,0.18,452440.57,20.47,Consumer Discretionary,19.0,0.0,8.0,17.0,5.0,49.0,0.86,Strong ROE,,2.0,51.0,General quality ROE,46.36,0.0,,51.05,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong ROE, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 16.2% | Currently 98.2% through the range"
LT,Industrials,Engineering & Construction,2896.67,2.21,1730.13,3032.48,67.43,4.48,52.9,2842.09,2387.68,1787418.6,1235499.0,0.69,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",-3.82,13.27,27.22,-1.23,-0.54,6.28,-2.59,13.81,20.94,50.0,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",46.91,Profit Booking Zone,81.25,2143.58,2949.32,37.59,93.47,80.0% of closes stayed inside the range | Range width 37.6% | Currently 93.5% through the range,11.72,3.17,10.74,5.76,,,135.07,1.37,1.33,16926.69,120650.44,22776.96,18633.17,33.4443,22.303,5.06,94.0,0.508,553098.2,37.43,Capital Goods / Infra,5.0,0.0,6.0,17.0,11.0,39.0,0.86,,,0.0,39.0,,48.26,0.0,,50.89,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 37.6% | Currently 93.5% through the range"
COFORGE,Technology,Information Technology Services,993.9,0.63,611.3,1115.46,62.59,10.9,53.95,1013.16,882.64,2124039.5,1315040.0,0.62,Bearish,50.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-0.98,5.04,25.82,-1.23,-0.54,6.28,0.25,5.58,19.54,35.0,"Positive 3M return, Positive 6M return, 6M Nifty outperformance",60.61,Neutral Range,75.74,852.08,1052.73,23.55,70.68,80.0% of closes stayed inside the range | Range width 23.5% | Currently 70.7% through the range,22.51,12.21,12.92,8.66,,,18.24,1.5,,569.9,562.2,950.5,792.3,37.3136,25.1184,6.3441,88.0,0.294,79750.75,37.25,IT / Technology,17.0,0.0,16.0,17.0,7.0,57.0,0.79,"Strong ROE, Cash covers debt",,5.0,62.0,Strong ROE for an asset-light business,49.9,0.0,,50.44,Neutral,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Cash covers debt, Positive 3M return, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 23.5% | Currently 70.7% through the range"
ULTRACEMCO,Basic Materials,Building Materials,8365.16,1.39,5786.89,8471.65,44.55,1.26,63.69,8083.76,7598.02,307981.9,194715.0,0.63,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",5.44,5.92,12.22,-1.23,-0.54,6.28,6.67,6.46,5.94,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",28.95,Profit Booking Zone,85.61,7582.33,8191.06,8.03,100.0,80.0% of closes stayed inside the range | Range width 8.0% | Currently 100.0% through the range,9.32,5.54,12.16,8.12,,,20.35,0.89,0.6,370.37,11057.74,9068.51,2868.4,41.0332,27.5174,4.5645,2.04,0.505,349797.12,58.4,Cement / Realty,10.0,0.0,7.0,17.0,9.0,43.0,0.86,,,2.0,45.0,General low-debt support,42.39,0.0,,50.36,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 8.0% | Currently 100.0% through the range"
