symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
POWERINDIA,Industrials,Electrical Equipment & Parts,5621.29,0.49,2836.07,5743.51,98.21,2.13,77.88,4822.24,4181.69,35234.25,23974.0,0.68,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",16.22,41.66,30.29,2.59,9.46,10.34,13.63,32.2,19.95,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.65,Profit Booking Zone,80.42,4093.94,5094.12,24.43,100.0,80.0% of closes stayed inside the range | Range width 24.4% | Currently 100.0% through the range,7.73,2.4,4.89,2.17,,,27.51,1.16,0.85,163.19,334.31,5.37,-6.64,138.2239,72.2106,30.8289,2.0,0.572,159569.06,38.99,Capital Goods / Infra,0.0,0.0,9.0,9.0,5.0,23.0,0.86,,"Negative free cash flow, Very high PE",0.0,23.0,,56.21,4.0,Negative free cash flow,50.48,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 24.4% | Currently 100.0% through the range"
INDHOTEL,Consumer Cyclical,Lodging,446.98,-0.96,259.95,462.18,71.95,3.29,59.53,418.51,387.5,2753517.85,1954521.0,0.71,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",3.71,6.79,17.27,2.59,9.46,10.34,1.12,-2.67,6.93,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",58.16,Profit Booking Zone,83.78,382.98,433.73,13.25,100.0,80.0% of closes stayed inside the range | Range width 13.3% | Currently 100.0% through the range,12.56,7.33,24.88,17.96,,,39.33,1.22,1.17,736.39,3139.01,1618.99,1129.65,48.0744,38.7458,7.8957,45.0,-0.154,103056.49,63.01,Consumer Discretionary,16.0,0.0,11.0,17.0,7.0,51.0,0.86,,,2.0,53.0,General low-debt support,48.65,0.0,,50.35,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 13.3% | Currently 100.0% through the range"
POLYCAB,Industrials,Electrical Equipment & Parts,5265.17,-1.06,2262.97,5648.17,132.67,6.78,45.19,5232.77,4320.54,430502.6,346476.0,0.8,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",-1.88,1.62,50.09,2.59,9.46,10.34,-4.47,-7.84,39.75,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",65.66,Profit Booking Zone,77.26,4601.28,5378.74,16.9,85.39,80.0% of closes stayed inside the range | Range width 16.9% | Currently 85.4% through the range,19.15,13.48,11.79,9.11,,,20.12,2.64,1.51,152.75,1335.1,1427.52,948.07,48.941,36.4857,11.5631,52.0,0.636,139924.9,24.48,Capital Goods / Infra,17.0,0.0,15.0,17.0,7.0,56.0,0.86,Strong ROE,,0.0,56.0,,56.21,0.0,,49.78,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong ROE, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 16.9% | Currently 85.4% through the range"
GODREJPROP,Real Estate,Real Estate - Development,2150.9,-3.7,1000.17,2253.46,115.05,4.55,65.79,1885.62,1574.98,856986.6,841774.0,0.98,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",11.98,29.03,35.19,2.59,9.46,10.34,9.39,19.57,24.85,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",45.0,Profit Booking Zone,82.59,1546.62,1974.67,27.68,100.0,80.8% of closes stayed inside the range | Range width 27.7% | Currently 100.0% through the range,6.17,2.47,10.32,26.37,,,69.42,1.46,0.59,714.81,6430.76,-2860.64,-3166.49,38.3153,18.06,3.1684,49.0,0.478,60697.14,42.86,Cement / Realty,9.0,0.0,6.0,0.0,9.0,24.0,0.86,,"Negative operating cash flow, Negative free cash flow",2.0,26.0,General low-debt support,64.29,9.0,"Negative operating cash flow, Negative free cash flow",49.74,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 27.7% | Currently 100.0% through the range"
LAURUSLABS,Healthcare,Drug Manufacturers - Specialty & Generic,416.64,-2.01,276.17,598.68,50.86,30.41,56.76,385.35,360.7,2589748.0,1180037.0,0.46,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",9.14,5.2,14.0,2.59,9.46,10.34,6.55,-4.26,3.66,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",69.51,Profit Booking Zone,81.38,354.14,408.02,15.21,100.0,80.0% of closes stayed inside the range | Range width 15.2% | Currently 100.0% through the range,19.57,10.31,21.52,13.14,,,49.91,1.42,0.73,45.67,2015.09,993.9,3.74,91.358,64.5153,18.8439,13.0,0.357,99957.76,59.45,Pharma / Healthcare,20.0,0.0,9.0,17.0,5.0,51.0,0.86,Strong ROE,Very high PE,4.0,55.0,"General quality ROE, General low-debt support",59.24,3.0,Low volume participation,49.64,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.2% | Currently 100.0% through the range"
NAUKRI,Communication Services,Internet Content & Information,1015.96,-1.93,650.59,1050.32,56.16,3.27,60.12,934.69,849.74,1724489.0,1088690.0,0.63,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.42,22.38,15.63,2.59,9.46,10.34,5.83,12.92,5.29,73.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",21.43,Profit Booking Zone,82.3,815.58,1004.25,23.13,100.0,80.0% of closes stayed inside the range | Range width 23.1% | Currently 100.0% through the range,-0.8,-0.64,21.59,-4.58,,,0.8,2.74,,361.3,107.65,512.42,453.95,54.3867,57.9013,2.2877,1.06,0.288,86732.07,56.39,Telecom,5.0,0.0,17.0,17.0,7.0,46.0,0.79,Cash covers debt,Negative net margin,2.0,48.0,General low-debt support,50.21,8.0,Negative net margin,49.58,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.1% | Currently 100.0% through the range"
MANKIND,Healthcare,Drug Manufacturers - Specialty & Generic,1999.16,-2.8,1241.51,2176.14,61.03,8.13,53.16,1903.66,,2047947.6,293838.0,0.14,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum",2.41,11.14,17.1,2.59,9.46,10.34,-0.18,1.68,6.76,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",84.15,Profit Booking Zone,80.91,1749.84,1949.34,11.4,100.0,80.0% of closes stayed inside the range | Range width 11.4% | Currently 100.0% through the range,17.24,13.19,18.76,14.65,,,2.29,2.32,1.52,304.82,170.37,1813.3,981.23,49.1833,34.567,6.1622,8.0,0.46,100486.05,70.76,Pharma / Healthcare,19.0,0.0,20.0,17.0,7.0,63.0,0.86,Cash covers debt,,2.0,65.0,General low-debt support,59.24,3.0,Low volume participation,49.39,Neutral,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 11.4% | Currently 100.0% through the range"
UNOMINDA,Consumer Cyclical,Auto Parts,702.0,0.79,431.26,709.99,62.78,1.13,65.36,641.76,579.92,458331.3,746603.0,1.63,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",7.99,18.86,26.94,2.59,9.46,10.34,5.4,9.4,16.6,63.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",37.76,Breakout Watch,86.38,571.29,667.73,16.88,100.0,80.0% of closes stayed inside the range | Range width 16.9% | Currently 100.0% through the range | Above upper band on elevated volume,15.73,7.87,7.4,5.9,,,33.57,1.39,0.87,121.36,1395.3,802.64,-171.87,59.307,38.9381,10.4196,21.0,0.289,71167.06,34.04,Automobile,6.0,0.0,9.0,9.0,7.0,31.0,0.86,,Negative free cash flow,2.0,33.0,General low-debt support,48.65,4.0,Negative free cash flow,49.35,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.9% | Currently 100.0% through the range | Above upper band on elevated volume"
IPCALAB,Healthcare,Drug Manufacturers - Specialty & Generic,1079.76,-2.27,663.43,1152.95,62.75,6.35,48.53,1065.72,872.06,347422.95,192371.0,0.55,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",-2.79,16.73,43.43,2.59,9.46,10.34,-5.38,7.27,33.09,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",74.39,Profit Booking Zone,76.25,864.49,1104.83,27.8,89.57,80.0% of closes stayed inside the range | Range width 27.8% | Currently 89.6% through the range,8.07,5.46,11.35,7.59,,,25.36,2.87,1.91,1257.85,1481.27,805.81,311.34,39.3189,26.9068,5.5581,34.0,0.035,44819.39,67.23,Pharma / Healthcare,10.0,0.0,15.0,17.0,9.0,51.0,0.86,,,2.0,53.0,General low-debt support,59.24,0.0,,49.19,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 27.8% | Currently 89.6% through the range"
LTF,Financial Services,Credit Services,161.75,-1.49,68.12,168.09,137.44,3.77,65.54,144.01,117.99,7899872.3,3752639.0,0.48,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",9.46,22.39,30.45,2.59,9.46,10.34,6.87,12.93,20.11,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.76,Profit Booking Zone,81.88,119.31,150.25,25.93,100.0,80.0% of closes stayed inside the range | Range width 25.9% | Currently 100.0% through the range,7.54,1.53,,24.89,,,386.03,,,8904.07,83104.9,6718.25,6590.33,25.0158,16.2301,2.83,87.0,0.64,79491.77,99.53,Financial Services,6.0,0.0,0.0,17.0,13.0,36.0,0.64,,Very high debt,1.0,37.0,"High leverage is structural for this sector, Weak ROE for a leveraged-balance-sheet business",47.41,11.0,"Low volume participation, Very high debt",48.56,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 25.9% | Currently 100.0% through the range"
TECHM,Technology,Information Technology Services,1132.79,-1.55,859.95,1228.74,31.73,7.81,44.78,1115.32,1052.32,2430325.35,1320667.0,0.54,Bullish,38.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI",0.3,2.08,8.1,2.59,9.46,10.34,-2.29,-7.38,-2.24,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",72.73,Neutral Range,74.34,1042.47,1176.37,12.84,67.45,80.0% of closes stayed inside the range | Range width 12.8% | Currently 67.5% through the range,17.3,10.47,11.73,9.07,,,9.81,1.83,1.83,4056.3,2740.2,5572.0,4556.8,28.4091,18.707,4.8593,3.1,0.162,143950.49,35.76,IT / Technology,14.0,0.0,19.0,17.0,11.0,61.0,0.86,Cash covers debt,,0.0,61.0,,54.62,0.0,,48.54,Neutral,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 12.8% | Currently 67.5% through the range"
BHARATFORG,Consumer Cyclical,Auto Parts,1234.6,-0.87,660.33,1254.56,86.97,1.59,66.02,1116.74,940.66,818751.6,1003414.0,1.23,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",6.7,15.03,47.79,2.59,9.46,10.34,4.11,5.57,37.45,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",37.76,Profit Booking Zone,81.91,890.27,1181.73,32.74,100.0,80.0% of closes stayed inside the range | Range width 32.7% | Currently 100.0% through the range,7.88,2.87,8.74,4.3,,,109.06,1.09,0.71,508.71,7313.24,1294.47,298.28,140.9275,43.1994,10.3879,41.0,0.54,99514.15,53.26,Automobile,0.0,0.0,4.0,17.0,5.0,26.0,0.86,,Very high PE,0.0,26.0,,48.65,0.0,,48.4,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 32.7% | Currently 100.0% through the range"
ADANIGREEN,Utilities,Utilities - Renewable,1680.05,0.36,439.1,2572.0,282.61,34.68,71.35,1239.79,1030.21,2045538.4,1137776.0,0.56,Bullish,42.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Positive day move",8.37,74.78,74.61,2.59,9.46,10.34,5.78,65.32,64.27,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",47.06,Profit Booking Zone,71.87,926.47,1551.37,67.45,100.0,80.0% of closes stayed inside the range | Range width 67.4% | Currently 100.0% through the range,13.34,1.45,54.59,12.53,,,742.39,0.92,0.92,1002.0,54224.0,7265.0,3889.0,131.5202,42.438,11.3765,,1.083,219453.29,94.69,Energy / Utilities,15.0,0.0,0.0,17.0,3.0,35.0,0.79,,"Very high debt, Very high PE",0.0,35.0,,60.65,8.0,Very high debt,48.35,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 67.4% | Currently 100.0% through the range"
JSWINFRA,Industrials,Marine Shipping,214.75,-1.19,141.18,245.72,52.11,12.61,51.76,207.47,,4412377.75,2256603.0,0.51,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum",-5.3,26.05,,2.59,9.46,10.34,-7.89,16.59,,35.0,"Strong 3M absolute return, 3M Nifty outperformance",78.31,,,,,,,,18.52,7.83,39.56,23.45,,,114.34,3.91,3.76,618.69,4567.61,1797.24,1517.87,48.9548,30.9322,6.6442,26.0,0.554,80243.51,52.82,Capital Goods / Infra,20.0,0.0,10.0,17.0,7.0,54.0,0.86,Strong ROE,,0.0,54.0,,56.21,0.0,,47.33,Neutral,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Strong 3M absolute return, 3M Nifty outperformance"
VOLTAS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",977.9,-1.9,724.31,1032.92,35.01,5.33,69.86,862.98,822.88,2278133.5,1283342.0,0.56,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.73,11.86,28.77,2.59,9.46,10.34,13.14,2.4,18.43,70.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",31.63,Profit Booking Zone,83.24,785.91,918.1,16.82,100.0,80.0% of closes stayed inside the range | Range width 16.8% | Currently 100.0% through the range,2.48,1.31,3.09,1.44,,,11.93,1.4,1.05,692.72,650.58,159.38,-20.55,113.2572,38.3226,6.6943,31.0,0.138,42684.13,22.23,Consumer Discretionary,0.0,0.0,16.0,9.0,5.0,30.0,0.86,Cash covers debt,"Negative free cash flow, Very high PE",2.0,32.0,General low-debt support,48.65,4.0,Negative free cash flow,47.0,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.8% | Currently 100.0% through the range"
THERMAX,Industrials,Conglomerates,3166.58,-0.32,1804.31,3234.27,75.5,2.09,69.49,2832.15,2573.11,147791.9,54683.0,0.37,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",18.04,5.64,43.42,2.59,9.46,10.34,15.45,-3.82,33.08,80.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",41.57,Profit Booking Zone,82.29,2492.78,3069.8,23.15,100.0,80.0% of closes stayed inside the range | Range width 23.1% | Currently 100.0% through the range,11.64,5.09,6.6,5.6,,,22.01,1.38,1.21,452.82,851.33,459.56,-204.66,77.4232,45.6669,8.2899,35.0,0.321,45997.83,34.09,Capital Goods / Infra,4.0,0.0,11.0,9.0,5.0,29.0,0.86,,Negative free cash flow,0.0,29.0,,56.21,7.0,"Low volume participation, Negative free cash flow",46.58,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.1% | Currently 100.0% through the range"
CANBK,Financial Services,Banks - Regional,81.98,-2.48,36.32,85.39,125.71,4.0,59.03,75.84,62.58,36875285.0,29005830.0,0.79,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",2.72,20.04,38.25,2.59,9.46,10.34,0.13,10.58,27.91,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",20.0,Profit Booking Zone,80.58,59.76,80.41,34.56,100.0,80.0% of closes stayed inside the range | Range width 34.6% | Currently 100.0% through the range,14.42,0.81,,20.32,,,76.12,,,141702.82,59412.56,-39977.87,-40591.32,5.9486,5.6696,1.0172,3.22,0.503,119732.59,0.0,Banking,10.0,0.0,7.0,0.0,15.0,32.0,0.64,Cash covers debt,"Negative operating cash flow, Negative free cash flow",0.0,32.0,,47.41,9.0,"Negative operating cash flow, Negative free cash flow",46.31,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 34.6% | Currently 100.0% through the range"
SUPREMEIND,Industrials,Building Products & Equipment,4271.96,-0.36,1762.06,4776.54,142.44,10.56,44.81,4291.69,3569.86,92286.55,57436.0,0.62,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-3.51,11.74,36.7,2.59,9.46,10.34,-6.1,2.28,26.36,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",65.66,Profit Booking Zone,70.74,3549.39,4478.07,26.16,77.81,80.0% of closes stayed inside the range | Range width 26.2% | Currently 77.8% through the range,19.66,15.2,10.41,9.47,,,1.16,2.53,1.31,737.96,51.17,890.34,466.01,42.4997,33.2494,7.1243,1.05,0.182,43969.03,32.69,Capital Goods / Infra,17.0,0.0,19.0,17.0,6.0,59.0,0.86,"Strong ROE, Cash covers debt",,0.0,59.0,,56.21,0.0,,46.08,Neutral,"Above 200 DMA, Weak but watchable RSI, Strong ROE, Cash covers debt, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 26.2% | Currently 77.8% through the range"
BAJAJHLDNG,Financial Services,Asset Management,7825.16,-0.25,4965.59,8144.21,57.59,3.92,57.71,7315.29,6800.69,40924.0,11458.0,0.28,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.77,17.57,14.19,2.59,9.46,10.34,-1.82,8.11,3.85,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",58.82,Profit Booking Zone,83.49,6655.72,7664.14,15.15,100.0,80.0% of closes stayed inside the range | Range width 15.2% | Currently 100.0% through the range,10.98,9.12,,93.59,,,0.21,,,25.83,92.79,1727.65,1725.65,14.5501,,1.7617,1.39,0.154,128866.75,98.98,Financial Services,12.0,0.0,9.0,17.0,11.0,49.0,0.64,,,0.0,49.0,,47.41,3.0,Low volume participation,45.76,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.2% | Currently 100.0% through the range"
HINDZINC,Basic Materials,Other Industrial Metals & Mining,287.68,-0.96,194.09,301.41,48.22,4.56,55.42,277.76,277.04,661807.85,451664.0,0.68,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",-0.4,5.18,-2.27,2.59,9.46,10.34,-2.99,-4.28,-12.61,10.0,Positive 3M return,87.72,Profit Booking Zone,82.91,267.86,290.06,8.29,89.27,80.0% of closes stayed inside the range | Range width 8.3% | Currently 89.3% through the range,81.28,29.64,43.35,31.59,,,94.25,0.85,0.74,59.0,12188.0,15162.0,11568.0,14.4846,13.3134,10.9157,3.58,0.661,247012.13,75.8,Metals / Mining,25.0,0.0,4.0,17.0,11.0,57.0,0.86,Strong ROE,,2.0,59.0,General quality ROE,48.83,0.0,,45.47,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Positive 3M return, 80.0% of closes stayed inside the range | Range width 8.3% | Currently 89.3% through the range"
PATANJALI,Consumer Defensive,Packaged Foods,524.26,0.75,278.5,545.81,88.24,3.95,59.06,484.01,401.58,1913786.25,1215888.0,0.64,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",-0.23,27.59,34.85,2.59,9.46,10.34,-2.82,18.13,24.51,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",36.36,Profit Booking Zone,82.82,408.36,517.28,26.67,100.0,80.0% of closes stayed inside the range | Range width 26.7% | Currently 100.0% through the range,9.0,6.69,3.73,2.84,,,14.77,2.44,1.17,803.1,1454.4,-339.34,-437.9,21.1645,19.163,2.9269,99.0,-0.175,38358.64,13.03,FMCG / Consumer,4.0,0.0,16.0,0.0,13.0,33.0,0.86,,"Negative operating cash flow, Negative free cash flow",3.0,36.0,"Low debt, typical of a healthy consumer business",52.83,9.0,"Negative operating cash flow, Negative free cash flow",45.27,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 26.7% | Currently 100.0% through the range"
ASIANPAINT,Basic Materials,Specialty Chemicals,3198.6,-1.7,2582.85,3454.02,23.84,7.39,49.19,3095.27,3063.82,825632.9,545884.0,0.66,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone",2.05,3.39,-2.8,2.59,9.46,10.34,-0.54,-6.07,-13.14,18.0,"Positive 1M return, Positive 3M return",79.82,Neutral Range,77.03,2986.64,3289.04,10.13,70.09,80.0% of closes stayed inside the range | Range width 10.1% | Currently 70.1% through the range,25.68,15.92,15.95,11.94,,,12.08,2.09,1.31,523.1,1932.62,4193.43,2747.82,55.0311,45.2244,12.2976,1.01,0.289,262668.52,43.53,Chemicals,19.0,0.0,16.0,17.0,6.0,58.0,0.86,Strong ROE,,4.0,62.0,"General quality ROE, General low-debt support",48.83,0.0,,45.27,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone, Strong ROE, Positive 1M return, Positive 3M return, 80.0% of closes stayed inside the range | Range width 10.1% | Currently 70.1% through the range"
EICHERMOT,Consumer Cyclical,Auto Manufacturers,3753.21,0.19,2710.4,4058.3,38.47,7.52,45.55,3700.02,3354.77,613142.8,401263.0,0.65,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",-4.21,12.57,21.88,2.59,9.46,10.34,-6.8,3.11,11.54,20.0,"Positive 3M return, Positive 6M return",74.49,Profit Booking Zone,76.54,3201.48,3903.44,21.93,78.6,80.0% of closes stayed inside the range | Range width 21.9% | Currently 78.6% through the range,19.44,15.18,20.92,20.56,,,1.92,1.14,0.74,88.81,288.41,2822.66,2140.17,38.2557,29.6311,8.7966,1.03,0.226,220962.51,42.31,Automobile,22.0,0.0,11.0,17.0,6.0,56.0,0.86,Strong ROE,,4.0,60.0,"General quality ROE, General low-debt support",48.65,0.0,,45.05,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move, Strong ROE, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 21.9% | Currently 78.6% through the range"
