symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,low_52w,high_52w,avg_volume_20d,latest_volume,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_reasons,fundamental_risk_reasons,sector_adjustment_reasons
DENTA,Industrials,Engineering & Construction,354.25,3.11,59.57,26.14,63.25,303.68,307.84,3.47,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",78.0,0.38,19.78,32.36,Capital Goods / Infra,76.0,5.0,81.0,2.64,24.32,367.82,325.52,-34.49,-35.01,1.0,35.23,9.0,"Negative operating cash flow, Negative free cash flow",62.88,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 39.8% | Currently 100.0% through the range | Above upper band on elevated volume",222.0,479.6,380402.35,1320033.0,0.46,1.1,-3.15,-0.08,18.68,35.51,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.18,Breakout Watch,82.95,240.28,335.93,39.8,100.0,80.0% of closes stayed inside the range | Range width 39.8% | Currently 100.0% through the range | Above upper band on elevated volume,13.27,12.58,29.45,15.89,10.87,26.58,12.1,14.2017,9.2427,1.6516,88.0,,757.61,32.45,21.0,20.0,20.0,0.0,15.0,Cash covers debt,"Negative operating cash flow, Negative free cash flow",Strong order-book-driven revenue growth
BELRISE,Consumer Cyclical,Auto Parts,236.73,1.69,166.55,6.06,55.2,230.38,192.69,1.95,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",63.0,2.6,6.58,38.56,Automobile,64.0,2.0,66.0,29.1,5.23,306.28,307.35,875.6,257.81,1.0,34.6,0.0,,62.79,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 28.5% | Currently 98.5% through the range",88.81,252.0,4884973.8,9507182.0,0.46,1.1,-3.15,2.14,5.48,41.71,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",20.11,Profit Booking Zone,84.42,184.78,237.51,28.53,98.53,80.0% of closes stayed inside the range | Range width 28.5% | Currently 98.5% through the range,9.51,5.81,8.34,1.97,1.6,806.01,1520.84,40.3281,25.1002,3.914,24.0,,22231.92,19.03,4.0,20.0,14.0,17.0,9.0,,,General low-debt support
CAPLIPOINT,Healthcare,Drug Manufacturers - Specialty & Generic,2516.8,-0.77,343.39,6.75,49.26,2412.41,1969.65,0.46,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",70.0,-0.84,36.96,46.04,Pharma / Healthcare,89.0,2.0,91.0,0.13,29.32,302.97,291.29,523.23,275.1,1.0,38.08,3.0,Low volume participation,62.56,Watchlist,"Above 50 DMA, Above 200 DMA, RSI recovering, Cash covers debt, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 58.7% | Currently 92.3% through the range",567.62,2699.0,114812.9,52768.0,0.46,1.1,-3.15,-1.3,35.86,49.19,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",28.0,Profit Booking Zone,72.04,1632.68,2590.27,58.65,92.33,80.0% of closes stayed inside the range | Range width 58.7% | Currently 92.3% through the range,17.88,15.85,31.46,6.7,5.59,94.18,4.61,29.0703,22.7389,5.4482,31.0,0.373,19133.66,59.97,21.0,20.0,20.0,17.0,11.0,Cash covers debt,,General low-debt support
BOSCHLTD,Consumer Cyclical,Auto Parts,40816.41,-1.12,182.63,4.42,51.59,39516.36,36719.91,0.74,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",50.0,-1.93,12.12,14.08,Automobile,80.0,4.0,84.0,0.8,14.15,301.07,420.69,2175.3,1858.8,1.0,34.6,0.0,,62.09,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 32.6% | Currently 96.3% through the range",14441.46,42703.99,25666.05,19054.0,0.46,1.1,-3.15,-2.39,11.02,17.23,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",24.71,Profit Booking Zone,80.32,31070.54,41194.42,32.58,96.27,80.0% of closes stayed inside the range | Range width 32.6% | Currently 96.3% through the range,18.68,12.79,11.42,1.97,1.64,396.4,118.8,60.4321,42.6321,9.6635,56.0,0.65,,33.55,19.0,20.0,19.0,17.0,5.0,"Strong ROE, Cash covers debt",,"General quality ROE, General low-debt support"
CARERATING,Financial Services,Financial Data & Stock Exchanges,1709.5,0.11,296.22,11.21,57.13,1652.69,1595.93,0.5,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",38.0,3.9,3.41,7.58,Financial Services,87.0,2.0,89.0,2.81,36.18,321.92,376.88,147.57,139.27,0.93,31.01,0.0,,61.55,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 10.4% | Currently 100.0% through the range",431.45,1925.34,40469.85,20124.0,0.46,1.1,-3.15,3.44,2.31,10.73,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",27.0,Profit Booking Zone,85.26,1540.63,1700.66,10.39,100.0,80.0% of closes stayed inside the range | Range width 10.4% | Currently 100.0% through the range,18.36,15.49,38.81,5.76,,42.6,26.18,28.5198,21.5931,5.4204,1.31,0.356,5060.96,54.75,23.0,20.0,17.0,17.0,10.0,"Strong ROE, Cash covers debt",,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector"
ASHIANA,Real Estate,Real Estate - Development,390.65,1.06,210.48,15.38,57.87,376.89,325.12,0.18,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",78.0,0.19,13.54,32.6,Cement / Realty,70.0,2.0,72.0,37.58,10.31,215.95,108.1,342.19,314.04,1.0,40.58,3.0,Low volume participation,61.54,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 26.4% | Currently 100.0% through the range",125.82,461.63,435067.05,77628.0,0.46,1.1,-3.15,-0.27,12.44,35.75,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",16.67,Profit Booking Zone,80.75,304.92,385.54,26.44,100.0,80.0% of closes stayed inside the range | Range width 26.4% | Currently 100.0% through the range,13.72,2.75,10.19,1.33,0.45,325.48,323.0,30.6567,21.4419,4.0718,68.0,0.414,3707.36,32.28,10.0,20.0,12.0,17.0,11.0,Cash covers debt,,General low-debt support
BBTCL,Consumer Cyclical,Packaging & Containers,241.22,6.48,100.02,29.49,70.84,216.22,196.77,11.46,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move",88.0,7.99,22.22,28.29,Consumer Discretionary,53.0,0.0,53.0,190.05,3.35,296.54,317.47,29.93,22.13,1.0,34.6,0.0,,61.24,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Strong volume expansion, Strong positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 30.5% | Currently 100.0% through the range | Above upper band on elevated volume",120.6,342.08,13517.75,154963.0,0.46,1.1,-3.15,7.53,21.12,31.44,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.47,Breakout Watch,81.61,169.65,221.46,30.54,100.0,80.0% of closes stayed inside the range | Range width 30.5% | Currently 100.0% through the range | Above upper band on elevated volume,15.62,4.7,7.78,1.16,0.65,0.59,251.04,6.7893,,3.6587,42.0,0.046,483.22,41.37,4.0,20.0,2.0,17.0,10.0,,,
AIAENG,Industrials,Specialty Industrial Machinery,4591.0,0.6,95.12,11.37,45.86,4629.26,3983.9,1.92,Bearish,42.0,"Above 200 DMA, RSI recovering, Volume expansion, Positive day move",50.0,-3.44,17.36,14.78,Capital Goods / Infra,89.0,5.0,94.0,0.13,29.08,316.43,331.41,591.5,487.35,1.0,35.23,0.0,,61.18,Watchlist,"Above 200 DMA, RSI recovering, Volume expansion, Positive day move, Cash covers debt, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 29.9% | Currently 84.4% through the range",2352.9,5180.0,68381.8,131078.0,0.46,1.1,-3.15,-3.9,16.26,17.93,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",28.24,Profit Booking Zone,75.16,3665.57,4761.95,29.91,84.41,80.0% of closes stayed inside the range | Range width 29.9% | Currently 84.4% through the range,15.83,14.88,26.34,19.09,15.71,215.06,10.27,31.1659,27.9992,4.9227,38.0,0.263,,54.66,21.0,20.0,20.0,17.0,11.0,Cash covers debt,,Strong order-book-driven revenue growth
COMSYN,Consumer Cyclical,Packaging & Containers,214.81,0.51,306.5,5.79,66.32,174.41,158.92,1.33,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",88.0,7.24,40.36,29.84,Consumer Discretionary,48.0,2.0,50.0,72.4,6.8,297.0,338.5,38.93,-3.25,1.0,34.6,4.0,Negative free cash flow,59.44,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 25.0% | Currently 100.0% through the range | Above upper band on elevated volume",52.84,228.0,1331112.6,1776395.0,0.46,1.1,-3.15,6.78,39.26,32.99,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.47,Breakout Watch,86.14,153.02,191.31,25.02,100.0,80.8% of closes stayed inside the range | Range width 25.0% | Currently 100.0% through the range | Above upper band on elevated volume,14.83,7.35,9.6,1.27,0.68,0.47,128.52,39.7743,,6.3374,14.0,0.079,1137.57,48.2,9.0,20.0,6.0,9.0,4.0,,Negative free cash flow,General low-debt support
BCLIND,Consumer Defensive,Beverages - Wineries & Distilleries,36.74,5.88,43.91,56.97,57.76,35.2,33.15,0.54,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",63.0,0.6,1.16,32.16,FMCG / Consumer,66.0,0.0,66.0,62.55,4.12,284.46,257.71,324.67,193.14,1.0,31.42,0.0,,58.56,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.3% | Currently 96.8% through the range",25.53,85.38,4506351.6,2439931.0,0.46,1.1,-3.15,0.14,0.06,35.31,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",5.26,Profit Booking Zone,80.3,27.79,37.03,33.28,96.84,80.0% of closes stayed inside the range | Range width 33.3% | Currently 96.8% through the range,12.64,6.98,6.85,2.01,1.26,138.22,569.16,9.3724,,1.1912,95.0,0.613,1084.43,25.63,6.0,20.0,11.0,17.0,12.0,,,
AMNPLST,Basic Materials,Chemicals,198.81,-0.85,56.54,44.56,53.72,195.36,183.65,0.34,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",68.0,2.85,16.92,18.86,Chemicals,76.0,2.0,78.0,9.31,6.4,300.83,381.88,66.41,65.5,1.0,31.36,3.0,Low volume participation,58.5,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 34.3% | Currently 95.7% through the range",127.0,358.58,21264.6,7240.0,0.46,1.1,-3.15,2.39,15.82,22.01,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",10.29,Profit Booking Zone,78.85,149.66,201.0,34.3,95.73,80.8% of closes stayed inside the range | Range width 34.3% | Currently 95.7% through the range,12.5,8.65,9.48,3.12,2.36,49.21,27.21,26.271,,3.4674,27.0,0.166,1013.25,24.77,11.0,20.0,20.0,17.0,8.0,Cash covers debt,,General low-debt support
ARIHANT,Real Estate,Real Estate - Development,1142.75,5.13,2782.09,6.71,75.82,872.36,,1.3,Bullish,47.0,"Above 50 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move",60.0,44.41,26.33,,Cement / Realty,73.0,0.0,73.0,121.35,14.03,310.75,195.74,78.64,61.21,0.93,40.58,0.0,,58.39,Watchlist,"Above 50 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",39.65,1225.0,9798.35,12691.0,0.46,1.1,-3.15,43.95,25.23,,"Strong 1M absolute return, Strong 3M absolute return, 1M Nifty outperformance, 3M Nifty outperformance",25.0,,,,,,,,15.88,5.79,22.9,2.45,1.61,10.31,450.66,15.0652,,2.5732,,0.37,1041.6,30.79,16.0,20.0,10.0,17.0,10.0,,,
CARYSIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1175.3,-1.15,174.85,8.24,52.83,1155.33,962.42,0.4,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",88.0,1.14,23.85,47.96,Consumer Discretionary,63.0,2.0,65.0,46.44,10.63,315.13,365.8,108.67,-2.82,1.0,34.6,7.0,"Low volume participation, Negative free cash flow",57.94,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 46.6% | Currently 97.7% through the range",427.61,1280.9,129913.05,52105.0,0.46,1.1,-3.15,0.68,22.75,51.11,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.47,Profit Booking Zone,78.44,807.77,1183.9,46.56,97.71,80.0% of closes stayed inside the range | Range width 46.6% | Currently 97.7% through the range,16.14,9.42,14.89,1.44,0.72,7.63,282.54,29.6668,22.1784,5.2065,27.0,0.56,3165.09,54.08,14.0,20.0,9.0,9.0,11.0,,Negative free cash flow,General low-debt support
CLSEL,Consumer Defensive,Packaged Foods,285.5,1.98,184.94,35.58,54.24,284.42,267.63,2.67,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move",25.0,-1.92,-2.68,22.72,FMCG / Consumer,80.0,3.0,83.0,9.87,7.97,234.02,219.36,51.17,41.15,1.0,31.42,0.0,,57.51,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move, Positive 6M return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 21.2% | Currently 87.8% through the range",100.2,443.21,51532.75,137382.0,0.46,1.1,-3.15,-2.38,-3.78,25.87,"Positive 6M return, 6M Nifty outperformance",35.53,Profit Booking Zone,82.87,240.78,291.71,21.15,87.81,80.0% of closes stayed inside the range | Range width 21.2% | Currently 87.8% through the range,13.69,11.04,10.56,6.94,3.54,0.32,82.73,11.722,,1.7374,85.0,0.533,1457.21,23.34,14.0,20.0,17.0,17.0,12.0,,,"Low debt, typical of a healthy consumer business"
ARIS,Industrials,Engineering & Construction,128.65,0.49,56.55,38.3,67.43,116.58,124.43,0.53,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",50.0,16.37,-5.79,17.23,Capital Goods / Infra,69.0,5.0,74.0,9.51,4.94,294.14,244.94,141.99,120.17,0.93,35.23,0.0,,57.43,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 29.7% | Currently 83.8% through the range",82.18,208.5,1076907.85,567764.0,0.46,1.1,-3.15,15.91,-6.89,20.38,"Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance",28.24,Profit Booking Zone,77.83,103.03,133.62,29.69,83.76,80.0% of closes stayed inside the range | Range width 29.7% | Currently 83.8% through the range,7.13,5.06,9.09,2.64,2.63,101.4,70.27,17.2335,,1.6737,,,1237.62,16.93,2.0,20.0,20.0,17.0,10.0,Cash covers debt,,Strong order-book-driven revenue growth
DIVGIITTS,Consumer Cyclical,Auto Parts,962.75,0.91,135.67,15.64,58.12,885.66,712.06,0.99,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",70.0,-5.75,34.75,61.35,Automobile,68.0,2.0,70.0,0.28,13.3,289.41,298.79,41.08,-3.23,1.0,34.6,4.0,Negative free cash flow,56.94,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Cash covers debt, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 45.7% | Currently 100.0% through the range",408.51,1141.19,46822.55,46413.0,0.46,1.1,-3.15,-6.21,33.65,64.5,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",13.79,Profit Booking Zone,77.86,658.52,959.45,45.7,100.0,80.0% of closes stayed inside the range | Range width 45.7% | Currently 100.0% through the range,7.38,6.42,11.55,5.04,4.38,31.52,1.77,56.8254,35.3961,5.6579,28.0,0.406,3593.95,61.4,10.0,20.0,20.0,9.0,9.0,Cash covers debt,Negative free cash flow,General low-debt support
ATULAUTO,Consumer Cyclical,Auto Manufacturers,515.45,-0.11,184.86,38.96,65.68,477.83,462.05,4.23,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion",53.0,5.22,4.24,28.49,Automobile,61.0,2.0,63.0,29.9,5.21,258.14,175.31,47.47,36.47,1.0,34.6,0.0,,56.74,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 20.0% | Currently 100.0% through the range | Above upper band on elevated volume",180.95,844.4,176992.2,748008.0,0.46,1.1,-3.15,4.76,3.14,31.64,"Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",22.99,Breakout Watch,83.82,415.84,498.91,19.97,100.0,80.0% of closes stayed inside the range | Range width 20.0% | Currently 100.0% through the range | Above upper band on elevated volume,8.74,5.5,8.09,1.58,1.17,23.6,144.56,28.3823,,5.8605,1.25,0.623,1341.36,26.93,4.0,20.0,13.0,17.0,7.0,,,General low-debt support
BALPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,88.09,0.22,46.82,42.98,55.75,85.85,77.64,0.26,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",85.0,13.01,14.45,27.06,Pharma / Healthcare,50.0,0.0,50.0,193.99,2.02,255.41,253.03,30.44,8.06,1.0,38.08,3.0,Low volume participation,55.21,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 27.8% | Currently 100.0% through the range",60.0,154.48,66767.0,17364.0,0.46,1.1,-3.15,12.55,13.35,30.21,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.0,Profit Booking Zone,80.54,68.91,88.09,27.83,99.99,80.0% of closes stayed inside the range | Range width 27.8% | Currently 100.0% through the range,7.64,1.67,6.68,1.05,0.59,2.3,159.52,18.7196,,1.6398,1.41,0.454,135.01,47.5,0.0,20.0,2.0,17.0,11.0,,,
ASHAPURMIN,Basic Materials,Other Industrial Metals & Mining,702.55,-0.55,893.9,24.04,55.86,685.67,663.97,1.19,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support",48.0,8.82,6.42,7.3,Metals / Mining,68.0,2.0,70.0,87.54,7.66,445.29,376.69,462.86,183.52,1.0,31.36,0.0,,54.95,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 40.7% | Currently 98.1% through the range",70.69,924.9,439824.0,522625.0,0.46,1.1,-3.15,8.36,5.32,10.45,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",20.59,Profit Booking Zone,78.33,502.23,706.46,40.66,98.09,80.0% of closes stayed inside the range | Range width 40.7% | Currently 98.1% through the range,24.34,8.54,8.06,1.36,1.05,315.8,1443.74,13.5688,,3.3715,17.0,0.654,5560.57,75.02,13.0,20.0,8.0,17.0,10.0,Strong ROE,,General quality ROE
BUTTERFLY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",719.65,-0.37,30.68,62.19,47.57,691.96,660.92,0.35,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",68.0,0.98,15.35,18.36,Consumer Discretionary,70.0,2.0,72.0,2.05,4.9,280.74,323.84,88.37,76.07,0.93,34.6,3.0,Low volume participation,54.89,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.7% | Currently 83.8% through the range",550.7,1903.35,61834.05,21739.0,0.46,1.1,-3.15,0.52,14.25,21.51,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",17.24,Profit Booking Zone,76.0,600.46,742.77,23.7,83.76,80.0% of closes stayed inside the range | Range width 23.7% | Currently 83.8% through the range,12.26,8.16,6.09,2.1,1.3,13.01,7.64,23.3119,,3.041,,0.023,1132.04,37.69,8.0,20.0,19.0,17.0,6.0,Cash covers debt,,General low-debt support
CERA,Industrials,Building Products & Equipment,6126.0,0.15,38.91,42.02,49.0,6058.68,5456.37,0.34,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",50.0,-4.08,15.2,23.93,Capital Goods / Infra,76.0,5.0,81.0,3.17,10.04,307.41,762.7,211.89,190.63,1.0,35.23,3.0,Low volume participation,54.88,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 35.5% | Currently 89.9% through the range",4410.18,10565.95,10142.15,3499.0,0.46,1.1,-3.15,-4.54,14.1,27.08,"Positive 3M return, Positive 6M return, 3M Nifty outperformance, 6M Nifty outperformance",28.24,Profit Booking Zone,76.19,4644.82,6293.25,35.49,89.85,80.0% of closes stayed inside the range | Range width 35.5% | Currently 89.9% through the range,13.87,10.43,11.33,4.26,3.18,10.58,46.7,35.9244,24.1557,4.9533,1.33,-0.107,7291.46,47.78,14.0,20.0,17.0,17.0,8.0,,,Strong order-book-driven revenue growth
AMBIKCO,Consumer Cyclical,Textile Manufacturing,1711.8,0.71,55.48,18.6,51.41,1690.22,1426.06,0.44,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",45.0,-1.37,3.63,35.23,Consumer Discretionary,77.0,2.0,79.0,0.0,9.16,348.38,371.72,228.25,162.7,1.0,34.6,3.0,Low volume participation,54.84,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Net cash position, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 32.8% | Currently 96.1% through the range",1101.0,2103.05,8702.3,3856.0,0.46,1.1,-3.15,-1.83,2.53,38.38,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",28.74,Profit Booking Zone,79.21,1301.15,1728.33,32.83,96.13,80.0% of closes stayed inside the range | Range width 32.8% | Currently 96.1% through the range,7.5,6.48,13.96,6.61,2.32,168.41,0.0,11.5316,13.176,0.9828,2.26,0.621,937.93,36.24,8.0,20.0,20.0,17.0,12.0,Net cash position,,General low-debt support
