symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,scan_time
OFSS,Technology,Software - Infrastructure,12158.0,-0.24,6060.86,12540.0,100.6,3.05,59.13,11490.94,8820.1,217947.75,238642.0,1.09,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",3.39,24.62,84.2,-2.88,2.34,-5.02,6.27,22.28,89.22,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.92,Profit Booking Zone,75.82,6793.33,11775.5,73.34,100.0,80.0% of closes stayed inside the range | Range width 73.3% | Currently 100.0% through the range,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,IT / Technology,106154.33,True,30.303,True,26.8887,True,15.3221,True,0.567,True,49.9,True,30.94,True,59.57,True,38.15,True,58.6,True,68.7,True,120.2,True,4.413,True,3.946,True,4773.4,True,39.3,True,3088.42,True,3601.2,True,5.46,True,0.496,True,25.0,20.0,20.0,17.0,9.0,91.0,1.0,"Strong ROE, Cash covers debt",,10.0,100.0,"Strong ROE for an asset-light business, Strong operating margin",33.73,0.0,,80.81,High Conviction,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong ROE, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 73.3% | Currently 100.0% through the range",2026-09-02 19:58 IST
PERSISTENT,Technology,Information Technology Services,5690.0,-1.9,4229.81,6552.65,34.52,13.16,55.99,5258.18,5425.7,469405.75,610194.0,1.3,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",3.08,12.73,23.01,-2.88,2.34,-5.02,5.96,10.39,28.03,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.61,Profit Booking Zone,84.03,4698.11,5570.5,18.57,100.0,80.0% of closes stayed inside the range | Range width 18.6% | Currently 100.0% through the range,Persistent Systems Limited,Technology,Information Technology Services,IT / Technology,91785.74,True,46.2963,True,33.25,True,10.9172,True,6.94,True,25.2,True,14.81,True,15.96,True,12.24,True,31.68,True,29.1,True,12.1,True,2.711,True,2.074,True,1952.19,True,584.13,True,842.49,True,1464.72,True,61.0,True,0.082,True,21.0,15.0,20.0,17.0,7.0,80.0,1.0,"Strong ROE, Cash covers debt",,5.0,85.0,Strong ROE for an asset-light business,33.73,0.0,,70.56,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 18.6% | Currently 100.0% through the range",2026-09-02 19:58 IST
CRISIL,Financial Services,Financial Data & Stock Exchanges,4701.7,-2.65,3669.91,5038.99,28.12,6.69,61.24,4353.52,4285.84,52951.0,40753.0,0.77,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",5.05,23.82,9.87,-2.88,2.34,-5.02,7.93,21.48,14.89,73.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",15.0,Profit Booking Zone,83.4,3878.42,4490.85,15.79,100.0,80.0% of closes stayed inside the range | Range width 15.8% | Currently 100.0% through the range,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,Financial Services,34610.24,True,39.1553,True,31.4424,True,10.5795,True,10.23,True,29.05,True,14.87,True,24.68,True,21.43,True,47.0,True,27.6,True,26.2,True,1.868,True,1.402,True,916.31,True,334.66,True,507.05,True,865.11,True,85.0,True,0.166,True,24.0,20.0,18.0,17.0,7.0,86.0,1.0,"Strong ROE, Cash covers debt",,2.0,88.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",36.78,0.0,,69.57,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.8% | Currently 100.0% through the range",2026-09-02 19:58 IST
GLAND,Healthcare,Drug Manufacturers - Specialty & Generic,2868.4,-0.23,1561.8,3039.8,83.66,5.64,62.41,2603.45,2023.75,851932.85,556479.0,0.65,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",13.55,28.57,69.37,-2.88,2.34,-5.02,16.43,26.23,74.39,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.94,Profit Booking Zone,75.64,1697.23,2843.03,67.51,100.0,80.0% of closes stayed inside the range | Range width 67.5% | Currently 100.0% through the range,Gland Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,47642.37,True,42.2284,True,29.9517,True,4.5937,True,2.738,True,,False,,False,21.0,True,16.78,True,59.16,True,19.6,True,46.9,True,,False,,False,3359.11,True,283.59,True,,False,,False,70.0,True,0.566,True,10.0,18.0,12.0,0.0,9.0,49.0,0.57,Cash covers debt,,2.0,51.0,General low-debt support,44.07,0.0,,64.46,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 67.5% | Currently 100.0% through the range",2026-09-02 19:58 IST
NAVINFLUOR,Basic Materials,Chemicals,8542.5,-1.08,4488.29,8775.5,90.33,2.66,61.33,7915.4,6758.47,350988.3,217818.0,0.62,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",12.26,24.61,31.49,-2.88,2.34,-5.02,15.14,22.27,36.51,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.28,Profit Booking Zone,80.71,6172.67,8255.1,33.74,100.0,80.0% of closes stayed inside the range | Range width 33.7% | Currently 100.0% through the range,Navin Fluorine International Limited,Basic Materials,Chemicals,Chemicals,43701.69,True,55.2331,True,42.4903,True,10.9825,True,32.091,True,,False,,False,30.18,True,21.73,True,56.75,True,44.1,True,100.9,True,,False,,False,1303.05,True,1275.48,True,,False,,False,18.0,True,0.239,True,12.0,20.0,10.0,0.0,7.0,49.0,0.57,Cash covers debt,,2.0,51.0,General low-debt support,35.35,0.0,,63.15,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.7% | Currently 100.0% through the range",2026-09-02 19:58 IST
SOLARINDS,Basic Materials,Specialty Chemicals,20600.0,2.69,11639.12,20672.0,76.99,0.35,64.82,18901.24,15568.7,155629.95,139007.0,0.89,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",11.96,13.79,40.5,-2.88,2.34,-5.02,14.84,11.45,45.52,95.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",13.91,Profit Booking Zone,81.16,13687.21,19810.0,44.73,100.0,80.0% of closes stayed inside the range | Range width 44.7% | Currently 100.0% through the range,Solar Industries India Limited,Basic Materials,Specialty Chemicals,Chemicals,184599.72,True,93.4579,True,57.9459,True,29.408,True,23.271,True,,False,,False,25.5,True,17.54,True,49.46,True,70.3,True,92.7,True,,False,,False,480.63,True,1524.02,True,,False,,False,5.0,True,0.238,True,11.0,20.0,7.0,0.0,5.0,43.0,0.57,,Very high PE,2.0,45.0,General low-debt support,35.35,0.0,,62.3,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 44.7% | Currently 100.0% through the range",2026-09-02 19:58 IST
ANANDRATHI,Financial Services,Asset Management,2198.3,0.06,1351.2,2242.0,62.69,1.95,63.41,2097.87,1732.98,236277.3,183609.0,0.78,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",7.89,25.33,37.75,-2.88,2.34,-5.02,10.77,22.99,42.77,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.32,Profit Booking Zone,81.38,1596.29,2174.83,36.24,100.0,80.0% of closes stayed inside the range | Range width 36.2% | Currently 100.0% through the range,Anand Rathi Wealth Limited,Financial Services,Asset Management,Financial Services,36751.57,True,80.4873,True,65.7673,True,36.8194,True,8.25,True,,False,,False,48.53,True,33.19,True,57.81,True,52.1,True,71.0,True,,False,,False,454.8,True,83.48,True,,False,,False,32.0,True,0.337,True,12.0,20.0,12.0,0.0,5.0,49.0,0.57,Cash covers debt,Very high PE,-4.0,45.0,Expensive relative to book value for this sector,36.78,0.0,,62.02,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 36.2% | Currently 100.0% through the range",2026-09-02 19:58 IST
DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,9220.0,0.6,5613.35,9467.0,64.25,2.61,71.06,7813.84,6724.09,420954.25,403502.0,0.96,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",9.92,41.97,46.58,-2.88,2.34,-5.02,12.8,39.63,51.6,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",20.2,Profit Booking Zone,77.8,6040.69,8570.85,41.89,100.0,80.0% of closes stayed inside the range | Range width 41.9% | Currently 100.0% through the range,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,245266.41,True,93.4554,True,61.3993,True,14.6332,True,0.042,True,,False,,False,36.66,True,26.05,True,61.24,True,27.8,True,65.7,True,,False,,False,3233.0,True,7.0,True,,False,,False,32.0,True,0.22,True,12.0,20.0,12.0,0.0,5.0,49.0,0.57,Cash covers debt,Very high PE,2.0,51.0,General low-debt support,44.07,0.0,,61.96,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 41.9% | Currently 100.0% through the range",2026-09-02 19:58 IST
CUPID,Consumer Defensive,Household & Personal Products,280.7,2.05,32.87,299.0,754.02,6.12,60.32,239.21,134.27,29156383.0,9324189.0,0.32,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",11.34,99.97,246.12,-2.88,2.34,-5.02,14.22,97.63,251.14,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.17,Profit Booking Zone,72.87,86.79,280.48,223.18,100.0,80.0% of closes stayed inside the range | Range width 223.2% | Currently 100.0% through the range,Cupid Limited,Consumer Defensive,Household & Personal Products,FMCG / Consumer,37963.81,True,271.4712,True,,False,84.1019,True,12.506,True,,False,,False,37.98,True,30.35,True,58.28,True,158.7,True,190.9,True,,False,,False,186.45,True,56.38,True,,False,,False,,False,0.288,True,12.0,20.0,12.0,0.0,0.0,44.0,0.5,Cash covers debt,Very high PE,3.0,47.0,"Low debt, typical of a healthy consumer business",35.4,3.0,Low volume participation,61.26,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 223.2% | Currently 100.0% through the range",2026-09-02 19:58 IST
COFORGE,Technology,Information Technology Services,1965.7,-1.17,1003.45,2021.2,95.89,2.75,68.87,1669.52,1514.9,2121606.2,1664705.0,0.78,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",10.62,38.96,71.32,-2.88,2.34,-5.02,13.5,36.62,76.34,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.82,Profit Booking Zone,77.08,1148.35,1813.69,57.94,100.0,80.0% of closes stayed inside the range | Range width 57.9% | Currently 100.0% through the range,Coforge Limited,Technology,Information Technology Services,IT / Technology,89230.76,True,38.9069,True,28.2035,True,7.0946,True,7.518,True,,False,,False,15.96,True,9.64,True,37.25,True,49.9,True,30.9,True,,False,,False,1099.2,True,727.8,True,,False,,False,84.0,True,0.294,True,6.0,20.0,12.0,0.0,7.0,45.0,0.57,Cash covers debt,,0.0,45.0,,33.73,0.0,,60.81,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 57.9% | Currently 100.0% through the range",2026-09-02 19:58 IST
