symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
MANORAMA,Consumer Defensive,Packaged Foods,1585.4,1.65,49.48,9.88,63.37,1472.13,1381.05,1.08,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,8.5,,,FMCG / Consumer,75.0,5.0,80.0,52.15,16.46,68.1,31.5,250.42,119.05,1.0,24.78,0.0,,51.22,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
AMBIKCO,Consumer Cyclical,Textile Manufacturing,1770.5,6.62,60.81,2.52,69.75,1580.68,1389.15,7.83,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,6.23,,,Consumer Discretionary,67.0,0.0,67.0,,9.16,57.8,54.7,228.25,47.2,0.93,28.67,0.0,,51.0,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
CONFIPET,Energy,Oil & Gas Refining & Marketing,73.44,5.4,161.72,8.85,61.08,63.14,44.89,3.3,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,15.34,,,Energy / Utilities,59.0,2.0,61.0,49.39,1.97,31.5,39.3,399.69,200.7,1.0,30.51,0.0,,50.93,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
AARVI,Industrials,Staffing & Employment Services,149.73,0.27,54.38,3.21,64.98,131.95,127.42,1.54,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",8.0,8.02,,,Capital Goods / Infra,68.0,5.0,73.0,18.79,2.71,19.2,55.7,8.05,9.65,1.0,30.03,0.0,,50.8,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move"
HBLENGINE,Industrials,Electrical Equipment & Parts,823.1,0.31,49.78,26.45,59.5,795.69,815.47,0.77,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",8.0,2.96,,,Capital Goods / Infra,82.0,5.0,87.0,3.02,24.67,27.0,39.8,738.44,379.95,1.0,30.03,0.0,,50.7,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move"
INDOBORAX,Basic Materials,Chemicals,386.25,0.81,95.39,8.71,73.51,310.33,264.38,0.86,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",15.0,16.08,,,Chemicals,83.0,2.0,85.0,0.37,23.33,25.2,42.0,87.15,17.88,1.0,27.33,0.0,,50.6,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move"
TALBROAUTO,Consumer Cyclical,Auto Parts,386.15,2.3,75.6,3.46,71.04,333.38,289.12,4.58,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,10.77,,,Automobile,68.0,2.0,70.0,11.27,11.97,14.2,18.8,84.67,20.53,1.0,28.67,0.0,,50.55,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
PAGEIND,Consumer Cyclical,Apparel Manufacturing,40885.0,2.28,37.71,18.03,66.23,37895.98,37122.34,1.49,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",8.0,6.74,,,Consumer Discretionary,72.0,4.0,76.0,18.42,14.56,14.1,9.0,794.4,519.58,1.0,28.67,0.0,,50.4,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move"
GLOBAL,Consumer Defensive,Education & Training Services,105.45,-1.6,91.97,13.49,50.75,104.46,88.08,0.51,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,5.31,,,General,81.0,2.0,83.0,,28.25,46.5,93.6,17.63,13.67,0.93,24.78,0.0,,49.77,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
PARAS,Industrials,Aerospace & Defense,1288.45,-3.34,121.96,10.71,69.51,910.32,738.26,0.44,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,50.14,,,Capital Goods / Infra,79.0,5.0,84.0,3.73,18.49,57.9,74.6,24.61,55.19,1.0,30.03,3.0,Low volume participation,49.65,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
KPRMILL,Consumer Cyclical,Textile Manufacturing,1218.45,7.72,53.05,8.66,71.98,989.26,968.68,10.41,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,28.77,,,Consumer Discretionary,65.0,2.0,67.0,10.46,13.03,0.9,11.2,1107.84,561.77,1.0,28.67,0.0,,49.5,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
MONARCH,Financial Services,Capital Markets,347.25,-0.03,47.48,12.66,60.23,320.24,304.61,0.41,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,5.08,,,Financial Services,82.0,6.0,88.0,3.83,49.44,58.2,84.1,114.2,,0.93,30.26,3.0,Low volume participation,49.34,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
HONASA,Consumer Defensive,Household & Personal Products,415.95,-0.94,67.45,5.11,61.6,377.61,310.35,2.37,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",8.0,5.04,,,FMCG / Consumer,68.0,3.0,71.0,9.59,8.36,23.2,175.5,141.35,159.64,0.93,24.78,0.0,,49.32,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion"
WABAG,Industrials,Engineering & Construction,2099.1,0.53,103.2,1.27,86.16,1551.13,1378.96,0.98,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",15.0,39.35,,,Capital Goods / Infra,75.0,5.0,80.0,8.87,9.39,22.3,20.6,206.7,168.06,1.0,30.03,0.0,,49.25,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move"
ADVENZYMES,Basic Materials,Specialty Chemicals,369.1,-1.42,46.5,11.91,50.65,358.62,318.18,0.7,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,-2.04,,,Chemicals,84.0,2.0,86.0,1.9,22.62,21.6,62.0,156.78,66.82,1.0,27.33,0.0,,49.2,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
TRAVELFOOD,Consumer Cyclical,Restaurants,1321.3,-1.3,31.02,8.56,59.13,1239.13,1242.64,0.22,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,10.0,,,Consumer Discretionary,84.0,4.0,88.0,16.72,26.77,25.7,17.2,392.97,203.01,0.93,28.67,3.0,Low volume participation,49.1,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
BFINVEST,Financial Services,Asset Management,461.7,2.58,46.57,12.56,64.53,424.92,423.73,0.58,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",15.0,16.71,,,Financial Services,71.0,-5.0,66.0,0.0,369.47,41.5,,32.9,56.86,0.93,30.26,0.0,,48.89,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
BOSCHLTD,Consumer Cyclical,Auto Parts,40365.0,0.44,41.09,3.77,69.91,37448.3,36721.68,0.66,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,12.64,,,Automobile,65.0,4.0,69.0,0.8,14.0,13.2,3.0,2175.3,1700.69,1.0,28.67,0.0,,48.45,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
CARRARO,Consumer Cyclical,Auto Parts,571.7,-3.4,42.66,14.36,57.5,559.26,517.9,2.0,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",0.0,-6.05,,,Automobile,68.0,4.0,72.0,27.43,5.79,36.6,75.8,134.56,49.97,1.0,28.67,0.0,,48.25,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion"
PETRONET,Energy,Oil & Gas Refining & Marketing,287.85,1.02,23.72,10.79,62.29,273.44,274.49,0.9,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move",8.0,2.73,,,Energy / Utilities,78.0,4.0,82.0,10.51,8.99,-23.3,25.3,4750.04,1811.25,1.0,30.51,5.0,Revenue contraction,47.78,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move"
SANSTAR,Basic Materials,Chemicals,127.43,5.87,71.51,7.32,66.15,105.02,94.03,12.87,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,18.98,,,Chemicals,51.0,2.0,53.0,2.87,4.39,-14.5,244.6,89.9,30.54,0.93,27.33,0.0,,47.65,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
HUHTAMAKI,Unknown,Unknown,199.48,2.95,35.67,26.06,74.41,175.65,197.81,1.64,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Volume expansion, Strong positive day move",15.0,18.31,,,Consumer Discretionary,72.0,2.0,74.0,10.72,5.22,22.5,75.5,174.01,68.77,1.0,24.39,0.0,,47.56,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Volume expansion, Strong positive day move"
SCHAEFFLER,Consumer Cyclical,Auto Parts,4186.2,-2.65,19.96,5.82,53.28,4128.06,3964.58,0.88,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",0.0,-0.24,,,Automobile,73.0,4.0,77.0,0.78,11.93,17.3,13.0,968.48,394.14,1.0,28.67,0.0,,47.5,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
ASTRAMICRO,Technology,Communication Equipment,1662.6,-1.55,95.37,4.2,75.94,1275.68,1058.65,0.73,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",15.0,22.52,,,IT / Technology,74.0,5.0,79.0,21.88,16.59,19.7,43.9,386.73,306.21,1.0,28.35,0.0,,47.4,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum"
HARDWYN,Industrials,Building Products & Equipment,25.2,2.15,131.83,10.89,54.18,24.9,18.47,1.38,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",0.0,-1.87,,,Capital Goods / Infra,60.0,5.0,65.0,1.56,6.61,25.2,74.8,7.29,3.52,0.93,30.03,0.0,,47.25,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move"
OBEROIRLTY,Real Estate,Real Estate - Development,1753.1,2.86,26.17,12.13,64.67,1669.92,1621.73,2.02,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,3.51,,,Cement / Realty,55.0,2.0,57.0,15.77,41.59,31.7,28.9,,,0.57,26.54,0.0,,47.18,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
MANALIPETC,Basic Materials,Specialty Chemicals,65.98,2.72,68.62,18.08,58.98,59.12,60.56,0.26,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move",15.0,10.93,,,Chemicals,76.0,2.0,78.0,10.69,12.71,27.1,170.3,116.32,0.21,1.0,27.33,3.0,Low volume participation,47.15,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong positive day move"
ALGOQUANT,Financial Services,Capital Markets,58.29,1.62,21.95,17.91,55.5,56.91,0.0,0.97,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",8.0,2.14,,,Financial Services,71.0,2.0,73.0,25.48,14.18,,26.73,60.0,162.83,0.86,30.26,0.0,,47.09,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
APOLLOHOSP,Healthcare,Medical Care Facilities,8573.5,1.01,28.2,0.59,66.88,8104.09,7607.8,1.02,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,3.81,,,Pharma / Healthcare,62.0,2.0,64.0,85.15,7.7,18.1,35.6,2855.7,182.84,1.0,33.91,0.0,,46.99,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
DIFFNKG,Industrials,Specialty Industrial Machinery,388.6,1.82,79.24,7.08,75.95,327.68,317.99,2.08,Bullish,67.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Positive day move",15.0,19.9,,,Capital Goods / Infra,69.0,5.0,74.0,7.06,12.38,38.2,22.9,22.79,-32.56,1.0,30.03,4.0,Negative free cash flow,46.9,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Positive day move"
VIJAYA,Healthcare,Diagnostics & Research,1312.6,1.39,54.79,8.07,54.48,1230.35,1055.96,1.07,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,4.21,,,Pharma / Healthcare,71.0,4.0,75.0,44.15,21.25,26.6,38.0,270.59,-1.45,1.0,33.91,4.0,Negative free cash flow,46.84,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
NITINSPIN,Consumer Cyclical,Textile Manufacturing,567.3,4.06,87.72,1.15,63.75,497.46,378.06,1.02,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",15.0,13.86,,,Consumer Discretionary,57.0,0.0,57.0,76.46,5.52,2.2,23.7,410.52,25.29,1.0,28.67,0.0,,46.75,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move"
GOLDIAM,Consumer Cyclical,Luxury Goods,464.3,-1.11,75.21,8.5,58.59,415.72,370.23,0.53,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,13.74,,,Consumer Discretionary,75.0,4.0,79.0,6.93,17.46,17.5,52.6,23.62,-58.54,1.0,28.67,4.0,Negative free cash flow,46.7,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
HINDCOPPER,Basic Materials,Copper,502.25,0.4,123.05,33.81,38.45,543.47,463.13,2.18,Bearish,43.0,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Positive day move",0.0,-9.67,,,Metals / Mining,87.0,4.0,91.0,3.32,29.84,58.1,136.6,1473.56,864.71,1.0,27.33,0.0,,46.7,Neutral,"Above 200 DMA, Weak but watchable RSI, Strong volume expansion, Positive day move"
EMMVEE,Technology,Solar,338.35,2.97,97.28,3.88,61.64,292.23,0.0,0.66,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",15.0,14.52,,,IT / Technology,55.0,5.0,60.0,9.74,22.84,51.3,73.7,,,0.5,28.35,0.0,,46.5,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
ENDURANCE,Consumer Cyclical,Auto Parts,2710.6,0.98,26.5,11.99,62.44,2538.78,2607.12,1.15,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",0.0,-0.82,,,Automobile,68.0,2.0,70.0,19.39,6.52,37.9,12.7,1850.72,167.33,1.0,28.67,0.0,,46.3,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
KRONOX,Basic Materials,Specialty Chemicals,147.11,0.06,53.24,28.89,57.21,137.25,137.89,0.4,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",8.0,6.06,,,Chemicals,80.0,4.0,84.0,1.38,27.33,-0.0,26.7,23.89,17.21,1.0,27.33,3.0,Low volume participation,46.25,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move"
SUPRIYA,Healthcare,Biotechnology,953.0,-0.82,74.7,12.17,60.0,794.43,723.72,0.24,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,22.03,,,IT / Technology,79.0,5.0,84.0,0.45,25.26,50.2,46.7,185.77,-15.58,1.0,33.91,7.0,"Low volume participation, Negative free cash flow",46.24,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ORIENTCER,Basic Materials,Specialty Chemicals,41.13,4.15,20.97,27.38,56.37,40.54,40.36,3.48,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, Strong positive day move",0.0,-1.53,,,Chemicals,61.0,2.0,63.0,13.11,5.42,16.2,62.1,51.18,23.29,1.0,27.33,0.0,,46.15,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, Strong positive day move"
CLSEL,Consumer Defensive,Packaged Foods,294.5,1.31,44.54,24.91,56.79,280.54,266.4,0.11,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",8.0,0.72,,,FMCG / Consumer,81.0,3.0,84.0,9.87,7.97,16.5,56.2,60.06,95.41,1.0,24.78,3.0,Low volume participation,45.87,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move"
INGERRAND,Industrials,Specialty Industrial Machinery,4581.6,-1.59,49.56,3.67,60.71,4283.03,3829.3,1.06,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",8.0,5.35,,,Capital Goods / Infra,66.0,0.0,66.0,1.47,18.39,-3.7,-4.2,273.66,174.86,1.0,30.03,0.0,,45.85,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
ANTELOPUS,Energy,Oil & Gas E&P,814.75,1.86,128.22,12.73,54.04,743.31,571.69,0.99,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,6.25,,,Energy / Utilities,75.0,2.0,77.0,0.54,32.13,65.3,158.9,120.6,-116.81,0.93,30.51,4.0,Negative free cash flow,45.78,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
RUPA,Consumer Cyclical,Apparel Manufacturing,168.9,-0.97,54.66,26.37,68.66,151.47,162.96,2.64,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion",15.0,11.8,,,Consumer Discretionary,59.0,2.0,61.0,24.22,5.76,6.3,18.3,45.27,11.84,1.0,28.67,0.0,,45.65,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
SUDEEPPHRM,Healthcare,Drug Manufacturers - Specialty & Generic,850.95,1.57,62.38,3.56,68.81,715.18,0.0,0.52,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,22.07,,,Pharma / Healthcare,66.0,4.0,70.0,16.75,26.92,15.7,7.5,69.55,-73.97,1.0,33.91,4.0,Negative free cash flow,45.59,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
SANOFICONR,Healthcare,Drug Manufacturers - General,4685.3,-0.98,19.68,19.29,51.66,4639.41,4522.88,0.18,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone",8.0,0.65,,,Pharma / Healthcare,75.0,4.0,79.0,5.98,28.01,6.7,13.3,266.5,391.66,1.0,33.91,3.0,Low volume participation,45.49,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone"
AIAENG,Industrials,Specialty Industrial Machinery,4857.5,-0.59,62.7,4.0,73.65,4205.95,3764.31,0.47,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",15.0,17.23,,,Capital Goods / Infra,81.0,0.0,81.0,0.13,28.74,9.4,38.0,591.5,238.11,1.0,30.03,3.0,Low volume participation,45.35,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum"
