symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,scan_time
BUILDPRO,Consumer Cyclical,Home Improvement Retail,1281.0,2.28,632.91,1380.0,102.4,7.17,53.39,1253.65,,77693.25,90455.0,1.16,Bullish,60.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",2.96,22.85,35.44,-4.58,-3.78,-1.96,7.54,26.63,37.4,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.11,Profit Booking Zone,81.96,1015.48,1273.02,25.36,100.0,80.0% of closes stayed inside the range | Range width 25.4% | Currently 100.0% through the range,Shankara Buildpro Limited,Consumer Cyclical,Home Improvement Retail,Consumer Discretionary,3137.86,True,23.9054,True,,False,5.7508,True,11.14,True,25.52,True,9.61,True,3.43,True,1.87,True,5.34,True,27.9,True,41.4,True,1.456,True,0.949,True,62.83,True,60.81,True,64.07,True,89.53,True,39.0,True,,False,12.0,20.0,14.0,17.0,8.0,71.0,1.0,"Strong ROE, Cash covers debt",,4.0,75.0,"General quality ROE, General low-debt support",32.41,0.0,,70.61,Strong,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move, Strong ROE, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 25.4% | Currently 100.0% through the range",2026-09-15 15:08 IST
OFSS,Technology,Software - Infrastructure,11737.0,-0.22,6060.86,12540.0,93.65,6.4,49.01,11629.38,8974.63,214506.25,215411.0,1.0,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support",-0.44,24.87,91.58,-4.58,-3.78,-1.96,4.14,28.65,93.54,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",15.38,Profit Booking Zone,74.29,7536.73,11807.1,56.66,98.36,80.0% of closes stayed inside the range | Range width 56.7% | Currently 98.4% through the range,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,IT / Technology,105004.83,True,30.8641,True,26.5976,True,15.1562,True,0.567,True,49.9,True,30.94,True,59.57,True,38.15,True,58.6,True,68.7,True,120.2,True,4.413,True,3.946,True,4773.4,True,39.3,True,3088.42,True,3601.2,True,5.52,True,0.506,True,25.0,20.0,20.0,17.0,9.0,91.0,1.0,"Strong ROE, Cash covers debt",,10.0,100.0,"Strong ROE for an asset-light business, Strong operating margin",31.68,0.0,,69.0,Strong,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Strong ROE, Cash covers debt, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 56.7% | Currently 98.4% through the range",2026-09-15 15:08 IST
EMUDHRA,Technology,Software - Application,592.85,20.0,363.56,708.17,63.07,16.28,67.95,500.06,497.42,225686.7,1530168.0,6.78,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",14.27,29.43,43.02,-4.58,-3.78,-1.96,18.85,33.21,44.98,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",2.56,Breakout Watch,85.41,436.78,539.01,23.41,100.0,80.0% of closes stayed inside the range | Range width 23.4% | Currently 100.0% through the range | Above upper band on elevated volume,eMudhra Limited,Technology,Software - Application,IT / Technology,4307.29,True,37.7426,True,24.7642,True,4.7274,True,3.153,True,,False,,False,19.73,True,15.44,True,33.76,True,29.5,True,29.3,True,,False,,False,108.56,True,28.78,True,,False,,False,24.0,True,0.171,True,10.0,20.0,12.0,0.0,9.0,51.0,0.57,Cash covers debt,,5.0,56.0,Strong operating margin,31.68,0.0,,68.1,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.4% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-15 15:08 IST
YATHARTH,Healthcare,Medical Care Facilities,986.1,2.05,537.93,1024.85,83.31,3.78,62.99,882.0,764.18,447121.6,618518.0,1.38,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",16.74,20.12,51.88,-4.58,-3.78,-1.96,21.32,23.9,53.84,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.42,Profit Booking Zone,85.53,743.02,962.6,29.55,100.0,80.0% of closes stayed inside the range | Range width 29.6% | Currently 100.0% through the range,Yatharth Hospital & Trauma Care Services Limited,Healthcare,Medical Care Facilities,Pharma / Healthcare,9560.28,True,52.9738,True,31.7504,True,5.3712,True,14.614,True,,False,,False,16.16,True,13.2,True,62.23,True,52.3,True,11.9,True,,False,,False,263.36,True,264.09,True,,False,,False,10.0,True,1.004,True,8.0,15.0,9.0,0.0,9.0,41.0,0.57,,,2.0,43.0,General low-debt support,43.27,0.0,,66.54,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 29.6% | Currently 100.0% through the range",2026-09-15 15:08 IST
CPCAP,Financial Services,Credit Services,140.0,3.64,73.51,149.0,90.45,6.04,67.54,118.03,104.11,28488.15,69733.0,2.45,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",10.61,38.27,66.03,-4.58,-3.78,-1.96,15.19,42.05,67.99,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.58,Breakout Watch,85.12,88.62,123.47,39.33,100.0,80.0% of closes stayed inside the range | Range width 39.3% | Currently 100.0% through the range | Above upper band on elevated volume,CP Capital Limited,Financial Services,Credit Services,Financial Services,234.22,True,5.1916,True,,False,0.4089,True,13.476,True,,False,,False,88.74,True,57.07,True,91.57,True,13.2,True,23.4,True,,False,,False,3.07,True,77.21,True,,False,,False,,False,-0.226,True,12.0,13.0,9.0,0.0,10.0,44.0,0.5,,,0.0,44.0,,31.92,0.0,,66.44,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 39.3% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-15 15:08 IST
INDOBORAX,Basic Materials,Chemicals,460.9,-4.88,206.58,542.8,123.11,15.09,45.39,444.57,302.41,604613.6,85089.0,0.14,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",9.67,39.68,106.56,-4.58,-3.78,-1.96,14.25,43.46,108.52,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.75,Profit Booking Zone,64.86,232.92,498.57,114.05,85.82,80.0% of closes stayed inside the range | Range width 114.0% | Currently 85.8% through the range,Indo Borax & Chemicals Limited,Basic Materials,Chemicals,Chemicals,1643.01,True,29.1572,True,,False,4.2501,True,0.37,True,13.93,True,7.44,True,26.24,True,23.33,True,46.44,True,25.2,True,42.0,True,20.848,True,14.245,True,211.31,True,1.43,True,17.88,True,87.15,True,1.94,True,0.856,True,18.0,20.0,20.0,17.0,7.0,82.0,1.0,Cash covers debt,,2.0,84.0,General low-debt support,31.65,3.0,Low volume participation,66.15,Strong,"Above 50 DMA, Above 200 DMA, RSI recovering, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 114.0% | Currently 85.8% through the range",2026-09-15 15:08 IST
AEGISVOPAK,Energy,Oil & Gas Equipment & Services,300.0,1.66,157.89,311.49,90.01,3.69,64.39,282.78,232.6,1111659.55,4130667.0,3.72,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",11.32,23.5,56.51,-4.58,-3.78,-1.96,15.9,27.28,58.47,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.5,Profit Booking Zone,82.79,189.48,292.48,54.36,100.0,80.8% of closes stayed inside the range | Range width 54.4% | Currently 100.0% through the range,Aegis Vopak Terminals Limited,Energy,Oil & Gas Equipment & Services,Energy / Utilities,31466.96,True,102.8986,True,37.533,True,7.334,True,84.438,True,,False,,False,53.03,True,32.13,True,98.74,True,42.5,True,30.4,True,,False,,False,302.35,True,3730.93,True,,False,,False,7.0,True,,False,12.0,20.0,4.0,0.0,5.0,41.0,0.57,,Very high PE,0.0,41.0,,43.72,0.0,,65.91,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 54.4% | Currently 100.0% through the range",2026-09-15 15:08 IST
CRISIL,Financial Services,Financial Data & Stock Exchanges,4589.3,-2.31,3669.91,5038.99,25.05,8.92,48.31,4461.38,4295.14,53341.0,35505.0,0.67,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",2.25,11.61,15.83,-4.58,-3.78,-1.96,6.83,15.39,17.79,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",10.81,Profit Booking Zone,78.02,3878.42,4640.92,19.66,93.23,80.0% of closes stayed inside the range | Range width 19.7% | Currently 93.2% through the range,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,Financial Services,35029.28,True,39.5835,True,31.8231,True,10.7076,True,10.23,True,29.05,True,14.87,True,24.68,True,21.43,True,47.0,True,27.6,True,26.2,True,1.868,True,1.402,True,916.31,True,334.66,True,507.05,True,865.11,True,83.0,True,0.181,True,24.0,20.0,18.0,17.0,7.0,86.0,1.0,"Strong ROE, Cash covers debt",,2.0,88.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",31.92,0.0,,65.59,Strong,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.7% | Currently 93.2% through the range",2026-09-15 15:08 IST
INNOVACAP,Healthcare,Drug Manufacturers - Specialty & Generic,1138.9,-0.72,622.0,1236.1,83.1,7.86,60.91,1028.76,827.81,97837.6,202859.0,2.07,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",9.67,22.08,61.09,-4.58,-3.78,-1.96,14.25,25.86,63.05,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.54,Breakout Watch,81.38,711.43,1069.1,50.27,100.0,80.0% of closes stayed inside the range | Range width 50.3% | Currently 100.0% through the range | Above upper band on elevated volume,Innova Captab Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,6746.25,True,43.7927,True,25.9956,True,6.1847,True,31.508,True,,False,,False,13.04,True,8.8,True,34.31,True,33.9,True,42.3,True,,False,,False,68.25,True,343.69,True,,False,,False,34.0,True,-0.013,True,6.0,20.0,7.0,0.0,7.0,40.0,0.57,,,2.0,42.0,General low-debt support,43.27,0.0,,64.44,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 50.3% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-15 15:08 IST
CASTROLIND,Energy,Oil & Gas Refining & Marketing,187.59,-0.23,164.6,198.23,13.96,5.37,54.94,183.64,178.15,1852610.65,1601423.0,0.86,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",0.02,5.03,6.95,-4.58,-3.78,-1.96,4.6,8.81,8.91,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",53.12,Profit Booking Zone,85.71,174.69,187.55,7.36,100.0,80.0% of closes stayed inside the range | Range width 7.4% | Currently 100.0% through the range,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,Energy / Utilities,18823.99,True,17.7363,True,16.1021,True,9.876,True,2.784,True,57.0,True,24.88,True,24.78,True,17.07,True,49.34,True,25.0,True,42.1,True,1.511,True,0.852,True,862.88,True,53.15,True,704.97,True,985.46,True,6.57,True,0.311,True,23.0,20.0,16.0,17.0,11.0,87.0,1.0,"Strong ROE, Cash covers debt",,4.0,91.0,"General quality ROE, General low-debt support",43.72,0.0,,64.16,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 7.4% | Currently 100.0% through the range",2026-09-15 15:08 IST
