symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
SCHAEFFLER,Consumer Cyclical,Auto Parts,4128.7,-0.7,18.31,7.12,52.26,4039.19,3943.49,1.27,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support",0.0,,,,Automobile,73.0,4.0,77.0,0.78,11.93,17.3,13.0,968.48,394.14,1.0,25.99,0.0,,48.35,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support"
ASTRAL,Industrials,Building Products & Equipment,1578.2,-1.28,25.22,10.77,54.07,1570.11,1492.41,4.32,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",0.0,,,,Capital Goods / Infra,68.0,5.0,73.0,6.17,8.17,24.2,18.8,1117.0,479.59,1.0,26.62,0.0,,48.29,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion"
SUPRIYA,Healthcare,Biotechnology,968.7,20.0,77.58,0.0,87.2,665.02,697.42,11.34,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.0,,,,IT / Technology,79.0,5.0,84.0,0.45,25.26,50.2,46.7,185.77,-15.58,1.0,31.53,4.0,Negative free cash flow,48.13,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
PAGEIND,Consumer Cyclical,Apparel Manufacturing,38195.0,0.13,28.65,23.43,58.69,35608.31,37675.37,2.78,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move",0.0,,,,Consumer Discretionary,72.0,4.0,76.0,18.42,14.56,14.1,9.0,794.4,519.58,1.0,25.99,0.0,,48.0,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move"
ELGIEQUIP,Industrials,Specialty Industrial Machinery,573.45,-0.77,40.47,9.53,61.61,526.05,496.14,9.95,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",0.0,,,,Capital Goods / Infra,72.0,0.0,72.0,23.89,10.89,12.1,25.3,453.5,212.44,1.0,26.62,0.0,,47.94,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion"
LUMAXTECH,Consumer Cyclical,Auto Parts,1724.8,3.4,163.24,9.13,58.52,1659.36,1438.12,2.84,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.0,,,,Automobile,63.0,2.0,65.0,83.41,5.73,25.1,50.9,460.16,62.9,1.0,25.99,0.0,,47.9,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
RUBICON,Healthcare,Drug Manufacturers - General,1005.6,3.9,76.19,1.41,63.07,886.96,0.0,1.77,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",0.0,,,,Pharma / Healthcare,73.0,4.0,77.0,24.13,14.07,43.5,96.7,205.05,-103.89,1.0,31.53,4.0,Negative free cash flow,47.68,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move"
MONARCH,Financial Services,Capital Markets,336.0,-2.93,42.71,15.49,65.09,293.67,303.53,0.59,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",0.0,,,,Financial Services,82.0,6.0,88.0,3.83,49.44,58.2,84.1,114.2,,0.93,25.98,0.0,,47.2,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
APOLLOHOSP,Healthcare,Medical Care Facilities,8176.5,-1.16,22.26,3.16,58.61,7737.4,7534.59,2.2,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion",0.0,,,,Pharma / Healthcare,62.0,2.0,64.0,85.15,7.7,18.1,35.6,2855.7,182.84,1.0,31.53,0.0,,47.13,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion"
ABB,Industrials,Specialty Industrial Machinery,7253.0,0.47,57.04,6.9,65.12,6703.3,5628.48,2.11,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",0.0,,,,Capital Goods / Infra,66.0,0.0,66.0,1.55,21.35,12.1,3.0,1470.96,1082.38,1.0,26.62,0.0,,47.09,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move"
CAPLIPOINT,Healthcare,Drug Manufacturers - Specialty & Generic,2024.5,0.06,34.94,15.47,65.43,1768.43,1901.24,0.41,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",0.0,,,,Pharma / Healthcare,86.0,4.0,90.0,0.13,29.32,19.0,19.4,523.23,2.13,1.0,31.53,3.0,Low volume participation,46.98,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move"
UNIPARTS,Industrials,Farm & Heavy Construction Machinery,601.05,-1.49,93.88,8.1,70.17,514.31,462.08,0.68,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",0.0,,,,Capital Goods / Infra,84.0,5.0,89.0,17.77,13.53,34.1,123.5,173.64,119.41,1.0,26.62,0.0,,46.89,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum"
INDUSTOWER,Communication Services,Telecom Services,442.05,1.33,41.43,8.19,63.62,421.27,402.89,1.91,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",0.0,,,,Telecom,66.0,4.0,70.0,51.79,21.78,4.6,0.6,15512.9,3776.82,1.0,24.23,0.0,,46.88,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move"
ANTELOPUS,Energy,Oil & Gas E&P,774.85,2.05,117.04,3.75,62.54,648.07,0.0,1.01,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",0.0,,,,Energy / Utilities,75.0,2.0,77.0,0.54,32.13,65.3,158.9,120.6,-116.81,0.93,31.99,4.0,Negative free cash flow,46.5,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move"
SUDEEPPHRM,Healthcare,Drug Manufacturers - Specialty & Generic,742.15,10.0,41.62,6.65,68.17,648.79,0.0,5.44,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.0,,,,Pharma / Healthcare,66.0,4.0,70.0,16.75,26.92,15.7,7.5,69.55,-73.97,1.0,31.53,4.0,Negative free cash flow,46.48,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
BUILDPRO,Consumer Cyclical,Home Improvement Retail,1164.8,0.36,83.14,6.37,59.46,1078.42,0.0,0.63,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",0.0,,,,Consumer Discretionary,71.0,4.0,75.0,11.14,1.87,27.9,41.4,89.53,64.07,1.0,25.99,0.0,,46.4,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
POLYCAB,Industrials,Electrical Equipment & Parts,9477.5,-1.93,65.46,2.76,70.18,8137.99,7641.73,1.1,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support",0.0,,,,Capital Goods / Infra,79.0,5.0,84.0,1.74,9.18,39.0,32.5,3560.47,1802.32,1.0,26.62,0.0,,46.39,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support"
CONFIPET,Energy,Oil & Gas Refining & Marketing,67.77,6.26,141.52,3.39,68.76,52.79,42.76,1.71,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",0.0,,,,Energy / Utilities,59.0,2.0,61.0,49.39,1.97,31.5,39.3,399.69,200.7,1.0,31.99,0.0,,46.15,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move"
AVTNPL,Basic Materials,Specialty Chemicals,72.2,5.19,34.95,13.38,66.28,64.48,67.57,10.37,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.0,,,,Chemicals,69.0,2.0,71.0,20.31,9.09,41.9,54.3,11.98,-40.08,1.0,26.95,4.0,Negative free cash flow,46.14,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
ADVENZYMES,Basic Materials,Specialty Chemicals,364.0,-2.08,44.47,13.13,54.73,322.83,312.71,0.21,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Chemicals,84.0,2.0,86.0,1.9,22.62,21.6,62.0,156.78,66.82,1.0,26.95,3.0,Low volume participation,46.14,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ASTRAMICRO,Technology,Communication Equipment,1401.7,0.31,64.71,2.18,81.2,1071.94,1013.31,1.27,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move",0.0,,,,IT / Technology,74.0,5.0,79.0,21.88,16.59,19.7,43.9,386.73,306.21,1.0,27.05,0.0,,45.96,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move"
KPRMILL,Unknown,Unknown,966.5,3.09,21.4,22.9,59.55,901.64,960.82,1.53,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Strong positive day move",0.0,,,,Consumer Discretionary,65.0,2.0,67.0,10.46,13.03,0.9,11.2,1107.84,561.77,1.0,24.1,0.0,,45.82,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Strong positive day move"
NMDC,Basic Materials,Steel,87.99,-4.65,37.62,6.64,48.04,85.9,77.93,2.58,Bullish,57.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong volume expansion",0.0,,,,Metals / Mining,86.0,4.0,90.0,18.8,23.23,61.9,37.7,4996.25,-1396.04,1.0,26.95,4.0,Negative free cash flow,45.79,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong volume expansion"
AARVI,Industrials,Staffing & Employment Services,129.99,-4.17,34.02,14.48,52.43,127.77,125.1,1.15,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,,,,Capital Goods / Infra,68.0,5.0,73.0,18.79,2.71,19.2,55.7,8.05,9.65,1.0,26.62,0.0,,45.79,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
BFINVEST,Financial Services,Asset Management,431.15,7.09,36.87,19.84,61.5,396.68,425.66,11.64,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",0.0,,,,Financial Services,71.0,-5.0,66.0,0.0,369.47,41.5,,32.9,56.86,0.93,25.98,0.0,,45.75,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move"
VIJAYA,Healthcare,Diagnostics & Research,1308.5,3.73,54.3,5.13,65.92,1086.8,1030.8,1.12,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",0.0,,,,Pharma / Healthcare,71.0,4.0,75.0,44.15,21.25,26.6,38.0,270.59,-1.45,1.0,31.53,4.0,Negative free cash flow,45.73,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move"
HINDCOPPER,Basic Materials,Copper,538.7,-3.0,139.24,29.01,44.5,534.18,436.26,0.75,Bullish,38.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI",0.0,,,,Metals / Mining,87.0,4.0,91.0,3.32,29.84,58.1,136.6,1473.56,864.71,1.0,26.95,0.0,,45.39,Neutral,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI"
SOLARINDS,Basic Materials,Specialty Chemicals,18247.0,-2.18,56.68,3.32,69.63,15241.56,14033.7,2.38,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",0.0,,,,Chemicals,72.0,4.0,76.0,23.27,17.05,40.9,70.0,620.87,-1405.69,1.0,26.95,4.0,Negative free cash flow,45.39,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion"
FINPIPE,Industrials,Building Products & Equipment,186.22,-2.98,26.22,20.44,63.95,171.02,183.44,1.06,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support",0.0,,,,Capital Goods / Infra,78.0,0.0,78.0,7.17,14.56,12.1,59.0,191.75,71.34,1.0,26.62,0.0,,45.04,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support"
KPIL,Industrials,Engineering & Construction,1305.0,2.4,29.58,2.29,61.05,1198.01,1201.14,1.75,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",0.0,,,,Capital Goods / Infra,60.0,0.0,60.0,45.81,3.83,10.1,89.4,1534.38,379.54,1.0,26.62,0.0,,44.99,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move"
OBEROIRLTY,Real Estate,Real Estate - Development,1707.1,0.86,22.86,14.44,60.05,1610.95,1618.26,3.52,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Positive day move",0.0,,,,Cement / Realty,55.0,2.0,57.0,15.77,41.59,31.7,28.9,,,0.57,25.13,0.0,,44.97,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Positive day move"
GLAND,Healthcare,Drug Manufacturers - Specialty & Generic,2250.0,-2.72,50.06,6.09,67.98,1846.48,1836.32,0.27,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Pharma / Healthcare,78.0,2.0,80.0,2.74,15.97,22.3,96.4,1031.39,423.19,1.0,31.53,3.0,Low volume participation,44.73,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
WSTCSTPAPR,Basic Materials,Paper & Paper Products,495.6,-4.13,32.16,14.13,53.77,469.71,449.73,1.33,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",0.0,,,,General,63.0,2.0,65.0,8.24,3.52,18.3,17.9,400.35,22.67,1.0,26.95,0.0,,44.29,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion"
DIVGIITTS,Consumer Cyclical,Auto Parts,811.55,2.53,56.98,3.76,68.85,705.58,657.01,3.11,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.0,,,,Automobile,64.0,2.0,66.0,0.28,13.3,84.9,189.1,41.08,-2.5,1.0,25.99,4.0,Negative free cash flow,44.25,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
SYNCOMF,Healthcare,Drug Manufacturers - Specialty & Generic,15.01,-3.78,47.01,33.93,58.48,13.36,14.81,0.88,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",0.0,,,,Pharma / Healthcare,73.0,4.0,77.0,0.35,15.63,-9.0,68.8,58.08,41.05,0.93,31.53,0.0,,44.18,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
MANORAMA,Consumer Defensive,Packaged Foods,1426.4,-1.84,34.49,18.92,50.87,1376.73,1368.15,0.57,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",0.0,,,,FMCG / Consumer,75.0,5.0,80.0,52.15,16.46,68.1,31.5,250.42,119.05,1.0,23.9,0.0,,44.08,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
KRISHNADEF,Industrials,Specialty Industrial Machinery,1101.5,-3.49,65.64,16.11,49.59,1025.98,896.85,0.84,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",0.0,,,,Capital Goods / Infra,79.0,5.0,84.0,1.12,16.88,42.2,62.9,86.05,72.96,1.0,26.62,0.0,,43.89,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering"
ASHIANA,Real Estate,Real Estate - Development,364.4,-3.57,35.65,6.42,54.22,335.85,308.77,4.77,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",0.0,,,,Cement / Realty,59.0,2.0,61.0,37.6,10.31,46.8,6.8,342.19,442.37,1.0,25.13,0.0,,43.87,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion"
SANSTAR,Basic Materials,Chemicals,118.26,2.62,59.17,3.06,69.73,91.38,90.95,2.04,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.0,,,,Chemicals,51.0,2.0,53.0,2.87,4.39,-14.5,244.6,89.9,30.54,0.93,26.95,0.0,,43.84,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
ALKEM,Healthcare,Drug Manufacturers - Specialty & Generic,5498.0,0.85,17.71,6.59,52.59,5416.83,5479.51,9.86,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Positive day move",0.0,,,,Pharma / Healthcare,69.0,2.0,71.0,14.27,15.65,14.6,-22.7,1963.03,766.92,1.0,31.53,7.0,Earnings contraction,43.83,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Positive day move"
BLSE,Industrials,Specialty Business Services,221.96,0.84,78.57,4.2,78.15,180.19,182.62,1.72,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",0.0,,,,Capital Goods / Infra,64.0,5.0,69.0,1.08,5.14,35.2,11.7,50.68,39.32,1.0,26.62,0.0,,43.64,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move"
AMBIKCO,Consumer Cyclical,Textile Manufacturing,1657.6,-0.21,50.55,5.28,66.76,1439.98,1365.81,1.26,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,,,,Consumer Discretionary,67.0,0.0,67.0,,9.16,57.8,54.7,228.25,47.2,0.93,25.99,0.0,,43.6,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
ORIENTCER,Basic Materials,Specialty Chemicals,41.5,-1.52,22.43,26.73,53.62,40.09,40.29,3.02,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion",0.0,,,,Chemicals,61.0,2.0,63.0,13.11,5.42,16.2,62.1,51.18,23.29,1.0,26.95,0.0,,43.59,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion"
CPPLUS,Industrials,Building Products & Equipment,2903.5,10.0,186.06,0.0,82.12,2176.93,1627.19,2.78,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.0,,,,Capital Goods / Infra,68.0,5.0,73.0,9.6,8.72,45.5,187.0,13.47,-28.53,1.0,26.62,4.0,Negative free cash flow,43.54,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
MINDTECK,Technology,Information Technology Services,214.8,-1.28,48.01,30.19,58.31,193.11,214.62,3.16,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion",0.0,,,,IT / Technology,66.0,0.0,66.0,1.28,7.74,-0.1,49.3,26.03,12.66,1.0,27.05,0.0,,43.41,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion"
TALBROAUTO,Consumer Cyclical,Auto Parts,345.35,-0.82,57.05,7.36,61.61,290.07,280.34,0.68,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Automobile,68.0,2.0,70.0,11.27,11.97,14.2,18.8,84.67,20.53,1.0,25.99,0.0,,43.4,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
