symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
ABBOTINDIA,Healthcare,Drug Manufacturers - Specialty & Generic,28020.0,1.76,14.02,15.81,63.09,26435.71,26789.57,0.94,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",18.0,2.28,0.29,,Pharma / Healthcare,72.0,4.0,76.0,3.6,22.4,6.5,7.6,1319.24,1351.75,1.0,36.91,0.0,,51.64,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
ENDURANCE,Consumer Cyclical,Auto Parts,2987.8,0.63,40.01,2.59,72.24,2684.52,2573.09,1.37,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",25.0,10.73,17.24,,Automobile,68.0,2.0,70.0,19.39,6.52,37.9,12.7,1850.72,167.33,1.0,31.0,0.0,,50.9,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move"
ZYDUSLIFE,Healthcare,Drug Manufacturers - Specialty & Generic,1191.0,6.43,42.68,1.16,68.5,1115.35,975.52,6.05,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",18.0,5.28,17.72,,Pharma / Healthcare,60.0,4.0,64.0,42.3,18.57,16.2,8.7,2116.6,-906.16,1.0,36.91,4.0,Negative free cash flow,49.69,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
LGEINDIA,Technology,Consumer Electronics,1566.5,0.56,20.12,10.43,53.2,1552.78,1543.1,1.62,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Positive day move",8.0,1.49,-0.84,,IT / Technology,60.0,5.0,65.0,5.99,6.85,8.1,-8.2,1721.25,327.95,0.93,31.76,0.0,,49.51,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Positive day move"
DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,8578.5,3.36,52.82,0.08,78.22,7124.96,6547.95,1.04,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move",35.0,23.64,26.89,,Pharma / Healthcare,49.0,2.0,51.0,0.04,26.05,27.8,65.7,,,0.57,36.91,0.0,,47.64,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move"
TATAINVEST,Financial Services,Asset Management,688.75,0.12,28.48,41.56,58.83,668.78,679.56,0.65,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",18.0,0.33,1.89,,Financial Services,75.0,-5.0,70.0,0.01,107.49,153.8,68.9,279.39,259.01,1.0,29.67,0.0,,47.2,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move"
SOLARINDS,Basic Materials,Specialty Chemicals,18770.0,-0.27,61.27,2.12,56.75,18205.87,15073.29,0.97,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",18.0,3.38,8.41,,Chemicals,72.0,4.0,76.0,23.27,17.05,40.9,70.0,620.87,-1405.69,1.0,30.55,4.0,Negative free cash flow,46.68,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ABB,Industrials,Specialty Industrial Machinery,7611.5,-0.5,66.74,2.82,63.5,7114.03,6098.58,0.3,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",25.0,11.82,19.28,,Capital Goods / Infra,66.0,0.0,66.0,1.55,21.35,12.1,3.0,1470.96,1082.38,1.0,31.1,3.0,Low volume participation,46.01,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
OIL,Energy,Oil & Gas Integrated,470.35,3.83,25.64,11.42,64.57,438.31,448.17,2.96,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.0,9.12,-9.25,,Energy / Utilities,58.0,2.0,60.0,58.74,19.5,5.2,60.4,10683.75,-2851.04,1.0,36.95,4.0,Negative free cash flow,45.79,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
LENSKART,Healthcare,Medical Instruments & Supplies,589.2,0.52,65.46,0.51,70.65,534.52,0.0,1.11,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move",28.0,9.28,25.56,,Pharma / Healthcare,51.0,2.0,53.0,34.98,5.6,45.6,-9.6,1669.59,766.92,0.93,36.91,0.0,,45.34,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move"
NMDC,Basic Materials,Steel,85.45,-0.04,29.12,12.35,52.09,86.16,81.83,0.85,Bearish,45.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,1.57,-6.52,,Metals / Mining,86.0,4.0,90.0,18.8,23.23,61.9,37.7,4996.25,-1396.04,1.0,30.55,4.0,Negative free cash flow,45.33,Neutral,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
GLAXO,Healthcare,Drug Manufacturers - General,2601.9,0.03,24.61,7.47,60.23,2412.92,2404.17,0.52,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move",18.0,7.49,6.69,,Pharma / Healthcare,47.0,2.0,49.0,1.47,27.01,16.6,15.7,,,0.57,36.91,0.0,,44.69,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move"
APOLLOHOSP,Healthcare,Medical Care Facilities,8750.5,-1.81,30.85,3.31,45.43,8711.49,7795.11,2.1,Bullish,57.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong volume expansion",10.0,-0.36,8.26,,Pharma / Healthcare,62.0,2.0,64.0,85.15,7.7,18.1,35.6,2855.7,182.84,1.0,36.91,0.0,,44.69,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong volume expansion"
LLOYDSME,Basic Materials,Steel,1986.2,-3.24,90.56,6.53,53.42,1850.44,1489.22,2.18,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion",18.0,8.71,14.54,,Metals / Mining,57.0,2.0,59.0,145.21,21.48,405.5,6.05,2921.32,-7270.92,1.0,30.55,4.0,Negative free cash flow,44.48,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion"
HSCL,Basic Materials,Specialty Chemicals,755.5,-2.14,80.77,7.81,55.42,703.72,542.76,0.74,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",35.0,13.93,26.76,,Chemicals,44.0,2.0,46.0,16.17,16.07,28.0,24.7,,,0.57,30.55,0.0,,44.43,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
NATIONALUM,Basic Materials,Aluminum,388.0,1.38,120.56,12.71,68.34,361.21,348.99,1.2,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,9.23,-3.87,,Metals / Mining,56.0,2.0,58.0,0.28,34.91,39.3,91.1,,,0.57,30.55,0.0,,44.38,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
KPRMILL,Consumer Cyclical,Textile Manufacturing,1096.5,0.97,38.04,17.62,53.17,1102.66,977.49,3.7,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move",10.0,-0.97,18.74,,Consumer Discretionary,65.0,2.0,67.0,10.46,13.03,0.9,11.2,1107.84,561.77,1.0,31.0,0.0,,44.35,Weak,"Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Positive day move"
AEGISLOG,Energy,Oil & Gas Refining & Marketing,1297.6,-2.71,126.44,13.37,51.02,1175.49,822.35,0.52,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",28.0,0.31,92.48,,Energy / Utilities,45.0,2.0,47.0,47.24,13.88,43.3,269.0,,,0.57,36.95,0.0,,43.99,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ETERNAL,Consumer Cyclical,Internet Retail,318.0,2.5,49.58,13.69,66.44,278.79,272.76,0.62,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",35.0,11.5,31.85,,Consumer Discretionary,35.0,2.0,37.0,14.83,0.64,182.0,233.3,,,0.5,31.0,0.0,,43.85,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
CUPID,Consumer Defensive,Household & Personal Products,276.65,5.31,769.48,0.13,82.34,199.33,115.75,1.15,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move",35.0,33.76,129.85,,FMCG / Consumer,41.0,3.0,44.0,12.51,29.47,162.5,190.9,,,0.5,27.75,0.0,,43.81,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Strong positive day move"
EICHERMOT,Consumer Cyclical,Auto Manufacturers,8000.0,0.31,43.25,1.78,65.53,7471.27,7214.72,1.08,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",18.0,9.64,14.05,,Automobile,47.0,2.0,49.0,2.05,23.21,31.5,21.3,,,0.57,31.0,0.0,,43.8,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,3507.0,0.02,53.6,2.23,61.83,3271.79,2894.25,0.8,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",18.0,2.5,10.38,,Pharma / Healthcare,48.0,2.0,50.0,5.75,19.65,24.8,30.8,,,0.57,36.91,0.0,,43.79,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
INDIANB,Financial Services,Banks - Regional,875.6,-0.97,39.16,10.66,61.06,837.2,846.5,0.56,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",18.0,3.92,6.7,,Banking,49.0,6.0,55.0,,36.41,10.3,47.5,,,0.64,29.67,0.0,,43.2,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
HCLTECH,Technology,Information Technology Services,1365.4,0.6,33.92,21.03,69.86,1191.93,1371.29,0.55,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Positive day move",35.0,11.81,20.55,,IT / Technology,74.0,5.0,79.0,7.06,12.97,3.0,8.4,213.5,181.3,1.0,31.76,8.0,Below 200 DMA,43.16,Weak,"Above 50 DMA, Healthy RSI momentum, Positive day move"
APARINDS,Industrials,Electrical Equipment & Parts,16748.0,1.82,146.26,2.38,70.43,14777.9,11093.98,1.02,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move",35.0,20.95,32.4,,Capital Goods / Infra,39.0,5.0,44.0,17.72,4.84,29.1,77.4,,,0.57,31.1,0.0,,43.06,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move"
LAURUSLABS,Healthcare,Drug Manufacturers - Specialty & Generic,1858.0,0.22,129.79,0.68,79.97,1559.06,1192.57,0.69,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",35.0,19.21,40.37,,Pharma / Healthcare,43.0,2.0,45.0,46.37,15.04,29.1,125.2,,,0.57,36.91,0.0,,43.04,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move"
PAYTM,Technology,Software - Infrastructure,1593.7,0.61,71.26,2.82,83.47,1238.2,1204.34,1.73,Bullish,62.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move",35.0,14.94,40.89,,IT / Technology,40.0,0.0,40.0,1.07,7.25,27.7,79.9,,,0.5,31.76,0.0,,43.01,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Positive day move"
BAJAJ-AUTO,Consumer Cyclical,Auto Manufacturers,11717.0,0.34,46.1,1.23,68.05,10512.64,9649.63,0.61,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",25.0,12.87,12.91,,Automobile,42.0,2.0,44.0,56.35,16.25,64.0,45.8,,,0.57,31.0,0.0,,42.55,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
GAIL,Utilities,Utilities - Regulated Gas,175.34,1.65,30.5,3.86,52.7,172.91,165.3,1.24,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",18.0,1.28,8.15,,Energy / Utilities,46.0,2.0,48.0,27.81,6.7,16.7,97.2,,,0.57,24.57,0.0,,42.49,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
COFORGE,Technology,Information Technology Services,1819.0,0.5,81.27,7.94,75.09,1525.83,1506.46,0.51,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",35.0,18.05,41.88,,IT / Technology,45.0,0.0,45.0,7.52,9.64,49.9,30.9,,,0.57,31.76,0.0,,42.26,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move"
FEDERALBNK,Financial Services,Banks - Regional,354.55,-1.06,88.19,4.61,56.33,334.08,287.23,0.66,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",28.0,6.63,26.04,,Banking,45.0,0.0,45.0,,30.72,21.4,32.7,,,0.5,29.67,0.0,,42.2,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
SUNPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1942.0,-0.12,26.6,5.12,51.17,1892.14,1777.91,0.85,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",18.0,1.07,3.4,,Pharma / Healthcare,47.0,2.0,49.0,5.52,20.19,10.5,27.4,,,0.57,36.91,0.0,,42.19,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
POLICYBZR,Financial Services,Insurance Brokers,1733.0,6.32,27.05,12.21,66.25,1591.81,1649.69,2.32,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",18.0,8.68,2.65,,Financial Services,38.0,-4.0,34.0,4.92,10.2,40.1,92.3,,,0.5,29.67,0.0,,42.1,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move"
POLYCAB,Industrials,Electrical Equipment & Parts,9125.0,-1.62,38.49,9.89,47.78,9388.71,8170.41,1.05,Bearish,32.0,"Above 200 DMA, RSI recovering, Normal volume support",0.0,-1.95,-0.3,,Capital Goods / Infra,79.0,5.0,84.0,1.74,9.18,39.0,32.5,3560.47,1802.32,1.0,31.1,0.0,,42.06,Weak,"Above 200 DMA, RSI recovering, Normal volume support"
EMCURE,Healthcare,Drug Manufacturers - Specialty & Generic,1998.7,0.18,58.63,2.41,66.42,1837.15,1590.72,0.6,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",25.0,11.45,17.23,,Pharma / Healthcare,38.0,2.0,40.0,30.57,10.45,22.9,41.9,,,0.57,36.91,0.0,,42.04,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
TECHM,Technology,Information Technology Services,1643.0,0.18,29.26,9.08,67.76,1492.89,1468.15,0.6,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",18.0,9.21,19.88,,IT / Technology,47.0,0.0,47.0,7.27,8.68,17.7,28.3,,,0.57,31.76,0.0,,41.96,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
NAVINFLUOR,Basic Materials,Chemicals,8156.0,-0.49,81.72,7.06,58.89,7553.26,6537.57,0.68,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",18.0,6.8,16.5,,Chemicals,49.0,2.0,51.0,32.09,21.73,44.1,100.9,,,0.57,30.55,0.0,,41.93,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
INFY,Technology,Information Technology Services,1190.7,0.65,21.2,29.6,64.6,1102.26,1316.47,0.74,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",18.0,7.99,6.41,,IT / Technology,74.0,10.0,84.0,9.54,16.37,2.9,5.3,409.2,316.56,1.0,31.76,8.0,Below 200 DMA,41.91,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
PIDILITIND,Basic Materials,Specialty Chemicals,1685.8,0.05,34.86,0.04,65.17,1574.89,1466.94,0.86,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",18.0,6.65,14.86,,Chemicals,45.0,2.0,47.0,3.78,17.2,21.3,29.6,,,0.57,30.55,0.0,,41.78,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
MARICO,Consumer Defensive,Household & Personal Products,855.0,-0.98,24.43,3.84,50.08,838.17,777.88,0.52,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",18.0,0.97,1.65,,FMCG / Consumer,45.0,3.0,48.0,12.39,13.16,21.4,24.7,,,0.57,27.75,0.0,,41.71,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
ICICIBANK,Financial Services,Banks - Regional,1429.6,-0.15,21.39,2.59,54.43,1376.75,1339.19,0.81,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",18.0,1.43,14.87,,Banking,41.0,6.0,47.0,,27.53,11.4,13.8,,,0.64,29.67,0.0,,41.65,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
AUBANK,Financial Services,Banks - Regional,1070.9,0.27,57.14,3.16,57.8,1028.94,979.75,1.08,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",18.0,0.98,8.12,,Banking,43.0,0.0,43.0,,21.37,29.8,35.1,,,0.5,29.67,0.0,,41.5,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
LODHA,Real Estate,Real Estate - Development,1212.0,-0.08,86.89,9.57,56.72,1069.4,1012.83,0.31,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",28.0,1.11,42.6,,Cement / Realty,50.0,2.0,52.0,42.24,22.69,43.1,103.3,,,0.57,27.66,3.0,Low volume participation,41.35,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
HINDZINC,Basic Materials,Other Industrial Metals & Mining,586.65,-1.43,44.1,18.5,63.71,548.73,564.03,1.22,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support",15.0,10.15,-8.02,,Metals / Mining,53.0,2.0,55.0,39.03,38.07,71.7,144.6,,,0.57,30.55,0.0,,41.33,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Normal volume support"
WELCORP,Basic Materials,Steel,1836.9,-0.63,159.58,1.76,73.09,1551.29,1081.67,0.94,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",35.0,13.4,40.33,,Metals / Mining,44.0,2.0,46.0,25.04,13.35,14.9,198.3,,,0.57,30.55,0.0,,41.18,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum"
NESTLEIND,Consumer Defensive,Packaged Foods,1493.2,-2.32,39.07,3.85,53.05,1440.24,1328.54,0.77,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",18.0,4.64,4.38,,FMCG / Consumer,47.0,3.0,50.0,8.62,15.62,25.2,48.1,,,0.57,27.75,0.0,,41.16,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
