symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
ICICIBANK,Financial Services,Banks - Regional,1309.23,0.62,770.28,1340.62,69.97,2.34,62.56,1255.65,1161.46,12307710.9,8218214.0,0.67,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",5.69,7.53,19.41,1.91,-1.72,5.81,3.78,9.25,13.6,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",34.27,Profit Booking Zone,85.1,1155.91,1287.9,11.42,100.0,80.0% of closes stayed inside the range | Range width 11.4% | Currently 100.0% through the range,17.28,1.87,,27.45,18.9,30.03,78.47,,,190129.59,200998.71,157284.48,153605.93,18.4855,15.2309,2.6994,84.0,0.261,1026998.09,0.0,Banking,10.0,18.0,4.0,17.0,15.0,64.0,0.79,,,6.0,70.0,Strong ROE for a leveraged-balance-sheet business,44.62,0.0,,56.94,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 11.4% | Currently 100.0% through the range"
UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1482.1,0.48,709.87,1613.32,108.78,8.13,53.58,1468.46,1307.92,752978.6,522996.0,0.69,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",4.48,0.35,15.54,1.91,-1.72,5.81,2.57,2.07,9.73,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",29.17,Profit Booking Zone,81.76,1250.34,1515.21,21.18,87.5,80.0% of closes stayed inside the range | Range width 21.2% | Currently 87.5% through the range,19.77,12.52,15.34,12.51,6.68,23.83,3.72,1.89,1.36,1052.0,265.0,1118.0,1020.0,64.3606,50.7888,12.1739,1.1,0.148,108993.5,46.86,FMCG / Consumer,19.0,10.0,18.0,17.0,4.0,68.0,1.0,"Strong ROE, Cash covers debt",,3.0,71.0,"Low debt, typical of a healthy consumer business",41.68,0.0,,56.85,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 21.2% | Currently 87.5% through the range"
TRENT,Consumer Cyclical,Apparel Retail,6863.94,-1.03,1150.98,8327.88,496.36,17.58,50.02,7162.44,5684.59,946622.9,579733.0,0.61,Bearish,35.0,"Above 200 DMA, Healthy RSI momentum",9.19,-3.64,38.41,1.91,-1.72,5.81,7.28,-1.92,32.6,53.0,"Positive 1M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance",27.88,Neutral Range,69.25,5344.82,7605.92,42.3,67.18,80.0% of closes stayed inside the range | Range width 42.3% | Currently 67.2% through the range,36.55,20.76,10.52,12.18,50.45,234.39,43.09,2.02,0.99,294.55,1752.99,1348.98,612.03,88.5037,58.9539,22.8036,13.0,0.384,159276.48,43.01,Consumer Discretionary,21.0,20.0,12.0,17.0,5.0,75.0,1.0,Strong ROE,Very high PE,4.0,79.0,"General quality ROE, General low-debt support",44.26,0.0,,56.29,Watchlist,"Above 200 DMA, Healthy RSI momentum, Strong ROE, Positive 1M return, Strong 6M absolute return, 1M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 42.3% | Currently 67.2% through the range"
KOTAKBANK,Financial Services,Banks - Regional,357.91,0.47,307.55,410.9,16.38,12.9,58.21,355.81,352.12,17160317.25,9899420.0,0.58,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move",2.8,0.17,2.92,1.91,-1.72,5.81,0.89,1.89,-2.89,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",34.27,Lower Range Watch,80.96,348.14,373.32,7.23,38.8,80.0% of closes stayed inside the range | Range width 7.2% | Currently 38.8% through the range,14.01,2.37,,26.14,34.35,22.03,57.79,,,68460.24,75105.61,15685.0,14558.31,19.2649,15.2838,2.1432,17.0,0.275,388409.46,0.0,Banking,10.0,18.0,4.0,17.0,15.0,64.0,0.79,,,0.0,64.0,,44.62,0.0,,56.09,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 7.2% | Currently 38.8% through the range"
HSCL,Basic Materials,Specialty Chemicals,563.92,0.02,79.72,686.9,607.38,17.9,57.57,572.11,447.87,1008139.65,587714.0,0.58,Bearish,40.0,"Above 200 DMA, Healthy RSI momentum, Positive day move",2.04,0.45,57.41,1.91,-1.72,5.81,0.13,2.17,51.6,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",26.32,Neutral Range,67.9,401.58,639.66,59.28,68.19,80.0% of closes stayed inside the range | Range width 59.3% | Currently 68.2% through the range,13.49,9.23,13.99,9.82,0.31,90.19,19.86,1.92,1.33,214.88,604.96,404.76,352.01,47.3835,37.0097,8.1727,11.0,0.264,38468.74,36.82,Chemicals,14.0,10.0,15.0,17.0,7.0,63.0,1.0,,,2.0,65.0,General low-debt support,49.57,0.0,,55.94,Watchlist,"Above 200 DMA, Healthy RSI momentum, Positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 59.3% | Currently 68.2% through the range"
PETRONET,Energy,Oil & Gas Refining & Marketing,319.84,0.03,166.97,359.19,91.56,10.96,54.27,318.62,301.66,2340616.0,2014450.0,0.86,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",1.92,0.41,14.0,1.91,-1.72,5.81,0.01,2.13,8.19,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",7.14,Lower Range Watch,78.82,303.64,344.18,13.35,39.95,80.0% of closes stayed inside the range | Range width 13.3% | Currently 40.0% through the range,20.98,14.31,8.67,7.03,-11.88,9.82,17.28,3.1,2.75,1723.37,3008.1,4871.12,4029.7,10.7263,9.9224,1.8833,3.61,0.45,41977.51,14.66,Energy / Utilities,14.0,5.0,17.0,17.0,15.0,68.0,1.0,Strong ROE,Revenue contraction,4.0,72.0,"General quality ROE, General low-debt support",32.0,0.0,,55.75,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 13.3% | Currently 40.0% through the range"
ABB,Industrials,Specialty Industrial Machinery,7512.46,1.63,2557.9,8922.81,193.7,15.81,59.24,7462.83,7220.88,392153.6,265407.0,0.68,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move",9.19,2.09,-4.44,1.91,-1.72,5.81,7.28,3.81,-10.25,28.0,"Positive 1M return, Positive 3M return, 1M Nifty outperformance",40.0,Lower Range Watch,76.99,7087.09,8347.63,17.79,33.75,80.0% of closes stayed inside the range | Range width 17.8% | Currently 33.7% through the range,20.89,11.29,13.64,11.98,21.98,22.22,0.82,1.9,1.59,876.88,48.98,1351.48,1168.4,102.0381,73.5122,17.5008,52.0,0.486,163381.35,37.28,Capital Goods / Infra,16.0,16.0,19.0,17.0,5.0,73.0,1.0,"Strong ROE, Cash covers debt",Very high PE,5.0,78.0,Strong order-book-driven revenue growth,46.89,0.0,,55.08,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 17.8% | Currently 33.7% through the range"
SIEMENS,Industrials,Specialty Industrial Machinery,4592.84,0.62,1540.11,4732.24,198.21,2.95,71.56,4232.95,3858.94,746937.1,436346.0,0.58,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",9.98,19.86,15.08,1.91,-1.72,5.81,8.07,21.58,9.27,63.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",20.59,Profit Booking Zone,81.68,3905.56,4533.28,16.07,100.0,80.0% of closes stayed inside the range | Range width 16.1% | Currently 100.0% through the range,17.69,10.75,12.03,18.19,-22.52,38.54,1.82,2.28,1.98,1835.9,279.4,1654.7,1312.4,84.7533,59.3557,10.3412,45.0,0.57,143124.83,28.2,Capital Goods / Infra,17.0,10.0,20.0,17.0,5.0,69.0,1.0,Cash covers debt,"Revenue contraction, Very high PE",0.0,69.0,,46.89,5.0,Revenue contraction,54.93,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 16.1% | Currently 100.0% through the range"
TECHM,Technology,Information Technology Services,1670.55,-0.8,859.95,1705.79,94.26,2.07,58.77,1592.39,1373.49,1821196.0,1625591.0,0.89,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",4.89,10.7,35.22,1.91,-1.72,5.81,2.98,12.42,29.41,78.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",47.14,Profit Booking Zone,82.67,1350.84,1629.59,20.64,100.0,80.0% of closes stayed inside the range | Range width 20.6% | Currently 100.0% through the range,8.84,5.43,6.58,4.53,-2.43,-51.2,9.51,1.86,1.85,4347.1,2536.7,6376.4,5585.3,28.4091,18.707,4.8593,3.1,0.162,143950.49,35.76,IT / Technology,4.0,0.0,19.0,17.0,11.0,51.0,1.0,Cash covers debt,"Revenue contraction, Earnings contraction",0.0,51.0,,62.3,7.0,Earnings contraction,54.69,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 20.6% | Currently 100.0% through the range"
DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,5881.46,-0.45,2668.41,6231.26,120.41,5.61,47.35,5842.47,4669.89,599235.65,393478.0,0.66,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",-0.29,9.33,31.58,1.91,-1.72,5.81,-2.2,11.05,25.77,60.0,"Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",38.64,Profit Booking Zone,75.47,4478.55,6020.64,34.43,90.97,80.0% of closes stayed inside the range | Range width 34.4% | Currently 91.0% through the range,11.79,10.34,23.5,20.52,1.71,-12.28,0.02,7.57,5.08,363.0,3.0,1261.0,258.0,88.4956,57.207,13.6211,35.0,0.22,228302.97,61.24,Pharma / Healthcare,17.0,0.0,20.0,17.0,5.0,59.0,1.0,Cash covers debt,"Earnings contraction, Very high PE",2.0,61.0,General low-debt support,51.84,0.0,,54.63,Neutral,"Above 50 DMA, Above 200 DMA, RSI recovering, Cash covers debt, Positive 3M return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 34.4% | Currently 91.0% through the range"
COROMANDEL,Basic Materials,Agricultural Inputs,1759.29,0.6,814.36,1817.25,116.03,3.19,58.03,1668.85,1456.32,362702.1,501681.0,1.38,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",1.62,4.34,24.14,1.91,-1.72,5.81,-0.29,6.06,18.33,53.0,"Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M",33.33,Profit Booking Zone,87.14,1559.45,1744.03,11.84,100.0,80.0% of closes stayed inside the range | Range width 11.8% | Currently 100.0% through the range,17.43,10.36,16.19,11.87,-8.39,-18.42,5.22,2.07,1.28,1126.65,492.12,1427.69,900.8,33.365,21.4553,4.8621,53.0,0.143,61057.99,23.99,General,14.0,0.0,19.0,17.0,11.0,61.0,1.0,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,63.0,General low-debt support,49.57,7.0,Earnings contraction,54.49,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 11.8% | Currently 100.0% through the range"
APLAPOLLO,Basic Materials,Steel,1617.75,0.42,928.18,1786.88,74.29,9.46,67.61,1524.06,1512.74,646548.7,973125.0,1.51,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",6.75,15.22,-0.01,1.91,-1.72,5.81,4.84,16.94,-5.82,33.0,"Positive 1M return, Positive 3M return, 3M Nifty outperformance",55.26,Profit Booking Zone,87.14,1411.51,1578.98,11.87,100.0,80.0% of closes stayed inside the range | Range width 11.9% | Currently 100.0% through the range,20.32,10.19,5.82,4.18,11.69,14.11,31.74,1.34,0.68,345.16,1144.25,1111.56,416.72,45.1016,31.4255,10.471,29.0,0.301,55451.16,15.61,Metals / Mining,10.0,10.0,9.0,17.0,7.0,53.0,1.0,Strong ROE,,4.0,57.0,"General quality ROE, General low-debt support",49.57,0.0,,54.39,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Strong ROE, Positive 1M return, Positive 3M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 11.9% | Currently 100.0% through the range"
VBL,Consumer Defensive,Beverages - Non-Alcoholic,641.39,0.58,179.77,676.37,256.78,5.17,60.63,600.72,600.31,6814046.85,6504136.0,0.95,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",9.09,6.14,4.44,1.91,-1.72,5.81,7.18,7.86,-1.37,48.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",20.83,Profit Booking Zone,84.95,585.01,642.88,9.89,97.42,80.0% of closes stayed inside the range | Range width 9.9% | Currently 97.4% through the range,29.64,13.54,20.01,13.16,20.9,37.3,78.3,1.02,0.5,242.21,5431.31,2390.78,-873.27,44.006,37.7022,7.6091,46.0,0.298,148997.58,55.45,FMCG / Consumer,23.0,18.0,6.0,9.0,7.0,63.0,1.0,Strong ROE,Negative free cash flow,5.0,68.0,Strong ROE for a consumer staples business,41.68,4.0,Negative free cash flow,54.3,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 9.9% | Currently 97.4% through the range"
SHREECEM,Basic Materials,Building Materials,26871.81,1.53,19811.99,30343.18,35.63,11.44,64.3,25012.86,25508.51,35664.25,15924.0,0.45,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",10.54,5.42,-0.25,1.91,-1.72,5.81,8.63,7.14,-6.06,35.0,"Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance",50.88,Profit Booking Zone,82.37,24116.64,27398.94,13.61,83.94,80.0% of closes stayed inside the range | Range width 13.6% | Currently 83.9% through the range,11.57,8.57,12.89,11.92,15.2,88.53,8.0,1.99,1.41,262.36,1655.55,3347.49,147.14,56.6297,37.086,10.0126,55.0,,92258.47,73.54,Cement / Realty,12.0,18.0,15.0,17.0,7.0,69.0,1.0,,,2.0,71.0,General low-debt support,49.57,3.0,Low volume participation,54.29,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 1M absolute return, Positive 3M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 13.6% | Currently 83.9% through the range"
360ONE,Financial Services,Asset Management,1178.23,5.25,373.47,1191.54,215.48,1.12,68.27,1047.23,906.57,602513.8,1925322.0,3.2,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",14.52,11.89,51.66,1.91,-1.72,5.81,12.61,13.61,45.85,95.0,"Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.18,Breakout Watch,88.63,945.4,1096.01,15.93,100.0,80.0% of closes stayed inside the range | Range width 15.9% | Currently 100.0% through the range | Above upper band on elevated volume,23.31,5.32,36.73,40.09,21.79,22.23,271.07,0.85,,442.74,9351.16,-470.11,-572.17,38.533,28.3458,4.787,1.54,0.47,47239.83,72.87,Financial Services,20.0,16.0,0.0,0.0,8.0,44.0,0.93,Strong ROE,"Very high debt, Negative operating cash flow, Negative free cash flow",12.0,56.0,"High leverage is structural for this sector, Strong ROE for a leveraged-balance-sheet business",44.62,17.0,"Very high debt, Negative operating cash flow, Negative free cash flow",54.29,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Strong ROE, Strong 1M absolute return, Positive 3M return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 15.9% | Currently 100.0% through the range | Above upper band on elevated volume"
PHOENIXLTD,Real Estate,Real Estate - Diversified,1860.66,3.7,589.78,2062.23,215.49,9.77,70.23,1615.26,1628.8,780982.8,1382873.0,1.77,Bullish,67.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move",26.19,4.53,12.14,1.91,-1.72,5.81,24.28,6.25,6.33,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",45.0,Profit Booking Zone,83.73,1512.6,1861.73,23.08,99.69,80.0% of closes stayed inside the range | Range width 23.1% | Currently 99.7% through the range,11.62,5.71,50.05,28.19,49.9,-17.66,49.05,1.54,1.19,454.44,4639.24,2160.94,487.29,52.0776,38.1787,6.199,13.0,0.324,68134.93,93.68,Cement / Realty,16.0,10.0,13.0,17.0,7.0,63.0,1.0,,Earnings contraction,2.0,65.0,General low-debt support,52.64,7.0,Earnings contraction,54.15,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion, Strong positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.1% | Currently 99.7% through the range"
ULTRACEMCO,Basic Materials,Building Materials,11438.34,-0.58,5786.89,11820.27,97.66,3.23,59.82,10965.26,10486.46,316186.25,232758.0,0.74,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",6.36,1.77,9.14,1.91,-1.72,5.81,4.45,3.49,3.33,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",44.74,Profit Booking Zone,83.51,10640.83,11498.22,8.06,93.02,80.0% of closes stayed inside the range | Range width 8.1% | Currently 93.0% through the range,11.63,6.95,13.85,10.03,11.99,38.33,18.93,0.86,0.55,553.58,11402.95,10897.54,1891.95,41.0332,27.5174,4.5645,2.04,0.505,349797.12,58.4,Cement / Realty,10.0,15.0,9.0,17.0,9.0,60.0,1.0,,,2.0,62.0,General low-debt support,49.57,0.0,,53.64,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 8.1% | Currently 93.0% through the range"
JKCEMENT,Basic Materials,Building Materials,4570.94,0.79,2388.03,4865.63,91.41,6.06,66.05,4268.98,4244.7,114751.3,62368.0,0.54,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",12.68,-1.93,9.25,1.91,-1.72,5.81,10.77,-0.21,3.44,35.0,"Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance",50.88,Profit Booking Zone,83.54,4109.34,4619.09,12.4,90.56,80.0% of closes stayed inside the range | Range width 12.4% | Currently 90.6% through the range,14.73,5.34,13.41,7.06,17.88,86.71,103.45,1.29,0.94,174.41,5552.04,1959.1,786.52,43.8603,27.6921,5.922,37.0,0.412,41674.63,62.85,Cement / Realty,12.0,18.0,4.0,17.0,9.0,60.0,1.0,,,0.0,60.0,,49.57,0.0,,53.44,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 12.4% | Currently 90.6% through the range"
INDUSTOWER,Communication Services,Telecom Services,346.99,-0.58,130.25,443.65,166.41,21.79,59.43,341.72,342.23,10766219.3,9563283.0,0.89,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",10.38,-15.36,3.42,1.91,-1.72,5.81,8.47,-13.64,-2.39,35.0,"Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance",43.33,Accumulation Zone,75.68,324.23,418.66,29.12,24.1,80.0% of closes stayed inside the range | Range width 29.1% | Currently 24.1% through the range,22.32,10.8,30.19,21.11,0.77,195.89,75.93,1.03,1.03,63.1,20531.0,11582.1,2629.2,14.1424,12.5435,2.4433,3.79,0.05,101110.34,55.94,Telecom,22.0,10.0,8.0,17.0,15.0,72.0,1.0,Strong ROE,,2.0,74.0,General quality ROE,41.78,0.0,,53.42,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong ROE, Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 29.1% | Currently 24.1% through the range"
GODFRYPHLP,Consumer Defensive,Tobacco,1884.78,2.16,328.0,2738.95,474.62,31.19,43.27,2069.83,1532.91,171821.25,156003.0,0.91,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Strong positive day move",-12.85,-13.75,51.22,1.91,-1.72,5.81,-14.76,-12.03,45.41,35.0,"Strong 6M absolute return, 6M Nifty outperformance",35.42,Neutral Range,62.99,1340.07,2293.83,71.17,57.11,80.0% of closes stayed inside the range | Range width 71.2% | Currently 57.1% through the range,20.87,15.11,19.85,22.25,12.42,27.89,8.13,1.66,0.47,10.46,344.04,290.24,190.13,25.0856,19.6164,5.5211,2.25,0.33,34300.39,43.61,FMCG / Consumer,22.0,15.0,13.0,17.0,11.0,78.0,1.0,Strong ROE,,8.0,86.0,"Strong ROE for a consumer staples business, Low debt, typical of a healthy consumer business",41.68,0.0,,53.35,Neutral,"Above 200 DMA, Weak but watchable RSI, Strong positive day move, Strong ROE, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 71.2% | Currently 57.1% through the range"
HDFCBANK,Financial Services,Banks - Regional,906.6,-0.1,646.11,912.37,40.32,0.63,69.67,844.46,778.47,50654915.5,13325480.0,0.26,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",6.48,13.19,19.65,1.91,-1.72,5.81,4.57,14.91,13.84,53.0,"Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M",29.78,Profit Booking Zone,84.23,785.28,865.62,10.23,100.0,80.0% of closes stayed inside the range | Range width 10.2% | Currently 100.0% through the range,8.96,1.41,,38.8,33.15,25.68,116.5,,,342597.33,809355.21,102232.24,96848.44,15.924,11.6454,1.8511,1.78,0.414,1123335.9,0.0,Banking,8.0,20.0,2.0,17.0,14.0,61.0,0.79,,,0.0,61.0,,44.62,3.0,Low volume participation,53.29,Neutral,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Positive 3M return, Positive 6M return, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 10.2% | Currently 100.0% through the range"
SUNPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1776.97,0.18,824.65,1924.63,115.48,7.67,51.46,1808.15,1639.44,1982638.15,2043634.0,1.03,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",0.02,-1.44,20.0,1.91,-1.72,5.81,-1.89,0.28,14.19,18.0,"Positive 1M return, Positive 6M return",68.18,Neutral Range,77.52,1524.53,1864.25,22.28,74.31,80.0% of closes stayed inside the range | Range width 22.3% | Currently 74.3% through the range,15.04,11.2,21.92,20.05,10.35,13.01,5.14,2.56,1.98,9285.65,3273.67,12134.98,9933.17,38.5027,30.1242,5.5813,82.0,0.124,466430.72,78.92,Pharma / Healthcare,19.0,10.0,20.0,17.0,9.0,75.0,1.0,Cash covers debt,,2.0,77.0,General low-debt support,51.84,0.0,,52.98,Neutral,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Cash covers debt, Positive 1M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 22.3% | Currently 74.3% through the range"
MRF,Consumer Cyclical,Auto Parts,132017.47,0.23,78177.46,150724.01,68.87,12.41,71.92,126535.88,131664.75,8350.0,6593.0,0.79,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",10.98,-2.43,4.48,1.91,-1.72,5.81,9.07,-0.71,-1.33,35.0,"Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance",40.38,Neutral Range,76.2,122317.62,138346.72,13.1,60.51,80.0% of closes stayed inside the range | Range width 13.1% | Currently 60.5% through the range,12.46,7.75,11.59,8.32,9.45,170.66,16.89,1.37,0.79,303.07,2821.5,3303.36,1139.86,22.9289,19.5371,2.6445,35.0,,55467.79,35.97,Automobile,12.0,15.0,11.0,17.0,13.0,68.0,1.0,,,2.0,70.0,General low-debt support,44.26,0.0,,52.89,Neutral,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Positive 6M return, 1M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 13.1% | Currently 60.5% through the range"
