symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,scan_time
CASTROLIND,Energy,Oil & Gas Refining & Marketing,196.42,2.45,164.6,196.8,19.33,0.19,77.6,184.72,178.37,2086791.85,6457732.0,3.09,Bullish,77.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Strong positive day move",4.61,8.15,14.49,-3.61,-3.1,-0.95,8.22,11.25,15.44,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",35.48,Breakout Watch,89.27,175.88,188.03,6.91,100.0,80.8% of closes stayed inside the range | Range width 6.9% | Currently 100.0% through the range | Above upper band on elevated volume,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,Energy / Utilities,18823.99,True,17.7363,True,16.1021,True,9.876,True,2.784,True,57.0,True,24.88,True,24.78,True,17.07,True,49.34,True,25.0,True,42.1,True,1.511,True,0.852,True,862.88,True,53.15,True,704.97,True,985.46,True,6.57,True,0.311,True,23.0,20.0,16.0,17.0,11.0,87.0,1.0,"Strong ROE, Cash covers debt",,4.0,91.0,"General quality ROE, General low-debt support",44.5,0.0,,77.27,High Conviction,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Near 52W low zone, Strong volume expansion, Strong positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 6.9% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-18 14:44 IST
ALIVUS,Healthcare,Drug Manufacturers - Specialty & Generic,1435.0,4.7,816.09,1488.49,75.84,3.59,62.51,1282.54,1054.49,187548.6,254258.0,1.36,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",2.96,34.55,52.89,-3.61,-3.1,-0.95,6.57,37.65,53.84,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",14.63,Breakout Watch,85.01,1032.04,1372.98,33.04,100.0,80.0% of closes stayed inside the range | Range width 33.0% | Currently 100.0% through the range | Above upper band on elevated volume,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,16818.46,True,27.9286,True,21.8092,True,5.0546,True,1.704,True,,False,,False,29.84,True,23.28,True,59.42,True,6.4,True,31.7,True,,False,,False,782.51,True,56.77,True,,False,,False,37.0,True,0.078,True,12.0,12.0,12.0,0.0,11.0,47.0,0.57,Cash covers debt,,2.0,49.0,General low-debt support,46.52,0.0,,68.63,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.0% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-18 14:44 IST
CRISIL,Financial Services,Financial Data & Stock Exchanges,4566.9,-0.26,3669.91,5029.14,24.44,9.19,46.73,4488.75,4296.84,54720.7,33941.0,0.62,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone",1.5,8.35,15.7,-3.61,-3.1,-0.95,5.11,11.45,16.65,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",12.16,Profit Booking Zone,78.65,3884.38,4640.92,19.48,90.22,80.0% of closes stayed inside the range | Range width 19.5% | Currently 90.2% through the range,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,Financial Services,35029.28,True,39.5835,True,31.8231,True,10.7076,True,10.23,True,29.05,True,14.87,True,24.68,True,21.43,True,47.0,True,27.6,True,26.2,True,1.868,True,1.402,True,916.31,True,334.66,True,507.05,True,865.11,True,83.0,True,0.181,True,24.0,20.0,18.0,17.0,7.0,86.0,1.0,"Strong ROE, Cash covers debt",,2.0,88.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",36.13,0.0,,67.47,Strong,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.5% | Currently 90.2% through the range",2026-09-18 14:44 IST
IOLCP,Healthcare,Drug Manufacturers - Specialty & Generic,202.86,2.72,67.07,219.04,202.46,7.39,59.82,172.61,114.2,5438473.6,3850823.0,0.71,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",19.67,54.9,183.48,-3.61,-3.1,-0.95,23.28,58.0,184.43,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",5.44,Profit Booking Zone,72.87,91.1,193.75,112.68,100.0,80.0% of closes stayed inside the range | Range width 112.7% | Currently 100.0% through the range,IOL Chemicals and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,5841.2,True,34.7902,True,20.5155,True,3.2477,True,7.529,True,,False,,False,10.86,True,6.66,True,35.39,True,37.1,True,89.7,True,,False,,False,200.3,True,135.42,True,,False,,False,50.0,True,0.528,True,6.0,20.0,12.0,0.0,11.0,49.0,0.57,Cash covers debt,,2.0,51.0,General low-debt support,46.52,0.0,,67.33,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 112.7% | Currently 100.0% through the range",2026-09-18 14:44 IST
MACPOWER,Industrials,Specialty Industrial Machinery,2095.0,10.87,760.39,2149.0,175.52,2.51,69.72,1669.72,1177.24,52840.6,201347.0,3.81,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",7.9,77.59,145.3,-3.61,-3.1,-0.95,11.51,80.69,146.25,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.46,Breakout Watch,76.99,972.98,1882.85,93.51,100.0,80.0% of closes stayed inside the range | Range width 93.5% | Currently 100.0% through the range | Above upper band on elevated volume,Macpower CNC Machines Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,1906.79,True,49.0479,True,,False,10.8821,True,0.389,True,,False,,False,13.94,True,10.59,True,38.58,True,56.1,True,110.5,True,,False,,False,6.62,True,0.68,True,,False,,False,8.0,True,-0.42,True,6.0,20.0,12.0,0.0,4.0,42.0,0.57,Cash covers debt,,5.0,47.0,Strong order-book-driven revenue growth,34.08,0.0,,67.31,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 93.5% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-18 14:44 IST
ACE,Industrials,Farm & Heavy Construction Machinery,1214.5,0.74,743.73,1241.5,63.3,2.17,68.38,1094.09,947.69,326890.15,725627.0,2.22,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",4.49,20.73,46.74,-3.61,-3.1,-0.95,8.1,23.83,47.69,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.46,Breakout Watch,85.58,878.89,1135.99,29.25,100.0,80.0% of closes stayed inside the range | Range width 29.3% | Currently 100.0% through the range | Above upper band on elevated volume,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,Capital Goods / Infra,13414.44,True,30.7168,True,23.9278,True,6.6691,True,0.393,True,,False,,False,13.84,True,12.8,True,32.23,True,20.5,True,22.3,True,,False,,False,637.46,True,7.9,True,,False,,False,17.0,True,0.387,True,8.0,16.0,12.0,0.0,9.0,45.0,0.57,Cash covers debt,,5.0,50.0,Strong order-book-driven revenue growth,34.08,0.0,,67.11,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 29.3% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-18 14:44 IST
SHAREINDIA,Financial Services,Capital Markets,227.01,3.92,114.69,233.35,97.93,2.72,83.76,179.35,152.43,8147905.3,22778735.0,2.8,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",29.89,66.09,82.6,-3.61,-3.1,-0.95,33.5,69.19,83.55,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",1.8,Breakout Watch,82.65,134.5,185.06,37.59,100.0,80.0% of closes stayed inside the range | Range width 37.6% | Currently 100.0% through the range | Above upper band on elevated volume,Share India Securities Limited,Financial Services,Capital Markets,Financial Services,3722.44,True,10.2661,True,,False,1.4304,True,27.925,True,,False,,False,40.55,True,25.61,True,65.51,True,32.9,True,47.0,True,,False,,False,3441.49,True,741.37,True,,False,,False,1.17,True,-0.132,True,12.0,20.0,10.0,0.0,11.0,53.0,0.57,Cash covers debt,,0.0,53.0,,36.13,0.0,,66.97,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 37.6% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-18 14:44 IST
ANTELOPUS,Energy,Oil & Gas E&P,1111.0,-1.76,357.0,1218.3,211.2,8.81,61.73,890.67,679.45,3812699.1,461551.0,0.12,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",38.86,36.36,116.3,-3.61,-3.1,-0.95,42.47,39.46,117.25,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",8.06,Profit Booking Zone,78.4,638.15,951.75,49.14,100.0,80.0% of closes stayed inside the range | Range width 49.1% | Currently 100.0% through the range,Antelopus Selan Energy Limited,Energy,Oil & Gas E&P,Energy / Utilities,3336.91,True,25.2932,True,,False,5.0909,True,0.542,True,14.7,True,9.3,True,47.98,True,32.13,True,82.16,True,65.3,True,158.9,True,2.755,True,2.04,True,68.79,True,3.55,True,-116.81,True,120.6,True,,False,,False,20.0,20.0,20.0,9.0,6.0,75.0,0.93,Cash covers debt,Negative free cash flow,2.0,77.0,General low-debt support,44.5,7.0,"Low volume participation, Negative free cash flow",66.62,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 49.1% | Currently 100.0% through the range",2026-09-18 14:44 IST
SHILPAMED,Healthcare,Drug Manufacturers - Specialty & Generic,1018.7,9.77,259.34,1025.0,292.81,0.61,69.83,783.31,493.53,1282350.15,1454587.0,1.13,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",24.17,72.43,215.34,-3.61,-3.1,-0.95,27.78,75.53,216.29,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",5.44,Profit Booking Zone,73.92,410.92,913.51,122.31,100.0,80.0% of closes stayed inside the range | Range width 122.3% | Currently 100.0% through the range,Shilpa Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,18736.74,True,62.9022,True,45.9197,True,7.2325,True,25.465,True,,False,,False,21.7,True,17.66,True,69.35,True,44.9,True,115.4,True,,False,,False,45.18,True,659.86,True,,False,,False,6.0,True,0.369,True,10.0,20.0,7.0,0.0,5.0,42.0,0.57,,,2.0,44.0,General low-debt support,46.52,0.0,,66.13,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 122.3% | Currently 100.0% through the range",2026-09-18 14:44 IST
MOTISONS,Consumer Cyclical,Luxury Goods,18.3,2.01,10.62,19.99,72.32,8.45,68.69,15.3,14.1,50923893.6,101935922.0,2.0,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",7.65,30.25,50.74,-3.61,-3.1,-0.95,11.26,33.35,51.69,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.99,Breakout Watch,85.13,11.82,16.46,39.24,100.0,80.0% of closes stayed inside the range | Range width 39.2% | Currently 100.0% through the range | Above upper band on elevated volume,Motisons Jewellers Limited,Consumer Cyclical,Luxury Goods,Consumer Discretionary,1888.26,True,24.4118,True,,False,3.4519,True,7.795,True,,False,,False,14.82,True,13.09,True,22.36,True,23.3,True,37.5,True,,False,,False,15.73,True,38.9,True,,False,,False,,False,0.534,True,8.0,18.0,9.0,0.0,6.0,41.0,0.5,,,2.0,43.0,General low-debt support,34.86,0.0,,66.03,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 39.2% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-18 14:44 IST
