symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
DOLPHIN,Energy,Oil & Gas Equipment & Services,353.9,0.44,10.9,948.7,3146.79,62.7,37.42,385.35,373.03,51537.5,27025.0,0.52,Bearish,13.0,"Weak but watchable RSI, Positive day move",-6.2,-19.71,-15.31,1.04,6.04,5.87,-7.24,-25.75,-21.18,0.0,,75.0,Accumulation Zone,72.71,370.67,449.49,21.27,0.0,80.0% of closes stayed inside the range | Range width 21.3% | Currently 0.0% through the range,5.16,2.99,74.07,63.39,49.74,37.73,64.1,8.7,8.7,2.19,193.73,,,33.9739,,6.9344,,-0.005,2450.48,76.69,Energy / Utilities,12.0,20.0,12.0,0.0,4.0,48.0,0.79,,,2.0,50.0,General low-debt support,20.48,8.0,Below 200 DMA,15.82,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 21.3% | Currently 0.0% through the range"
DOLLAR,Consumer Cyclical,Apparel Manufacturing,349.78,-0.25,300.68,643.71,16.33,45.66,46.42,357.63,374.34,98044.55,38729.0,0.4,Bearish,17.0,"RSI recovering, Near 52W low zone",-0.94,-0.7,-11.44,1.04,6.04,5.87,-1.98,-6.74,-17.31,0.0,,79.17,Accumulation Zone,74.97,350.43,391.65,11.76,0.0,80.0% of closes stayed inside the range | Range width 11.8% | Currently 0.0% through the range,3.93,2.32,10.69,7.45,18.22,64.95,37.74,2.15,1.12,0.17,338.07,,,13.5982,10.8347,1.6064,1.13,0.289,1523.96,52.65,Consumer Discretionary,6.0,18.0,14.0,0.0,14.0,52.0,0.86,,,2.0,54.0,General low-debt support,23.91,11.0,"Below 200 DMA, Low volume participation",15.74,Avoid,"RSI recovering, Near 52W low zone, 80.0% of closes stayed inside the range | Range width 11.8% | Currently 0.0% through the range"
ARTNIRMAN,Real Estate,Real Estate - Development,49.05,-0.91,39.68,128.5,23.61,61.83,42.66,51.73,50.74,3795.95,1822.0,0.48,Bearish,13.0,"Weak but watchable RSI, Near 52W low zone",-15.42,2.25,2.49,1.04,6.04,5.87,-16.46,-3.79,-3.38,20.0,"Positive 3M return, Positive 6M return",21.88,Accumulation Zone,71.91,48.73,60.35,23.84,2.75,80.0% of closes stayed inside the range | Range width 23.8% | Currently 2.8% through the range,1.15,0.49,18.02,6.42,350.31,701.8,52.67,2.76,0.87,0.8,19.83,,,78.1176,,2.3883,,0.709,99.42,161.7,Cement / Realty,8.0,20.0,9.0,0.0,4.0,41.0,0.79,,,2.0,43.0,General low-debt support,22.71,11.0,"Below 200 DMA, Low volume participation",15.71,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 23.8% | Currently 2.8% through the range"
ADSL,Technology,Information Technology Services,159.47,0.76,68.18,309.74,133.89,48.51,33.44,178.56,182.47,133259.05,74716.0,0.56,Bearish,13.0,"Weak but watchable RSI, Positive day move",-9.86,4.67,-22.69,1.04,6.04,5.87,-10.9,-1.37,-28.56,10.0,Positive 3M return,46.43,Accumulation Zone,71.35,156.33,188.43,20.54,9.8,80.0% of closes stayed inside the range | Range width 20.5% | Currently 9.8% through the range,2.53,1.56,7.06,6.6,6.7,6.79,19.19,2.55,2.36,162.19,116.78,,,17.3263,10.3117,0.9808,1.41,0.706,601.69,18.43,IT / Technology,3.0,4.0,20.0,0.0,14.0,41.0,0.86,Cash covers debt,,0.0,41.0,,23.75,8.0,Below 200 DMA,15.66,Avoid,"Weak but watchable RSI, Positive day move, Cash covers debt, Positive 3M return, 80.0% of closes stayed inside the range | Range width 20.5% | Currently 9.8% through the range"
DRCSYSTEMS,Technology,Information Technology Services,18.12,0.83,8.57,34.9,111.52,48.08,43.47,19.61,20.52,85286.3,45838.0,0.54,Bearish,13.0,"Weak but watchable RSI, Positive day move",-6.98,-1.36,-7.31,1.04,6.04,5.87,-8.02,-7.4,-13.18,0.0,,80.36,Accumulation Zone,70.51,17.55,20.72,18.04,17.87,80.0% of closes stayed inside the range | Range width 18.0% | Currently 17.9% through the range,5.68,3.64,19.67,18.84,24.82,-1.06,4.35,1.26,,5.73,3.29,,,8.7055,,1.6272,,0.614,183.13,35.54,IT / Technology,11.0,8.0,14.0,0.0,10.0,43.0,0.71,Cash covers debt,Earnings contraction,5.0,48.0,Strong operating margin,23.75,8.0,Below 200 DMA,15.61,Avoid,"Weak but watchable RSI, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 18.0% | Currently 17.9% through the range"
ATULAUTO,Consumer Cyclical,Auto Manufacturers,460.85,2.57,180.95,844.4,154.68,45.42,45.5,486.06,472.06,305467.5,102911.0,0.34,Bearish,22.0,"RSI recovering, Strong positive day move",-4.95,7.3,-4.7,1.04,6.04,5.87,-5.99,1.26,-10.57,10.0,Positive 3M return,44.05,Lower Range Watch,70.87,440.35,505.99,14.91,31.23,80.0% of closes stayed inside the range | Range width 14.9% | Currently 31.2% through the range,2.02,1.25,7.1,4.7,29.35,210.85,32.05,1.58,1.04,4.3,145.18,,,28.3823,,5.8605,1.25,0.623,1341.36,26.93,Automobile,0.0,20.0,13.0,0.0,7.0,40.0,0.86,,,2.0,42.0,General low-debt support,23.91,11.0,"Below 200 DMA, Low volume participation",15.29,Avoid,"RSI recovering, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 14.9% | Currently 31.2% through the range"
AVONMORE,Financial Services,Capital Markets,18.19,-1.68,5.85,29.95,210.94,39.27,50.51,18.46,19.46,292863.4,186258.0,0.64,Bearish,20.0,Healthy RSI momentum,3.0,-7.05,-18.54,1.04,6.04,5.87,1.96,-13.09,-24.41,8.0,Positive 1M return,56.67,Accumulation Zone,71.76,17.61,20.12,14.25,23.15,80.0% of closes stayed inside the range | Range width 14.3% | Currently 23.1% through the range,1.16,0.76,15.41,11.96,9.79,14.58,6.73,6.99,6.27,10.66,25.53,,,25.2727,,0.9508,,0.322,392.24,58.21,Financial Services,6.0,10.0,17.0,0.0,8.0,41.0,0.79,,,-5.0,36.0,Weak ROE for a leveraged-balance-sheet business,24.49,8.0,Below 200 DMA,15.27,Avoid,"Healthy RSI momentum, Positive 1M return, 80.0% of closes stayed inside the range | Range width 14.3% | Currently 23.1% through the range"
BANARBEADS,Consumer Cyclical,Footwear & Accessories,131.67,2.25,68.5,166.67,92.22,21.0,44.19,134.75,122.93,31000.75,5369.0,0.17,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Strong positive day move",-9.15,27.44,5.34,1.04,6.04,5.87,-10.19,21.4,-0.53,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",14.88,Neutral Range,70.07,103.96,143.11,37.66,70.79,80.0% of closes stayed inside the range | Range width 37.7% | Currently 70.8% through the range,0.06,0.05,-2.13,0.72,-18.73,-94.03,27.47,2.9,0.64,0.31,15.52,,,40.6796,,1.3222,,0.455,76.22,64.44,Consumer Discretionary,0.0,0.0,12.0,0.0,6.0,18.0,0.79,,"Revenue contraction, Earnings contraction",2.0,20.0,General low-debt support,23.91,15.0,"Low volume participation, Revenue contraction, Earnings contraction",15.09,Avoid,"Above 200 DMA, Weak but watchable RSI, Strong positive day move, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 37.7% | Currently 70.8% through the range"
CREDITACC,Financial Services,Credit Services,1370.0,-1.38,750.2,1781.87,82.62,23.11,50.07,1374.24,1206.18,433798.95,146205.0,0.34,Bearish,35.0,"Above 200 DMA, Healthy RSI momentum",-7.25,0.51,15.52,1.04,6.04,5.87,-8.29,-5.53,9.65,20.0,"Positive 3M return, Positive 6M return",24.44,Profit Booking Zone,75.69,1199.48,1401.04,16.8,84.6,80.0% of closes stayed inside the range | Range width 16.8% | Currently 84.6% through the range,,,,,,,,,,,,,,18.9398,10.7605,2.8429,,0.113,22303.32,97.99,Financial Services,0.0,0.0,0.0,0.0,13.0,13.0,0.14,,,0.0,13.0,,24.49,7.0,"Low volume participation, Limited fundamental data coverage",14.97,Avoid,"Above 200 DMA, Healthy RSI momentum, Positive 3M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 16.8% | Currently 84.6% through the range"
CIEINDIA,Consumer Cyclical,Auto Parts,407.59,0.5,239.43,603.45,70.23,32.46,39.29,418.56,413.22,99505.85,116107.0,1.17,Bearish,18.0,"Weak but watchable RSI, Normal volume support, Positive day move",-5.74,6.89,-8.74,1.04,6.04,5.87,-6.78,0.85,-14.61,10.0,Positive 3M return,44.05,Accumulation Zone,70.64,393.03,442.44,12.57,29.46,80.0% of closes stayed inside the range | Range width 12.6% | Currently 29.5% through the range,2.94,2.01,10.54,8.59,4.24,-1.39,7.02,1.45,0.99,228.21,486.39,,,16.5023,13.6825,1.9106,1.8,,14793.24,53.4,Automobile,6.0,2.0,11.0,0.0,14.0,33.0,0.86,,Earnings contraction,2.0,35.0,General low-debt support,23.91,8.0,Below 200 DMA,14.84,Avoid,"Weak but watchable RSI, Normal volume support, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 12.6% | Currently 29.5% through the range"
ANTELOPUS,Energy,Oil & Gas E&P,417.0,3.35,216.5,1078.25,92.61,61.33,25.1,535.08,578.03,121995.1,108705.0,0.89,Bearish,14.0,"Oversold RSI, Strong positive day move",-26.03,-24.49,-23.98,1.04,6.04,5.87,-27.07,-30.53,-29.85,0.0,,75.0,Accumulation Zone,71.06,518.14,692.47,33.64,0.0,80.0% of closes stayed inside the range | Range width 33.6% | Currently 0.0% through the range,2.01,1.61,24.72,21.42,8.89,5.26,0.64,3.51,2.97,5.76,3.79,,,20.9947,,4.2235,,,2768.33,82.16,Energy / Utilities,11.0,7.0,20.0,0.0,6.0,44.0,0.79,Cash covers debt,,2.0,46.0,General low-debt support,20.48,8.0,Below 200 DMA,14.67,Avoid,"Oversold RSI, Strong positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 33.6% | Currently 0.0% through the range"
AMRUTANJAN,Healthcare,Drug Manufacturers - Specialty & Generic,683.81,0.25,540.62,851.62,26.49,19.7,34.65,717.95,686.28,13479.2,6007.0,0.45,Bearish,13.0,"Weak but watchable RSI, Positive day move",-7.48,-2.23,-4.37,1.04,6.04,5.87,-8.52,-8.27,-10.24,0.0,,65.22,Accumulation Zone,73.75,680.71,745.68,9.54,4.78,80.0% of closes stayed inside the range | Range width 9.5% | Currently 4.8% through the range,4.08,3.23,12.72,11.86,25.15,67.99,0.56,3.69,3.24,5.15,1.93,,,27.5442,,4.0164,1.46,0.379,1486.19,51.27,Pharma / Healthcare,6.0,20.0,20.0,0.0,7.0,53.0,0.86,Cash covers debt,,2.0,55.0,General low-debt support,19.53,11.0,"Below 200 DMA, Low volume participation",14.43,Avoid,"Weak but watchable RSI, Positive day move, Cash covers debt, 80.0% of closes stayed inside the range | Range width 9.5% | Currently 4.8% through the range"
ASKAUTOLTD,Consumer Cyclical,Auto Parts,491.7,3.55,237.96,576.39,106.63,14.69,56.26,496.26,466.11,714532.5,587808.0,0.82,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",1.01,-0.03,15.71,1.04,6.04,5.87,-0.03,-6.07,9.84,18.0,"Positive 1M return, Positive 6M return",30.95,Neutral Range,75.42,457.4,532.74,16.47,45.53,80.0% of closes stayed inside the range | Range width 16.5% | Currently 45.5% through the range,,,10.45,7.41,-74.78,-73.32,,,,,,,,39.4209,28.2207,9.5196,31.0,-0.268,12481.1,32.51,Automobile,6.0,0.0,0.0,0.0,7.0,13.0,0.5,,"Revenue contraction, Earnings contraction",0.0,13.0,,23.91,12.0,"Revenue contraction, Earnings contraction",14.39,Avoid,"Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Positive 1M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 16.5% | Currently 45.5% through the range"
AMBIKCO,Consumer Cyclical,Textile Manufacturing,1294.1,-0.11,1230.21,2103.05,5.19,38.47,36.82,1381.87,1420.29,6373.45,4665.0,0.73,Bearish,16.0,"Weak but watchable RSI, Near 52W low with stable RSI",-4.73,-4.46,-12.27,1.04,6.04,5.87,-5.77,-10.5,-18.14,0.0,,79.17,Accumulation Zone,73.68,1319.26,1569.69,18.98,0.0,80.0% of closes stayed inside the range | Range width 19.0% | Currently 0.0% through the range,1.7,1.41,10.79,7.98,3.99,0.13,0.0,5.13,1.91,149.79,0.0,,,11.5316,13.176,0.9828,2.26,0.621,937.93,36.24,Consumer Discretionary,6.0,2.0,20.0,0.0,12.0,40.0,0.86,Net cash position,,2.0,42.0,General low-debt support,23.91,8.0,Below 200 DMA,14.29,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Net cash position, 80.0% of closes stayed inside the range | Range width 19.0% | Currently 0.0% through the range"
CHOLAHLDNG,Financial Services,Credit Services,1849.34,0.31,510.06,2228.3,262.57,17.01,42.66,1907.55,1843.52,185068.95,114692.0,0.62,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",-4.68,3.72,-5.18,1.04,6.04,5.87,-5.72,-2.32,-11.05,10.0,Positive 3M return,43.33,Accumulation Zone,74.09,1800.56,2074.59,15.22,17.8,80.0% of closes stayed inside the range | Range width 15.2% | Currently 17.8% through the range,4.02,0.23,15.09,5.43,6.61,-4.94,1367.97,9.6,,5740.16,186992.83,,,10.6722,7.8471,1.8211,9.0,0.411,28144.08,75.67,Financial Services,3.0,2.0,5.0,0.0,15.0,25.0,0.79,,"Earnings contraction, Very high debt",1.0,26.0,"High leverage is structural for this sector, Weak ROE for a leveraged-balance-sheet business",24.49,8.0,Very high debt,14.27,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 15.2% | Currently 17.8% through the range"
AFIL,Financial Services,Credit Services,7.34,1.24,6.42,13.4,14.33,45.22,42.03,8.05,7.57,1477869.95,765052.0,0.52,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-9.38,4.86,-9.05,1.04,6.04,5.87,-10.42,-1.18,-14.92,10.0,Positive 3M return,43.33,Accumulation Zone,71.56,6.93,8.47,22.18,26.68,81.7% of closes stayed inside the range | Range width 22.2% | Currently 26.7% through the range,2.5,1.26,44.26,29.4,11.6,4.47,95.75,237.69,,22.68,384.84,,,9.3069,,0.9463,,0.84,401.14,100.0,Financial Services,12.0,7.0,9.0,0.0,10.0,38.0,0.71,,,-5.0,33.0,Weak ROE for a leveraged-balance-sheet business,24.49,8.0,Below 200 DMA,14.22,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, Positive 3M return, 81.7% of closes stayed inside the range | Range width 22.2% | Currently 26.7% through the range"
AVL,Consumer Cyclical,Specialty Retail,538.3,0.84,325.9,597.43,65.17,9.9,48.22,549.81,452.91,255439.65,51778.0,0.2,Bearish,32.0,"Above 200 DMA, RSI recovering, Positive day move",-5.45,5.64,32.24,1.04,6.04,5.87,-6.49,-0.4,26.37,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",14.88,Profit Booking Zone,69.56,360.11,563.49,56.47,87.62,80.0% of closes stayed inside the range | Range width 56.5% | Currently 87.6% through the range,1.99,1.06,5.33,2.78,-51.34,-76.94,64.57,2.29,0.47,19.32,412.56,,,55.1119,36.1503,11.0347,21.0,0.136,7629.48,15.84,Consumer Discretionary,0.0,0.0,9.0,0.0,7.0,16.0,0.86,,"Revenue contraction, Earnings contraction",2.0,18.0,General low-debt support,23.91,15.0,"Low volume participation, Revenue contraction, Earnings contraction",14.14,Avoid,"Above 200 DMA, RSI recovering, Positive day move, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 56.5% | Currently 87.6% through the range"
APOLLO,Industrials,Aerospace & Defense,271.3,-0.5,14.68,354.7,1748.61,23.51,44.46,301.85,198.74,3593075.05,2769588.0,0.77,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",-1.81,11.6,53.13,1.04,6.04,5.87,-2.85,5.56,47.26,45.0,"Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance",17.11,Neutral Range,59.46,179.49,330.73,84.26,60.71,80.0% of closes stayed inside the range | Range width 84.3% | Currently 60.7% through the range,,,27.28,13.86,-76.23,-67.18,,,,,,,,116.3514,47.5399,10.1837,6.0,1.334,14397.62,31.91,Capital Goods / Infra,11.0,0.0,0.0,0.0,5.0,16.0,0.5,,"Revenue contraction, Earnings contraction, Very high PE",0.0,16.0,,22.53,12.0,"Revenue contraction, Earnings contraction",13.98,Avoid,"Above 200 DMA, Weak but watchable RSI, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 84.3% | Currently 60.7% through the range"
ASPINWALL,Consumer Defensive,Farm Products,239.78,-0.36,167.49,335.87,43.16,28.61,38.98,255.98,262.43,3033.35,6074.0,2.0,Bearish,23.0,"Weak but watchable RSI, Strong volume expansion",-5.44,-9.78,-17.58,1.04,6.04,5.87,-6.48,-15.82,-23.45,0.0,,75.0,Breakdown Risk,35.0,252.59,281.64,11.5,0.0,80.0% of closes stayed inside the range | Range width 11.5% | Currently 0.0% through the range | Below lower band on elevated volume,1.5,0.89,-1.38,3.37,-7.57,185.63,43.71,1.72,0.6,13.98,81.59,,,15.5983,,1.0216,2.49,-0.025,205.25,39.68,General,0.0,10.0,11.0,0.0,12.0,33.0,0.86,,Revenue contraction,2.0,35.0,General low-debt support,25.2,8.0,Below 200 DMA,13.78,Avoid,"Weak but watchable RSI, Strong volume expansion, 80.0% of closes stayed inside the range | Range width 11.5% | Currently 0.0% through the range | Below lower band on elevated volume"
ANIKINDS,Consumer Defensive,Food Distribution,66.56,1.11,26.6,133.0,150.23,49.95,38.49,71.03,94.85,20366.9,13883.0,0.68,Bearish,13.0,"Weak but watchable RSI, Positive day move",-12.43,-29.1,-39.95,1.04,6.04,5.87,-13.47,-35.14,-45.82,0.0,,75.0,Accumulation Zone,66.06,66.17,108.96,64.67,0.91,80.0% of closes stayed inside the range | Range width 64.7% | Currently 0.9% through the range,0.07,0.06,0.56,0.4,50.08,22.7,4.93,6.13,3.79,1.59,19.11,,,,,0.4014,,,127.83,3.21,FMCG / Consumer,0.0,18.0,17.0,0.0,4.0,39.0,0.71,,,3.0,42.0,"Low debt, typical of a healthy consumer business",25.2,8.0,Below 200 DMA,13.73,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 64.7% | Currently 0.9% through the range"
ARVSMART,Real Estate,Real Estate - Development,573.86,-0.65,209.2,1011.65,174.31,43.27,28.81,619.34,650.57,45737.3,31307.0,0.68,Bearish,4.0,Oversold RSI,-7.92,-5.06,-15.75,1.04,6.04,5.87,-8.96,-11.1,-21.62,0.0,,75.0,Accumulation Zone,72.19,597.49,669.79,12.1,0.0,80.0% of closes stayed inside the range | Range width 12.1% | Currently 0.0% through the range,2.37,0.52,20.02,10.09,38.08,26.79,28.42,1.14,0.22,42.54,169.94,,,16.4241,18.9839,4.4771,34.0,0.293,3033.64,70.83,Cement / Realty,8.0,20.0,9.0,0.0,10.0,47.0,0.86,,,2.0,49.0,General low-debt support,22.71,8.0,Below 200 DMA,13.56,Avoid,"Oversold RSI, 80.0% of closes stayed inside the range | Range width 12.1% | Currently 0.0% through the range"
BECTORFOOD,Consumer Defensive,Packaged Foods,256.28,0.8,67.07,436.9,282.1,41.34,45.83,261.29,281.7,582946.75,190160.0,0.33,Bearish,17.0,"RSI recovering, Positive day move",-6.03,-6.69,-14.37,1.04,6.04,5.87,-7.07,-12.73,-20.24,0.0,,75.0,Accumulation Zone,73.41,253.97,296.47,16.73,5.42,80.0% of closes stayed inside the range | Range width 16.7% | Currently 5.4% through the range,3.0,2.19,8.27,6.62,16.59,18.23,15.03,1.98,1.5,40.99,182.67,,,49.2326,32.9674,5.641,56.0,0.158,7142.17,45.62,FMCG / Consumer,3.0,16.0,16.0,0.0,9.0,44.0,0.86,,,3.0,47.0,"Low debt, typical of a healthy consumer business",25.2,11.0,"Below 200 DMA, Low volume participation",13.48,Avoid,"RSI recovering, Positive day move, 80.0% of closes stayed inside the range | Range width 16.7% | Currently 5.4% through the range"
AUTOIND,Consumer Cyclical,Auto Parts,66.65,5.44,61.35,165.3,8.64,59.68,44.87,71.4,76.5,67349.1,102176.0,1.52,Bearish,36.0,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion, Strong positive day move",-9.57,-5.94,-26.13,1.04,6.04,5.87,-10.61,-11.98,-32.0,0.0,,79.17,Accumulation Zone,77.89,68.01,80.85,18.88,0.0,80.0% of closes stayed inside the range | Range width 18.9% | Currently 0.0% through the range,1.61,0.44,6.77,1.6,14.03,445.1,153.95,0.79,0.48,1.34,265.77,,,10.027,13.4909,2.0502,,0.288,404.02,32.52,Automobile,0.0,15.0,0.0,0.0,10.0,25.0,0.79,,,0.0,25.0,,23.91,8.0,Below 200 DMA,13.34,Avoid,"Weak but watchable RSI, Near 52W low with stable RSI, Volume expansion, Strong positive day move, 80.0% of closes stayed inside the range | Range width 18.9% | Currently 0.0% through the range"
BIKAJI,Consumer Defensive,Packaged Foods,709.11,0.71,301.01,1004.72,135.58,29.42,42.08,733.56,720.33,175531.75,54177.0,0.31,Bearish,13.0,"Weak but watchable RSI, Positive day move",-2.83,-10.4,-4.38,1.04,6.04,5.87,-3.87,-16.44,-10.25,0.0,,75.0,Accumulation Zone,74.35,713.19,786.73,10.31,0.0,80.0% of closes stayed inside the range | Range width 10.3% | Currently 0.0% through the range,5.32,3.64,12.82,9.79,27.92,33.19,20.67,2.22,1.8,28.21,309.73,,,60.1946,44.3151,9.655,20.0,0.237,15515.57,34.81,FMCG / Consumer,6.0,20.0,15.0,0.0,5.0,46.0,0.86,,,3.0,49.0,"Low debt, typical of a healthy consumer business",25.2,11.0,"Below 200 DMA, Low volume participation",13.18,Avoid,"Weak but watchable RSI, Positive day move, 80.0% of closes stayed inside the range | Range width 10.3% | Currently 0.0% through the range"
CINELINE,Communication Services,Entertainment,83.5,0.12,71.65,184.9,16.54,54.84,42.84,86.53,89.47,25752.9,20903.0,0.81,Bearish,18.0,"Weak but watchable RSI, Near 52W low zone, Positive day move",-2.91,-7.29,-9.12,1.04,6.04,5.87,-3.95,-13.33,-14.99,0.0,,85.71,Accumulation Zone,76.44,84.61,92.98,9.89,0.0,80.8% of closes stayed inside the range | Range width 9.9% | Currently 0.0% through the range,2.79,1.33,9.48,6.53,36.84,296.57,71.32,0.8,0.76,4.44,103.51,,,24.3712,,1.9416,,0.178,335.31,57.95,Telecom,3.0,20.0,4.0,0.0,8.0,35.0,0.79,,,2.0,37.0,General low-debt support,24.68,8.0,Below 200 DMA,13.15,Avoid,"Weak but watchable RSI, Near 52W low zone, Positive day move, 80.8% of closes stayed inside the range | Range width 9.9% | Currently 0.0% through the range"
AARON,Industrials,Specialty Industrial Machinery,183.42,-1.38,73.49,257.08,149.57,28.66,40.04,192.09,189.52,24327.15,24764.0,1.02,Bearish,13.0,"Weak but watchable RSI, Normal volume support",-15.77,-15.43,-9.05,1.04,6.04,5.87,-16.81,-21.47,-14.92,0.0,,73.68,Accumulation Zone,72.09,181.55,218.5,20.35,5.04,80.0% of closes stayed inside the range | Range width 20.3% | Currently 5.0% through the range,3.15,1.6,14.1,6.27,15.6,31.7,72.44,1.28,0.4,0.05,32.04,,,41.6481,,5.8144,37.0,0.149,282.65,35.54,Capital Goods / Infra,6.0,18.0,6.0,0.0,6.0,36.0,0.86,,,5.0,41.0,Strong order-book-driven revenue growth,22.53,8.0,Below 200 DMA,12.98,Avoid,"Weak but watchable RSI, Normal volume support, 80.0% of closes stayed inside the range | Range width 20.3% | Currently 5.0% through the range"
DODLA,Consumer Defensive,Food Distribution,1248.27,4.11,427.64,1518.4,191.9,17.79,52.72,1290.54,1241.14,66638.0,119373.0,1.79,Bearish,55.0,"Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move",-4.09,-9.94,6.08,1.04,6.04,5.87,-5.13,-15.98,0.21,10.0,Positive 6M return,33.33,Accumulation Zone,80.07,1205.96,1429.92,18.57,18.89,80.8% of closes stayed inside the range | Range width 18.6% | Currently 18.9% through the range,,,6.43,6.24,-72.92,-75.81,,,,,,,,26.8847,19.9799,3.9402,46.0,0.352,6596.24,24.66,FMCG / Consumer,3.0,0.0,0.0,0.0,11.0,14.0,0.5,,"Revenue contraction, Earnings contraction",0.0,14.0,,25.2,12.0,"Revenue contraction, Earnings contraction",12.93,Avoid,"Above 200 DMA, Healthy RSI momentum, Volume expansion, Strong positive day move, Positive 6M return, 80.8% of closes stayed inside the range | Range width 18.6% | Currently 18.9% through the range"
AEGISVOPAK,Energy,Oil & Gas Equipment & Services,261.51,2.65,219.84,301.78,18.95,13.34,45.71,265.92,,369937.0,148658.0,0.4,Bearish,27.0,"RSI recovering, Near 52W low zone, Strong positive day move",-6.5,2.55,,1.04,6.04,5.87,-7.54,-3.49,,10.0,Positive 3M return,35.0,Neutral Range,69.36,240.78,279.87,16.24,53.04,80.0% of closes stayed inside the range | Range width 16.2% | Currently 53.0% through the range,1.14,0.76,46.86,28.75,-9.79,-24.05,42.27,1.04,1.01,55.66,2004.38,,,95.371,35.6696,6.9698,8.0,,29904.69,98.74,Energy / Utilities,12.0,0.0,11.0,0.0,5.0,28.0,0.86,,"Revenue contraction, Earnings contraction, Very high PE",2.0,30.0,General low-debt support,20.48,10.0,"Low volume participation, Earnings contraction",12.82,Avoid,"RSI recovering, Near 52W low zone, Strong positive day move, Positive 3M return, 80.0% of closes stayed inside the range | Range width 16.2% | Currently 53.0% through the range"
ARVEE,Basic Materials,Specialty Chemicals,163.7,-0.04,82.55,315.0,98.3,48.03,50.24,164.0,160.8,314.35,491.0,1.56,Bearish,45.0,"Above 200 DMA, Healthy RSI momentum, Volume expansion",-0.18,1.81,-6.46,1.04,6.04,5.87,-1.22,-4.23,-12.33,10.0,Positive 3M return,34.92,Accumulation Zone,78.17,160.19,183.35,14.46,15.17,80.0% of closes stayed inside the range | Range width 14.5% | Currently 15.2% through the range,0.03,0.02,-5.09,0.29,-53.87,-94.03,3.29,3.52,1.84,0.93,1.03,,,89.8936,,5.5361,,0.54,186.24,45.49,Chemicals,0.0,0.0,17.0,0.0,2.0,19.0,0.79,,"Revenue contraction, Earnings contraction, Very high PE",2.0,21.0,General low-debt support,23.95,12.0,"Revenue contraction, Earnings contraction",12.69,Avoid,"Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive 3M return, 80.0% of closes stayed inside the range | Range width 14.5% | Currently 15.2% through the range"
