symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,scan_time
FOSECOIND,Basic Materials,Chemicals,6631.0,-0.7,4278.61,7040.0,54.98,5.81,67.19,5651.2,5075.26,28979.85,17904.0,0.62,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",24.04,25.42,27.01,-3.39,-1.66,-1.47,27.43,27.08,28.48,95.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.26,Profit Booking Zone,80.8,4645.51,6184.1,33.12,100.0,80.0% of closes stayed inside the range | Range width 33.1% | Currently 100.0% through the range,Foseco India Limited,Basic Materials,Chemicals,Chemicals,5057.97,True,51.8118,True,,False,5.0353,True,0.195,True,13.25,True,8.98,True,19.47,True,12.84,True,48.82,True,47.2,True,32.7,True,2.873,True,2.499,True,374.77,True,2.27,True,87.17,True,120.88,True,37.0,True,0.202,True,18.0,20.0,20.0,17.0,6.0,81.0,1.0,Cash covers debt,,2.0,83.0,General low-debt support,36.49,0.0,,73.27,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.1% | Currently 100.0% through the range",2026-09-21 15:44 IST
CASTROLIND,Energy,Oil & Gas Refining & Marketing,193.47,-1.86,164.6,197.85,17.54,2.21,64.07,185.05,178.45,2331572.9,2792344.0,1.2,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support",3.53,7.85,15.05,-3.39,-1.66,-1.47,6.92,9.51,16.52,63.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",41.38,Profit Booking Zone,86.86,176.17,188.03,6.74,100.0,80.0% of closes stayed inside the range | Range width 6.7% | Currently 100.0% through the range,Castrol India Limited,Energy,Oil & Gas Refining & Marketing,Energy / Utilities,19499.56,True,18.3899,True,16.68,True,10.2304,True,2.784,True,57.0,True,24.88,True,24.78,True,17.07,True,49.34,True,25.0,True,42.1,True,1.511,True,0.852,True,862.88,True,53.15,True,704.97,True,985.46,True,6.34,True,0.311,True,23.0,20.0,16.0,17.0,11.0,87.0,1.0,"Strong ROE, Cash covers debt",,4.0,91.0,"General quality ROE, General low-debt support",48.0,0.0,,72.3,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 6.7% | Currently 100.0% through the range",2026-09-21 15:44 IST
AEGISLOG,Energy,Oil & Gas Refining & Marketing,1479.9,4.56,573.05,1500.2,158.25,1.35,65.19,1322.5,901.48,855002.95,1712131.0,2.0,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",10.32,30.43,148.05,-3.39,-1.66,-1.47,13.71,32.09,149.52,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",10.34,Breakout Watch,76.02,681.14,1367.82,100.81,100.0,80.0% of closes stayed inside the range | Range width 100.8% | Currently 100.0% through the range | Above upper band on elevated volume,Aegis Logistics Limited,Energy,Oil & Gas Refining & Marketing,Energy / Utilities,49680.54,True,39.6804,True,33.6573,True,8.2048,True,47.243,True,,False,,False,28.03,True,13.95,True,26.48,True,37.1,True,269.0,True,,False,,False,4413.86,True,4149.94,True,,False,,False,95.0,True,0.54,True,11.0,20.0,10.0,0.0,7.0,48.0,0.57,Cash covers debt,,2.0,50.0,General low-debt support,48.0,0.0,,70.95,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 100.8% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-21 15:44 IST
MARKSANS,Healthcare,Drug Manufacturers - General,337.5,5.42,154.57,349.95,118.34,3.56,62.58,299.17,222.9,2181208.8,2978156.0,1.37,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",4.2,32.16,105.68,-3.39,-1.66,-1.47,7.59,33.82,107.15,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",17.79,Profit Booking Zone,78.97,183.2,329.4,79.8,100.0,80.8% of closes stayed inside the range | Range width 79.8% | Currently 100.0% through the range,Marksans Pharma Limited,Healthcare,Drug Manufacturers - General,Pharma / Healthcare,14508.04,True,28.0833,True,22.7595,True,4.799,True,11.248,True,,False,,False,22.38,True,16.29,True,55.24,True,35.6,True,169.0,True,,False,,False,990.88,True,343.38,True,,False,,False,28.0,True,1.149,True,10.0,20.0,12.0,0.0,11.0,53.0,0.57,Cash covers debt,,2.0,55.0,General low-debt support,47.88,0.0,,70.93,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 79.8% | Currently 100.0% through the range",2026-09-21 15:44 IST
CONCORDBIO,Healthcare,Biotechnology,1584.8,6.05,981.13,1684.91,61.53,5.94,64.99,1426.99,1260.39,145235.9,517623.0,3.56,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",0.86,23.49,54.4,-3.39,-1.66,-1.47,4.25,25.15,55.87,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",32.21,Breakout Watch,84.76,1048.17,1485.31,41.7,100.0,80.0% of closes stayed inside the range | Range width 41.7% | Currently 100.0% through the range | Above upper band on elevated volume,Concord Biotech Limited,Healthcare,Biotechnology,IT / Technology,15633.85,True,51.5488,True,35.1298,True,7.7508,True,0.115,True,,False,,False,24.96,True,24.84,True,64.56,True,26.2,True,31.1,True,,False,,False,431.88,True,2.32,True,,False,,False,51.0,True,0.353,True,11.0,20.0,12.0,0.0,7.0,50.0,0.57,Cash covers debt,,5.0,55.0,Strong operating margin,47.88,0.0,,69.68,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 41.7% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-21 15:44 IST
UNIMECH,Industrials,Aerospace & Defense,1698.0,6.71,695.0,1702.0,144.32,0.24,68.64,1419.26,1070.57,260416.7,585998.0,2.25,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",13.25,49.55,121.79,-3.39,-1.66,-1.47,16.64,51.21,123.26,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.14,Breakout Watch,81.73,933.77,1511.75,61.9,100.0,80.0% of closes stayed inside the range | Range width 61.9% | Currently 100.0% through the range | Above upper band on elevated volume,Unimech Aerospace and Manufacturing Limited,Industrials,Aerospace & Defense,Capital Goods / Infra,8100.03,True,112.3799,True,51.8339,True,10.9802,True,17.186,True,,False,,False,29.08,True,25.26,True,68.59,True,70.9,True,45.5,True,,False,,False,591.8,True,126.73,True,,False,,False,,False,,False,12.0,20.0,12.0,0.0,3.0,47.0,0.5,Cash covers debt,Very high PE,5.0,52.0,Strong order-book-driven revenue growth,34.19,0.0,,69.58,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 61.9% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-21 15:44 IST
CRISIL,Financial Services,Financial Data & Stock Exchanges,4602.7,0.55,3669.91,5005.77,25.42,8.05,49.53,4500.1,4298.18,59705.75,74081.0,1.24,Bullish,52.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive day move",2.77,10.44,16.42,-3.39,-1.66,-1.47,6.16,12.1,17.89,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.09,Profit Booking Zone,80.42,3888.62,4640.92,19.35,94.92,80.0% of closes stayed inside the range | Range width 19.3% | Currently 94.9% through the range,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,Financial Services,33475.26,True,37.8775,True,30.4113,True,10.2326,True,10.23,True,29.05,True,14.87,True,24.68,True,21.43,True,47.0,True,27.6,True,26.2,True,1.868,True,1.402,True,916.31,True,334.66,True,507.05,True,865.11,True,87.0,True,0.181,True,24.0,20.0,18.0,17.0,7.0,86.0,1.0,"Strong ROE, Cash covers debt",,2.0,88.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",34.91,0.0,,68.54,Strong,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.3% | Currently 94.9% through the range",2026-09-21 15:44 IST
AKUMS,Healthcare,Drug Manufacturers - Specialty & Generic,821.1,4.77,407.37,830.0,101.56,1.07,68.94,729.39,559.8,346922.65,799424.0,2.3,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",6.59,35.39,76.5,-3.39,-1.66,-1.47,9.98,37.05,77.97,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",17.79,Breakout Watch,83.85,518.45,766.16,47.78,100.0,80.0% of closes stayed inside the range | Range width 47.8% | Currently 100.0% through the range | Above upper band on elevated volume,Akums Drugs and Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,Pharma / Healthcare,11998.61,True,41.1607,True,22.9616,True,3.6213,True,5.756,True,,False,,False,11.45,True,6.48,True,41.09,True,13.9,True,57.3,True,,False,,False,1680.6,True,191.74,True,,False,,False,13.0,True,0.581,True,6.0,15.0,12.0,0.0,9.0,42.0,0.57,Cash covers debt,,2.0,44.0,General low-debt support,47.88,0.0,,68.33,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 47.8% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-21 15:44 IST
SBCL,Industrials,Metal Fabrication,1149.9,4.9,367.86,1215.7,212.59,5.41,63.65,945.55,640.92,362257.25,497296.0,1.37,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",15.05,52.81,207.05,-3.39,-1.66,-1.47,18.44,54.47,208.52,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.14,Breakout Watch,74.97,534.26,1071.7,100.6,100.0,80.0% of closes stayed inside the range | Range width 100.6% | Currently 100.0% through the range | Above upper band on elevated volume,Shivalik Bimetal Controls Limited,Industrials,Metal Fabrication,Metals / Mining,6314.57,True,59.5114,True,37.8,True,13.0659,True,14.779,True,,False,,False,21.55,True,17.21,True,44.81,True,33.4,True,44.7,True,,False,,False,104.7,True,71.14,True,,False,,False,36.0,True,0.651,True,10.0,20.0,12.0,0.0,7.0,49.0,0.57,Cash covers debt,,2.0,51.0,General low-debt support,34.19,0.0,,67.98,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 100.6% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-21 15:44 IST
BUILDPRO,Consumer Cyclical,Home Improvement Retail,1279.7,2.07,632.91,1380.0,102.19,7.27,53.46,1263.59,,79513.45,61229.0,0.77,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",2.38,24.01,26.87,-3.39,-1.66,-1.47,5.77,25.67,28.34,88.0,"Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",13.0,Profit Booking Zone,81.19,1031.17,1273.85,23.53,100.0,80.0% of closes stayed inside the range | Range width 23.5% | Currently 100.0% through the range,Shankara Buildpro Limited,Consumer Cyclical,Home Improvement Retail,Consumer Discretionary,3040.38,True,23.1499,True,,False,5.5721,True,11.14,True,25.52,True,9.61,True,3.43,True,1.87,True,5.34,True,27.9,True,41.4,True,1.456,True,0.949,True,62.83,True,60.81,True,64.07,True,89.53,True,40.0,True,,False,12.0,20.0,14.0,17.0,8.0,71.0,1.0,"Strong ROE, Cash covers debt",,4.0,75.0,"General quality ROE, General low-debt support",34.54,0.0,,67.18,Strong,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move, Strong ROE, Cash covers debt, Positive 1M return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 23.5% | Currently 100.0% through the range",2026-09-21 15:44 IST
