symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
LLOYDSME,Basic Materials,Steel,1930.6,3.15,85.23,0.89,64.15,1781.73,1443.17,1.19,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move",15.0,13.28,,,Metals / Mining,57.0,2.0,59.0,145.21,21.48,405.5,6.05,2921.32,-7270.92,1.0,26.53,4.0,Negative free cash flow,43.13,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Strong positive day move"
CPPLUS,Industrials,Building Products & Equipment,3612.6,4.83,256.08,6.51,55.11,3306.56,2069.47,0.96,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",0.0,-0.14,,,Capital Goods / Infra,68.0,5.0,73.0,9.6,8.72,45.5,187.0,13.47,-28.53,1.0,24.81,4.0,Negative free cash flow,42.77,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
OIL,Energy,Oil & Gas Integrated,458.8,1.7,22.55,13.6,62.09,449.74,445.29,1.2,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support, Positive day move",8.0,9.75,,,Energy / Utilities,58.0,2.0,60.0,58.74,19.5,5.2,60.4,10683.75,-2851.04,1.0,32.43,4.0,Negative free cash flow,42.61,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support, Positive day move"
GLAND,Healthcare,Drug Manufacturers - Specialty & Generic,2377.7,-2.52,51.1,7.61,47.58,2332.59,1917.97,0.33,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",8.0,2.21,,,Pharma / Healthcare,78.0,2.0,80.0,2.74,15.97,22.3,96.4,1031.39,423.19,1.0,30.23,3.0,Low volume participation,42.03,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering"
AEGISLOG,Energy,Oil & Gas Refining & Marketing,1368.9,1.3,138.88,4.57,64.51,1016.87,788.76,0.54,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,28.79,,,Energy / Utilities,45.0,2.0,47.0,47.24,13.88,43.3,269.0,,,0.57,32.43,0.0,,41.31,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
SCHAEFFLER,Consumer Cyclical,Auto Parts,4093.2,-2.52,17.29,7.91,46.14,4112.84,3977.08,1.43,Bearish,42.0,"Above 200 DMA, RSI recovering, Near 52W low zone, Volume expansion",0.0,-2.22,,,Automobile,73.0,4.0,77.0,0.78,11.93,17.3,13.0,968.48,394.14,1.0,25.46,0.0,,41.27,Weak,"Above 200 DMA, RSI recovering, Near 52W low zone, Volume expansion"
SUNPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1954.0,0.57,27.38,0.64,64.45,1861.19,1757.59,1.07,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,4.25,,,Pharma / Healthcare,47.0,2.0,49.0,5.52,20.19,10.5,27.4,,,0.57,30.23,0.0,,41.18,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
BAJAJ-AUTO,Consumer Cyclical,Auto Manufacturers,11283.5,2.59,45.6,0.42,75.46,10210.81,9476.97,2.12,Bullish,72.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move",15.0,15.73,,,Automobile,42.0,2.0,44.0,56.35,16.25,64.0,45.8,,,0.57,25.46,0.0,,40.97,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong volume expansion, Strong positive day move"
SOLARINDS,Basic Materials,Specialty Chemicals,18621.0,-1.25,59.89,2.95,55.51,18150.14,14793.69,0.44,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,4.24,,,Chemicals,72.0,4.0,76.0,23.27,17.05,40.9,70.0,620.87,-1405.69,1.0,26.53,7.0,"Low volume participation, Negative free cash flow",40.58,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
HSCL,Basic Materials,Specialty Chemicals,777.65,1.22,86.07,5.11,67.86,659.6,523.29,0.77,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,17.29,,,Chemicals,44.0,2.0,46.0,16.17,16.07,28.0,24.7,,,0.57,26.53,0.0,,40.08,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
LENSKART,Healthcare,Medical Instruments & Supplies,557.4,-0.35,56.53,0.99,68.28,518.03,0.0,0.64,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,7.95,,,Pharma / Healthcare,51.0,2.0,53.0,34.98,5.6,45.6,-9.6,1669.59,766.92,0.93,30.23,0.0,,40.08,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
MARICO,Consumer Defensive,Household & Personal Products,853.2,-1.1,24.85,2.27,56.54,830.88,771.54,1.01,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support",8.0,4.12,,,FMCG / Consumer,45.0,3.0,48.0,12.39,13.16,21.4,24.7,,,0.57,23.15,0.0,,39.77,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Normal volume support"
ULTRACEMCO,Basic Materials,Building Materials,11908.0,0.13,15.33,9.17,58.28,11450.48,11810.51,1.6,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Positive day move",8.0,4.18,,,Cement / Realty,37.0,2.0,39.0,29.43,9.29,15.9,16.8,,,0.57,26.53,0.0,,39.63,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Positive day move"
DIVISLAB,Healthcare,Drug Manufacturers - Specialty & Generic,7305.0,-1.1,29.6,1.79,67.78,6813.45,6462.84,0.59,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,8.17,,,Pharma / Healthcare,49.0,2.0,51.0,0.04,26.05,27.8,65.7,,,0.57,30.23,0.0,,39.38,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
EICHERMOT,Consumer Cyclical,Auto Manufacturers,7721.5,1.17,46.12,6.18,63.15,7333.9,7224.68,0.61,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,1.97,,,Automobile,47.0,2.0,49.0,2.05,23.21,31.5,21.3,,,0.57,25.46,0.0,,39.22,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
NESTLEIND,Consumer Defensive,Packaged Foods,1447.9,-3.06,34.85,4.11,53.83,1415.89,1309.44,1.23,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",8.0,4.72,,,FMCG / Consumer,47.0,3.0,50.0,8.62,15.62,25.2,48.1,,,0.57,23.15,0.0,,39.22,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,3439.9,-0.55,49.3,4.42,58.2,3203.21,2851.79,0.55,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,5.66,,,Pharma / Healthcare,48.0,2.0,50.0,5.75,19.65,24.8,30.8,,,0.57,30.23,0.0,,39.03,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ALKEM,Healthcare,Drug Manufacturers - Specialty & Generic,5602.0,0.3,19.18,4.83,53.19,5463.58,5515.04,0.3,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move",8.0,3.2,,,Pharma / Healthcare,69.0,2.0,71.0,14.27,15.65,14.6,-22.7,1963.03,766.92,1.0,30.23,10.0,"Low volume participation, Earnings contraction",38.88,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Positive day move"
POLYCAB,Industrials,Electrical Equipment & Parts,8935.0,-1.71,35.61,11.76,40.35,9447.6,8070.55,0.86,Bearish,23.0,"Above 200 DMA, Weak but watchable RSI",0.0,-7.82,,,Capital Goods / Infra,79.0,5.0,84.0,1.74,9.18,39.0,32.5,3560.47,1802.32,1.0,24.81,0.0,,38.87,Weak,"Above 200 DMA, Weak but watchable RSI"
HAL,Industrials,Aerospace & Defense,4592.5,0.39,32.0,6.98,64.24,4379.77,4350.96,1.06,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",8.0,5.12,,,Capital Goods / Infra,56.0,0.0,56.0,0.16,27.55,1.8,5.5,10906.38,-14387.13,1.0,24.81,4.0,Negative free cash flow,38.82,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
ICICIBANK,Financial Services,Banks - Regional,1434.6,-0.42,20.8,3.62,62.23,1338.63,1346.54,0.99,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",8.0,4.44,,,Banking,41.0,6.0,47.0,,27.53,11.4,13.8,,,0.64,25.79,0.0,,38.57,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
NMDC,Basic Materials,Steel,82.64,-0.84,24.87,15.23,36.52,87.63,81.12,0.58,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone",0.0,-3.57,,,Metals / Mining,86.0,4.0,90.0,18.8,23.23,61.9,37.7,4996.25,-1396.04,1.0,26.53,4.0,Negative free cash flow,38.48,Weak,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone"
TECHM,Technology,Information Technology Services,1555.8,-0.31,22.4,13.9,64.68,1437.7,1453.39,0.93,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",8.0,6.44,,,IT / Technology,47.0,0.0,47.0,7.27,8.68,17.7,28.3,,,0.57,25.03,0.0,,38.45,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
SONACOMS,Consumer Cyclical,Auto Parts,719.75,-0.93,80.01,2.66,75.04,627.67,534.64,1.79,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion",15.0,15.88,,,Automobile,45.0,2.0,47.0,7.21,14.21,52.4,44.3,,,0.57,25.46,0.0,,38.27,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Volume expansion"
LODHA,Real Estate,Real Estate - Development,1146.4,-1.26,76.15,18.08,60.96,984.39,1011.33,0.55,Bullish,50.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum",15.0,22.24,,,Cement / Realty,50.0,2.0,52.0,42.24,22.69,43.1,103.3,,,0.57,24.49,0.0,,38.12,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum"
NAVINFLUOR,Basic Materials,Chemicals,7673.5,-1.48,70.97,3.31,53.74,7379.47,6344.2,1.11,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,-0.32,,,Chemicals,49.0,2.0,51.0,32.09,21.73,44.1,100.9,,,0.57,26.53,0.0,,38.08,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
PIDILITIND,Basic Materials,Specialty Chemicals,1564.2,-2.06,25.14,3.15,51.44,1527.65,1457.76,1.5,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",0.0,-0.94,,,Chemicals,45.0,2.0,47.0,3.78,17.2,21.3,29.6,,,0.57,26.53,0.0,,37.93,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion"
LTM,Technology,Information Technology Services,3965.3,-0.43,12.4,37.5,51.16,3942.45,4910.46,0.5,Bullish,40.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone",8.0,4.25,,,IT / Technology,80.0,5.0,85.0,9.87,11.87,18.0,16.9,4922.6,5183.36,1.0,25.03,8.0,Below 200 DMA,37.5,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone"
GLAXO,Healthcare,Drug Manufacturers - General,2495.0,-2.26,19.49,20.54,60.11,2323.69,2409.04,0.76,Bullish,55.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone",8.0,5.43,,,Pharma / Healthcare,47.0,2.0,49.0,1.47,27.01,16.6,15.7,,,0.57,30.23,0.0,,37.43,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone"
NHPC,Utilities,Utilities - Renewable,80.25,-0.04,12.05,8.43,56.35,77.93,78.43,2.29,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion",8.0,1.19,,,Energy / Utilities,35.0,0.0,35.0,113.11,31.09,18.5,2.8,,,0.57,20.7,0.0,,37.35,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Strong volume expansion"
MANKIND,Healthcare,Drug Manufacturers - Specialty & Generic,2557.4,0.5,33.92,4.87,57.21,2462.63,2275.0,0.65,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,3.0,,,Pharma / Healthcare,39.0,2.0,41.0,38.11,13.86,12.9,29.6,,,0.57,30.23,0.0,,37.13,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
WELCORP,Basic Materials,Steel,1612.8,0.06,127.91,5.06,59.66,1447.92,1024.19,0.17,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,14.71,,,Metals / Mining,44.0,2.0,46.0,25.04,13.35,14.9,198.3,,,0.57,26.53,3.0,Low volume participation,37.08,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
MEDANTA,Healthcare,Medical Care Facilities,1378.2,1.83,44.16,5.34,66.84,1276.5,1195.89,4.79,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",8.0,4.54,,,Pharma / Healthcare,28.0,2.0,30.0,29.87,11.88,26.5,-0.2,,,0.57,30.23,0.0,,37.03,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move"
INDHOTEL,Consumer Cyclical,Lodging,724.05,-0.11,28.72,10.43,52.26,695.22,685.86,1.07,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,-0.2,,,Consumer Discretionary,46.0,2.0,48.0,18.99,20.87,15.1,20.7,,,0.57,25.46,0.0,,36.87,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
ETERNAL,Consumer Cyclical,Internet Retail,287.1,0.95,35.04,22.08,60.8,263.1,275.02,1.76,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move",15.0,12.0,,,Consumer Discretionary,35.0,2.0,37.0,14.83,0.64,182.0,233.3,,,0.5,25.46,0.0,,36.77,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Volume expansion, Positive day move"
UNITDSPR,Consumer Defensive,Beverages - Wineries & Distilleries,1418.0,0.98,18.01,3.54,63.67,1322.65,1343.61,1.96,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Positive day move",8.0,4.33,,,FMCG / Consumer,29.0,3.0,32.0,4.61,14.92,-10.2,11.2,,,0.57,23.15,0.0,,36.67,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion, Positive day move"
EXIDEIND,Consumer Cyclical,Auto Parts,439.75,-1.81,53.96,2.88,68.66,393.77,360.46,0.53,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",15.0,10.08,,,Automobile,38.0,2.0,40.0,11.31,4.95,17.7,28.3,,,0.57,25.46,0.0,,36.57,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
POWERINDIA,Industrials,Electrical Equipment & Parts,32065.0,0.03,99.03,17.33,43.39,34363.6,25463.38,0.44,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Positive day move",0.0,-5.55,,,Capital Goods / Infra,76.0,5.0,81.0,1.66,12.12,46.2,71.8,1244.83,784.42,1.0,24.81,3.0,Low volume participation,36.07,Weak,"Above 200 DMA, Weak but watchable RSI, Positive day move"
COLPAL,Consumer Defensive,Household & Personal Products,2085.8,-1.01,18.43,14.81,55.58,2048.65,2082.62,0.51,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",8.0,6.13,,,FMCG / Consumer,38.0,3.0,41.0,2.99,21.72,11.8,7.0,,,0.57,23.15,0.0,,36.07,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
CUMMINSIND,Industrials,Specialty Industrial Machinery,5599.0,0.23,62.89,7.45,53.62,5566.78,4743.76,0.53,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,0.78,,,Capital Goods / Infra,35.0,5.0,40.0,0.43,18.69,17.9,0.9,,,0.57,24.81,0.0,,35.97,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
CUPID,Consumer Defensive,Household & Personal Products,208.52,0.78,616.07,7.73,59.52,168.67,103.16,0.3,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",15.0,16.18,,,FMCG / Consumer,41.0,3.0,44.0,12.51,29.47,162.5,190.9,,,0.5,23.15,3.0,Low volume participation,35.87,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
SHRIRAMFIN,Financial Services,Credit Services,1025.8,-3.12,83.21,6.9,50.71,984.04,933.66,1.27,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",8.0,0.67,,,Financial Services,50.0,12.0,62.0,276.21,50.11,39.1,29.5,,,0.64,25.79,8.0,Very high debt,35.82,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
EMCURE,Healthcare,Drug Manufacturers - Specialty & Generic,1869.5,-1.04,48.37,3.83,57.63,1777.25,1554.15,0.75,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,1.6,,,Pharma / Healthcare,38.0,2.0,40.0,30.57,10.45,22.9,41.9,,,0.57,30.23,0.0,,35.53,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ZYDUSLIFE,Healthcare,Drug Manufacturers - Specialty & Generic,1113.8,-1.11,33.31,5.73,47.39,1098.56,967.86,0.7,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",8.0,1.32,,,Pharma / Healthcare,60.0,4.0,64.0,42.3,18.57,16.2,8.7,2116.6,-906.16,1.0,30.23,4.0,Negative free cash flow,35.43,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering"
HCLTECH,Technology,Information Technology Services,1244.7,0.6,22.08,28.01,65.36,1144.85,1376.54,0.41,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",15.0,11.74,,,IT / Technology,74.0,5.0,79.0,7.06,12.97,3.0,8.4,213.5,181.3,1.0,25.03,11.0,"Below 200 DMA, Low volume participation",35.4,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
LUPIN,Healthcare,Drug Manufacturers - Specialty & Generic,2396.3,-0.44,31.41,5.05,47.95,2337.95,2196.37,0.86,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",8.0,1.21,,,Pharma / Healthcare,50.0,2.0,52.0,29.39,18.45,32.0,16.0,,,0.57,30.23,0.0,,35.23,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering"
PHOENIXLTD,Real Estate,Real Estate - Diversified,2035.6,-0.97,45.37,6.18,53.62,1895.86,1766.4,0.67,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",8.0,6.45,,,Cement / Realty,39.0,2.0,41.0,37.21,28.16,12.8,23.3,,,0.57,24.49,0.0,,35.02,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
MOTHERSON,Consumer Cyclical,Auto Parts,145.57,1.37,63.07,6.07,54.65,142.69,123.02,0.9,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",8.0,0.68,,,Automobile,34.0,2.0,36.0,43.91,3.36,16.6,104.2,,,0.57,25.46,0.0,,34.67,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
