symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,company_name,sector_yf,industry_yf,sector_bucket,market_cap_cr,market_cap_cr_known,trailing_pe,trailing_pe_known,forward_pe,forward_pe_known,price_to_book,price_to_book_known,debt_to_equity,debt_to_equity_known,roe,roe_known,roa,roa_known,operating_margin,operating_margin_known,net_profit_margin,net_profit_margin_known,gross_margin,gross_margin_known,revenue_growth,revenue_growth_known,earnings_growth,earnings_growth_known,current_ratio,current_ratio_known,quick_ratio,quick_ratio_known,total_cash_cr,total_cash_cr_known,total_debt_cr,total_debt_cr_known,free_cashflow_cr,free_cashflow_cr_known,operating_cashflow_cr,operating_cashflow_cr_known,dividend_yield,dividend_yield_known,beta,beta_known,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons,scan_time
INDOBORAX,Basic Materials,Chemicals,484.55,0.23,206.58,542.8,134.56,10.73,52.76,442.74,301.22,603671.0,125314.0,0.21,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",13.92,45.55,116.52,-3.97,-2.46,-1.96,17.89,48.01,118.48,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",4.45,Profit Booking Zone,71.03,232.87,498.57,114.09,94.72,80.0% of closes stayed inside the range | Range width 114.1% | Currently 94.7% through the range,Indo Borax & Chemicals Limited,Basic Materials,Chemicals,Chemicals,1643.01,True,29.1572,True,,False,4.2501,True,0.37,True,13.93,True,7.44,True,26.24,True,23.33,True,46.44,True,25.2,True,42.0,True,20.848,True,14.245,True,211.31,True,1.43,True,17.88,True,87.15,True,1.94,True,0.856,True,18.0,20.0,20.0,17.0,7.0,82.0,1.0,Cash covers debt,,2.0,84.0,General low-debt support,35.99,3.0,Low volume participation,73.05,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 114.1% | Currently 94.7% through the range",2026-09-11 19:57 IST
OFSS,Technology,Software - Infrastructure,11763.0,0.32,6060.86,12540.0,94.08,6.2,49.69,11616.06,8955.56,210155.5,246092.0,1.17,Bullish,52.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive day move",-0.55,24.55,88.65,-3.97,-2.46,-1.96,3.42,27.01,90.61,70.0,"Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance",18.27,Profit Booking Zone,74.69,7304.34,11807.1,61.64,99.02,80.0% of closes stayed inside the range | Range width 61.6% | Currently 99.0% through the range,Oracle Financial Services Software Limited,Technology,Software - Infrastructure,IT / Technology,105004.83,True,30.8641,True,26.5976,True,15.1562,True,0.567,True,49.9,True,30.94,True,59.57,True,38.15,True,58.6,True,68.7,True,120.2,True,4.413,True,3.946,True,4773.4,True,39.3,True,3088.42,True,3601.2,True,5.52,True,0.506,True,25.0,20.0,20.0,17.0,9.0,91.0,1.0,"Strong ROE, Cash covers debt",,10.0,100.0,"Strong ROE for an asset-light business, Strong operating margin",33.16,0.0,,70.47,Strong,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support, Positive day move, Strong ROE, Cash covers debt, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 61.6% | Currently 99.0% through the range",2026-09-11 19:57 IST
ANTELOPUS,Energy,Oil & Gas E&P,1139.35,1.36,357.0,1218.3,219.15,6.48,72.33,859.41,661.33,3519500.65,4164237.0,1.18,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move",45.59,45.76,113.74,-3.97,-2.46,-1.96,49.56,48.22,115.7,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",15.62,Profit Booking Zone,78.37,615.84,893.82,45.14,100.0,80.0% of closes stayed inside the range | Range width 45.1% | Currently 100.0% through the range,Antelopus Selan Energy Limited,Energy,Oil & Gas E&P,Energy / Utilities,3336.91,True,25.2932,True,,False,5.0909,True,0.542,True,14.7,True,9.3,True,47.98,True,32.13,True,82.16,True,65.3,True,158.9,True,2.755,True,2.04,True,68.79,True,3.55,True,-116.81,True,120.6,True,,False,,False,20.0,20.0,20.0,9.0,6.0,75.0,0.93,Cash covers debt,Negative free cash flow,2.0,77.0,General low-debt support,48.48,4.0,Negative free cash flow,69.47,Strong,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 45.1% | Currently 100.0% through the range",2026-09-11 19:57 IST
FINCABLES,Industrials,Electrical Equipment & Parts,1424.0,0.39,695.85,1498.0,104.64,4.94,69.68,1139.68,952.48,1225988.3,3358624.0,2.74,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move",15.02,28.05,69.72,-3.97,-2.46,-1.96,18.99,30.51,71.68,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.67,Breakout Watch,83.14,873.83,1271.63,45.52,100.0,80.0% of closes stayed inside the range | Range width 45.5% | Currently 100.0% through the range | Above upper band on elevated volume,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,Capital Goods / Infra,18735.07,True,23.4002,True,16.8501,True,3.0794,True,0.314,True,,False,,False,11.06,True,11.53,True,18.69,True,44.3,True,53.2,True,,False,,False,2069.4,True,19.14,True,,False,,False,74.0,True,0.619,True,6.0,20.0,12.0,0.0,11.0,49.0,0.57,Cash covers debt,,5.0,54.0,Strong order-book-driven revenue growth,35.14,0.0,,69.17,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 45.5% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-11 19:57 IST
AEGISLOG,Energy,Oil & Gas Refining & Marketing,1353.6,3.52,573.05,1497.8,136.21,9.63,56.14,1312.63,882.81,904011.0,1216701.0,1.35,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",6.97,35.14,125.26,-3.97,-2.46,-1.96,10.94,37.6,127.22,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",32.81,Profit Booking Zone,74.96,646.73,1354.03,109.36,99.94,80.0% of closes stayed inside the range | Range width 109.4% | Currently 99.9% through the range,Aegis Logistics Limited,Energy,Oil & Gas Refining & Marketing,Energy / Utilities,44577.0,True,35.5842,True,30.1998,True,7.362,True,47.243,True,,False,,False,28.03,True,13.95,True,26.48,True,37.1,True,269.0,True,,False,,False,4413.86,True,4149.94,True,,False,,False,1.05,True,0.54,True,11.0,20.0,10.0,0.0,6.0,47.0,0.57,Cash covers debt,,2.0,49.0,General low-debt support,48.48,0.0,,68.92,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 109.4% | Currently 99.9% through the range",2026-09-11 19:57 IST
TDPOWERSYS,Industrials,Specialty Industrial Machinery,804.9,5.53,262.02,812.8,207.19,0.97,65.29,656.52,516.83,2118968.65,4281560.0,2.02,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",8.43,30.95,102.73,-3.97,-2.46,-1.96,12.4,33.41,104.69,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.54,Breakout Watch,81.98,469.73,752.81,60.26,100.0,80.0% of closes stayed inside the range | Range width 60.3% | Currently 100.0% through the range | Above upper band on elevated volume,TD Power Systems Limited,Industrials,Specialty Industrial Machinery,Capital Goods / Infra,23106.18,True,83.9387,True,49.7143,True,21.5573,True,1.689,True,,False,,False,17.88,True,12.95,True,32.66,True,72.1,True,72.0,True,,False,,False,143.64,True,18.11,True,,False,,False,14.0,True,0.569,True,8.0,20.0,12.0,0.0,5.0,45.0,0.57,Cash covers debt,Very high PE,5.0,50.0,Strong order-book-driven revenue growth,35.14,0.0,,68.52,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 60.3% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-11 19:57 IST
UNIMECH,Industrials,Aerospace & Defense,1610.0,2.67,695.0,1652.8,131.65,2.59,66.72,1370.66,1052.19,224684.55,296741.0,1.32,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",5.74,38.75,94.81,-3.97,-2.46,-1.96,9.71,41.21,96.77,98.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",9.54,Breakout Watch,80.05,902.28,1498.5,66.08,100.0,80.0% of closes stayed inside the range | Range width 66.1% | Currently 100.0% through the range | Above upper band on elevated volume,Unimech Aerospace and Manufacturing Limited,Industrials,Aerospace & Defense,Capital Goods / Infra,7676.02,True,106.7233,True,49.1205,True,10.4054,True,17.186,True,,False,,False,29.08,True,25.26,True,68.59,True,70.9,True,45.5,True,,False,,False,591.8,True,126.73,True,,False,,False,,False,,False,12.0,20.0,12.0,0.0,3.0,47.0,0.5,Cash covers debt,Very high PE,5.0,52.0,Strong order-book-driven revenue growth,35.14,0.0,,67.97,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 66.1% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-11 19:57 IST
WABAG,Industrials,Engineering & Construction,2277.9,2.99,1030.49,2319.0,121.05,1.77,69.27,2031.75,1546.05,847572.9,2230952.0,2.63,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",19.6,29.26,86.03,-3.97,-2.46,-1.96,23.57,31.72,87.99,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",3.67,Breakout Watch,82.93,1368.27,2106.35,53.94,100.0,80.0% of closes stayed inside the range | Range width 53.9% | Currently 100.0% through the range | Above upper band on elevated volume,VA Tech Wabag Limited,Industrials,Engineering & Construction,Capital Goods / Infra,12548.31,True,35.0131,True,22.0848,True,4.8712,True,8.874,True,,False,,False,8.78,True,9.64,True,16.12,True,20.8,True,36.8,True,,False,,False,1055.2,True,228.4,True,,False,,False,25.0,True,0.785,True,3.0,18.0,12.0,0.0,9.0,42.0,0.57,Cash covers debt,,5.0,47.0,Strong order-book-driven revenue growth,35.14,0.0,,67.97,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 53.9% | Currently 100.0% through the range | Above upper band on elevated volume",2026-09-11 19:57 IST
CRISIL,Financial Services,Financial Data & Stock Exchanges,4697.9,-0.5,3669.91,5038.99,28.01,6.77,56.37,4448.78,4294.14,52808.2,24005.0,0.45,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",4.96,15.09,18.66,-3.97,-2.46,-1.96,8.93,17.55,20.62,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",13.06,Profit Booking Zone,82.82,3878.42,4640.92,19.66,100.0,80.0% of closes stayed inside the range | Range width 19.7% | Currently 100.0% through the range,CRISIL Limited,Financial Services,Financial Data & Stock Exchanges,Financial Services,35029.28,True,39.5835,True,31.8231,True,10.7076,True,10.23,True,29.05,True,14.87,True,24.68,True,21.43,True,47.0,True,27.6,True,26.2,True,1.868,True,1.402,True,916.31,True,334.66,True,507.05,True,865.11,True,83.0,True,0.181,True,24.0,20.0,18.0,17.0,7.0,86.0,1.0,"Strong ROE, Cash covers debt",,2.0,88.0,"Strong ROE for a leveraged-balance-sheet business, Expensive relative to book value for this sector",35.61,3.0,Low volume participation,67.64,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 19.7% | Currently 100.0% through the range",2026-09-11 19:57 IST
CONCORDBIO,Healthcare,Biotechnology,1505.7,3.64,981.13,1693.86,53.47,11.11,57.28,1400.99,1258.17,179576.5,372440.0,2.07,Bullish,85.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move",3.52,10.18,28.13,-3.97,-2.46,-1.96,7.49,12.64,30.09,78.0,"Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",37.84,Profit Booking Zone,84.73,1037.18,1471.56,41.88,100.0,80.0% of closes stayed inside the range | Range width 41.9% | Currently 100.0% through the range,Concord Biotech Limited,Healthcare,Biotechnology,IT / Technology,14855.5,True,48.8812,True,33.3808,True,7.3649,True,0.115,True,,False,,False,24.96,True,24.84,True,64.56,True,26.2,True,31.1,True,,False,,False,431.88,True,2.32,True,,False,,False,53.0,True,0.353,True,11.0,20.0,12.0,0.0,7.0,50.0,0.57,Cash covers debt,,5.0,55.0,Strong operating margin,46.09,0.0,,66.91,Strong,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong volume expansion, Strong positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 41.9% | Currently 100.0% through the range",2026-09-11 19:57 IST
