symbol,sector,industry,current_price,day_change_pct,low_52w,high_52w,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20d,latest_volume,volume_ratio,trend,technical_score,technical_reasons,return_1m,return_3m,return_6m,nifty_return_1m,nifty_return_3m,nifty_return_6m,return_vs_nifty_1m,return_vs_nifty_3m,return_vs_nifty_6m,relative_strength_score,relative_strength_reasons,sector_rank_pct,range_status,range_score,range_low,range_high,range_width_pct,range_position_pct,range_reasons,roe,roa,operating_margin,net_profit_margin,revenue_growth,earnings_growth,debt_to_equity,current_ratio,quick_ratio,total_cash_cr,total_debt_cr,operating_cashflow_cr,free_cashflow_cr,trailing_pe,forward_pe,price_to_book,dividend_yield,beta,market_cap_cr,gross_margin,sector_bucket,profitability_score,growth_score,balance_sheet_score,cashflow_score,valuation_score,fundamental_score,fundamental_data_coverage,fundamental_reasons,fundamental_risk_reasons,sector_adjustment,sector_adjusted_fundamental_score,sector_adjustment_reasons,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
COALINDIA,Energy,Thermal Coal,428.43,0.1,153.6,457.59,178.92,6.37,59.74,412.49,343.68,9046423.9,6444684.0,0.71,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",3.37,10.48,27.21,5.05,8.53,12.77,-1.68,1.95,14.44,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",75.0,Profit Booking Zone,83.54,348.06,424.04,21.83,100.0,80.0% of closes stayed inside the range | Range width 21.8% | Currently 100.0% through the range,43.9,15.79,32.53,29.43,-0.28,17.75,7.66,1.79,1.62,6008.71,6523.03,18103.1,1281.76,8.1631,7.2265,2.1177,5.09,-0.04,252240.46,74.76,Metals / Mining,25.0,8.0,16.0,17.0,15.0,81.0,1.0,Strong ROE,Revenue contraction,4.0,85.0,"General quality ROE, General low-debt support",58.45,0.0,,64.27,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 21.8% | Currently 100.0% through the range"
PIIND,Basic Materials,Agricultural Inputs,3818.57,2.83,2827.12,3993.32,35.07,4.38,63.68,3627.91,3550.01,405801.85,620574.0,1.53,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",6.12,-0.17,11.0,5.05,8.53,12.77,1.07,-8.7,-1.77,18.0,"Positive 1M return, Positive 6M return",82.46,Profit Booking Zone,88.13,3360.38,3771.95,12.25,100.0,80.0% of closes stayed inside the range | Range width 12.2% | Currently 100.0% through the range,19.26,15.62,22.87,22.09,17.86,36.76,2.18,3.9,3.14,886.5,190.6,2035.9,1415.5,35.5884,23.3804,3.3541,55.0,,37668.63,57.49,General,22.0,18.0,20.0,17.0,9.0,86.0,1.0,"Strong ROE, Cash covers debt",,4.0,90.0,"General quality ROE, General low-debt support",53.99,0.0,,64.1,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Strong ROE, Cash covers debt, Positive 1M return, Positive 6M return, 80.0% of closes stayed inside the range | Range width 12.2% | Currently 100.0% through the range"
BAJAJHLDNG,Financial Services,Asset Management,9601.8,-0.58,4965.59,9730.5,93.37,1.32,74.43,8184.43,7753.76,107527.7,74520.0,0.69,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",17.2,20.46,26.28,5.05,8.53,12.77,12.15,11.93,13.51,80.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",20.35,Profit Booking Zone,81.56,7793.07,8561.36,9.86,100.0,80.0% of closes stayed inside the range | Range width 9.9% | Currently 100.0% through the range,13.4,11.15,,94.81,47.91,49.82,0.12,,,39.78,62.57,1941.12,1940.81,14.5501,,1.7617,1.39,0.154,128866.75,98.98,Financial Services,14.0,20.0,9.0,17.0,11.0,71.0,0.79,,,0.0,71.0,,49.77,0.0,,64.07,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 9.9% | Currently 100.0% through the range"
IRCTC,Consumer Cyclical,Travel Services,1000.02,-1.69,538.33,1108.01,85.76,9.75,54.18,996.71,860.49,3368304.95,2638133.0,0.78,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",5.11,2.49,15.99,5.05,8.53,12.77,0.06,-6.04,3.22,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",75.51,Profit Booking Zone,81.65,900.48,1016.94,12.93,85.48,80.0% of closes stayed inside the range | Range width 12.9% | Currently 85.5% through the range,34.4,18.24,33.26,26.08,20.31,10.46,1.87,1.95,1.95,706.34,60.35,882.17,649.68,29.5824,22.5736,9.5354,1.84,0.171,41084.0,36.63,Consumer Discretionary,25.0,13.0,19.0,17.0,8.0,82.0,1.0,"Strong ROE, Cash covers debt",,4.0,86.0,"General quality ROE, General low-debt support",58.61,0.0,,63.39,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong ROE, Cash covers debt, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 12.9% | Currently 85.5% through the range"
SBIN,Financial Services,Banks - Regional,829.4,0.59,463.91,878.22,78.78,5.56,59.12,795.61,663.9,17395631.9,13585081.0,0.78,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",3.55,14.51,36.95,5.05,8.53,12.77,-1.5,5.98,24.18,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",27.33,Profit Booking Zone,81.74,605.92,810.79,33.81,100.0,80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range,16.17,1.0,,20.73,19.71,20.55,134.12,,,597567.78,556503.24,21632.43,17457.3,11.5734,10.297,1.6754,1.63,0.385,998752.81,0.0,Banking,10.0,16.0,5.0,17.0,14.0,62.0,0.79,Cash covers debt,,6.0,68.0,Strong ROE for a leveraged-balance-sheet business,49.77,0.0,,63.27,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Cash covers debt, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 33.8% | Currently 100.0% through the range"
SCHAEFFLER,Consumer Cyclical,Auto Parts,4227.54,-4.02,2474.05,4869.38,70.88,13.18,41.59,4237.03,3290.28,189653.05,375754.0,1.98,Bearish,33.0,"Above 200 DMA, Weak but watchable RSI, Volume expansion",3.32,30.55,35.79,5.05,8.53,12.77,-1.73,22.02,23.02,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.37,Profit Booking Zone,67.74,2816.15,4576.81,62.52,80.16,80.0% of closes stayed inside the range | Range width 62.5% | Currently 80.2% through the range,18.71,14.35,15.47,12.61,5.79,2.25,1.06,2.92,1.99,69.71,51.1,884.46,364.36,51.4953,40.9915,10.512,84.0,0.118,64487.76,38.41,Automobile,19.0,2.0,20.0,17.0,7.0,65.0,1.0,"Strong ROE, Cash covers debt",,4.0,69.0,"General quality ROE, General low-debt support",58.61,0.0,,63.19,Watchlist,"Above 200 DMA, Weak but watchable RSI, Volume expansion, Strong ROE, Cash covers debt, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 62.5% | Currently 80.2% through the range"
COROMANDEL,Basic Materials,Agricultural Inputs,1585.73,-0.32,814.36,1662.33,94.72,4.61,68.83,1358.69,1176.91,645547.45,427044.0,0.66,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",11.89,38.68,30.86,5.05,8.53,12.77,6.84,30.15,18.09,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",7.89,Profit Booking Zone,79.08,1055.93,1526.91,44.6,100.0,80.0% of closes stayed inside the range | Range width 44.6% | Currently 100.0% through the range,17.43,10.36,16.19,11.87,-8.39,-18.42,5.22,2.07,1.28,1126.65,492.12,1427.69,900.8,33.365,21.4553,4.8621,53.0,0.143,61057.99,23.99,General,14.0,0.0,19.0,17.0,11.0,61.0,1.0,Cash covers debt,"Revenue contraction, Earnings contraction",2.0,63.0,General low-debt support,53.99,7.0,Earnings contraction,63.15,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 44.6% | Currently 100.0% through the range"
ALKEM,Healthcare,Drug Manufacturers - Specialty & Generic,5217.62,1.96,2739.33,5467.18,90.47,4.56,63.91,4982.48,4609.45,254543.2,325815.0,1.28,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",5.82,8.38,3.34,5.05,8.53,12.77,0.77,-0.15,-9.43,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",59.52,Profit Booking Zone,86.21,4693.72,5212.24,11.05,100.0,80.0% of closes stayed inside the range | Range width 11.0% | Currently 100.0% through the range,17.41,11.53,15.96,14.44,8.73,82.47,13.75,2.61,1.94,455.07,1418.41,1948.07,1688.78,28.4883,24.2259,4.741,36.0,0.295,65521.62,64.12,Pharma / Healthcare,16.0,15.0,17.0,17.0,11.0,76.0,1.0,,,2.0,78.0,General low-debt support,56.55,0.0,,62.78,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 11.0% | Currently 100.0% through the range"
INDHOTEL,Consumer Cyclical,Lodging,604.52,0.05,259.95,658.08,132.56,8.14,50.99,582.57,502.18,4667761.75,2533290.0,0.54,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",4.59,-0.4,39.4,5.05,8.53,12.77,-0.46,-8.93,26.63,43.0,"Positive 1M return, Strong 6M absolute return, 6M Nifty outperformance",61.22,Profit Booking Zone,82.48,488.05,609.4,24.86,95.98,80.0% of closes stayed inside the range | Range width 24.9% | Currently 96.0% through the range,13.31,8.48,26.22,19.36,16.52,25.58,28.93,1.54,1.48,479.34,2735.79,1935.14,1284.18,48.0744,38.7458,7.8957,45.0,-0.154,103056.49,63.01,Consumer Discretionary,20.0,18.0,13.0,17.0,7.0,75.0,1.0,,,2.0,77.0,General low-debt support,58.61,0.0,,62.74,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Positive 1M return, Strong 6M absolute return, 6M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 24.9% | Currently 96.0% through the range"
INFY,Technology,Information Technology Services,1557.69,-0.27,1064.05,1597.03,46.39,2.46,78.34,1387.5,1397.76,7536939.25,5191182.0,0.69,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",10.5,14.28,10.16,5.05,8.53,12.77,5.45,5.75,-2.61,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",42.65,Profit Booking Zone,80.36,1315.19,1549.65,17.83,100.0,80.0% of closes stayed inside the range | Range width 17.8% | Currently 100.0% through the range,29.99,19.17,20.74,17.06,1.92,6.24,9.49,2.31,,177.3,100.2,314.8,288.2,15.4324,14.7125,5.1946,4.2,0.107,476334.99,29.68,IT / Technology,23.0,2.0,17.0,17.0,13.0,72.0,0.93,"Strong ROE, Cash covers debt",,10.0,82.0,"Strong ROE for an asset-light business, Strong operating margin",56.67,0.0,,62.7,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Strong ROE, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 17.8% | Currently 100.0% through the range"
PERSISTENT,Technology,Information Technology Services,4577.63,1.34,1500.77,4772.46,205.02,4.08,73.8,3704.09,3575.39,677506.6,362291.0,0.53,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",24.09,16.29,27.31,5.05,8.53,12.77,19.04,7.76,14.54,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",42.65,Profit Booking Zone,79.96,3358.67,4283.18,27.53,100.0,80.0% of closes stayed inside the range | Range width 27.5% | Currently 100.0% through the range,22.06,14.74,13.27,11.13,17.62,18.72,9.1,1.87,,662.51,451.13,1302.11,944.08,44.7405,30.8947,10.9263,65.0,0.082,85520.87,31.68,IT / Technology,17.0,16.0,16.0,17.0,7.0,73.0,0.93,"Strong ROE, Cash covers debt",,5.0,78.0,Strong ROE for an asset-light business,56.67,0.0,,62.55,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong ROE, Cash covers debt, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 27.5% | Currently 100.0% through the range"
NHPC,Utilities,Utilities - Renewable,100.79,2.35,29.88,112.15,237.33,10.13,61.91,95.56,74.06,50209117.95,98880924.0,1.97,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move",3.99,12.88,58.35,5.05,8.53,12.77,-1.06,4.35,45.58,63.0,"Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M",32.35,Breakout Watch,86.16,77.76,97.5,25.39,100.0,80.0% of closes stayed inside the range | Range width 25.4% | Currently 100.0% through the range | Above upper band on elevated volume,9.3,3.9,43.32,38.86,-11.7,-7.87,84.76,1.27,1.24,1499.4,32776.44,7252.14,282.82,28.1502,12.0078,1.8676,2.09,0.191,77196.09,93.4,Energy / Utilities,14.0,0.0,8.0,17.0,13.0,52.0,1.0,,"Revenue contraction, Earnings contraction",0.0,52.0,,54.1,0.0,,62.07,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Strong positive day move, Positive 1M return, Positive 3M return, Strong 6M absolute return, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 25.4% | Currently 100.0% through the range | Above upper band on elevated volume"
MOTHERSON,Consumer Cyclical,Auto Parts,133.28,0.79,40.29,137.12,230.77,2.8,73.46,103.91,77.69,46780401.15,20849716.0,0.45,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",23.36,70.04,93.36,5.05,8.53,12.77,18.31,61.51,80.59,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",6.12,Profit Booking Zone,73.79,73.09,123.27,68.67,100.0,80.0% of closes stayed inside the range | Range width 68.7% | Currently 100.0% through the range,10.39,3.19,5.72,2.78,25.57,81.61,76.17,0.97,0.75,6743.2,19921.9,7568.9,3443.5,40.7452,24.4622,4.356,30.0,1.034,178504.36,43.82,Automobile,2.0,20.0,4.0,17.0,9.0,52.0,1.0,,,0.0,52.0,,58.61,3.0,Low volume participation,61.99,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 68.7% | Currently 100.0% through the range"
ICICIBANK,Financial Services,Banks - Regional,1217.85,1.07,770.28,1219.75,58.11,0.16,69.89,1119.05,1015.2,18971713.4,13366874.0,0.7,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",11.07,15.22,27.08,5.05,8.53,12.77,6.02,6.69,14.31,55.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M",37.21,Profit Booking Zone,84.58,986.01,1132.87,14.89,100.0,80.0% of closes stayed inside the range | Range width 14.9% | Currently 100.0% through the range,17.28,1.87,,27.45,18.9,30.03,78.47,,,190129.59,200998.71,157284.48,153605.93,18.4855,15.2309,2.6994,84.0,0.261,1026998.09,0.0,Banking,10.0,18.0,4.0,17.0,15.0,64.0,0.79,,,6.0,70.0,Strong ROE for a leveraged-balance-sheet business,49.77,0.0,,61.97,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 14.9% | Currently 100.0% through the range"
FEDERALBNK,Financial Services,Banks - Regional,184.89,-0.16,102.82,186.47,79.81,0.85,72.78,165.81,152.21,14166176.4,9869013.0,0.7,Bullish,47.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum",13.89,21.48,23.6,5.05,8.53,12.77,8.84,12.95,10.83,80.0,"Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",20.35,Profit Booking Zone,81.05,144.61,173.17,19.75,100.0,80.8% of closes stayed inside the range | Range width 19.8% | Currently 100.0% through the range,12.89,1.22,,31.99,18.01,22.62,74.1,,,31126.48,22308.62,6431.17,6103.25,19.1033,13.2216,2.1967,34.0,0.276,88118.6,0.0,Banking,10.0,16.0,7.0,17.0,15.0,65.0,0.79,Cash covers debt,,0.0,65.0,,49.77,0.0,,61.97,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Cash covers debt, Strong 1M absolute return, Strong 3M absolute return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 19.8% | Currently 100.0% through the range"
DIXON,Technology,Consumer Electronics,12521.8,0.4,2549.37,12868.67,391.17,2.7,75.27,10025.09,7149.34,451051.65,236162.0,0.52,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",24.26,63.59,98.4,5.05,8.53,12.77,19.21,55.06,85.63,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",11.76,Profit Booking Zone,71.51,6272.0,11530.62,83.84,100.0,80.0% of closes stayed inside the range | Range width 83.8% | Currently 100.0% through the range,21.7,5.26,3.08,2.09,44.69,43.92,28.85,1.02,0.66,198.0,488.98,584.31,-0.12,40.4977,49.0426,15.3722,6.0,-0.156,83906.61,6.87,IT / Technology,8.0,20.0,9.0,9.0,4.0,50.0,1.0,Strong ROE,Negative free cash flow,5.0,55.0,Strong ROE for an asset-light business,56.67,4.0,Negative free cash flow,61.75,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong ROE, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 83.8% | Currently 100.0% through the range"
AEGISLOG,Energy,Oil & Gas Refining & Marketing,922.34,1.12,235.58,954.72,291.53,3.39,75.4,724.82,455.65,793346.25,450958.0,0.57,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",23.5,117.1,171.06,5.05,8.53,12.77,18.45,108.57,158.29,100.0,"Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",14.29,Profit Booking Zone,69.09,366.53,807.29,120.25,100.0,80.0% of closes stayed inside the range | Range width 120.3% | Currently 100.0% through the range,14.62,7.05,11.18,8.09,-18.36,22.95,68.44,2.73,2.67,1032.3,2665.43,655.53,39.11,36.3676,33.7418,7.3301,1.03,0.55,44383.95,26.48,Energy / Utilities,12.0,8.0,12.0,17.0,6.0,55.0,1.0,,Revenue contraction,2.0,57.0,General low-debt support,58.45,5.0,Revenue contraction,61.72,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong 1M absolute return, Strong 3M absolute return, Strong 6M absolute return, 1M Nifty outperformance, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 120.3% | Currently 100.0% through the range"
BHARATFORG,Consumer Cyclical,Auto Parts,1651.54,-0.24,660.33,1777.61,150.11,7.09,57.68,1521.28,1228.39,1545213.9,613813.0,0.4,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",6.06,46.34,35.35,5.05,8.53,12.77,1.01,37.81,22.58,88.0,"Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M",18.37,Profit Booking Zone,78.43,1105.4,1646.07,48.91,100.0,80.0% of closes stayed inside the range | Range width 48.9% | Currently 100.0% through the range,13.27,4.92,11.72,6.32,22.41,80.01,110.84,1.08,0.73,1313.55,7947.53,1664.39,140.37,140.9275,43.1994,10.3879,41.0,0.54,99514.15,53.26,Automobile,10.0,18.0,4.0,17.0,5.0,54.0,1.0,,Very high PE,0.0,54.0,,58.61,3.0,Low volume participation,61.69,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive 1M return, Strong 3M absolute return, Strong 6M absolute return, 3M Nifty outperformance, 6M Nifty outperformance, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 48.9% | Currently 100.0% through the range"
BALKRISIND,Consumer Cyclical,Auto Parts,3143.0,0.69,1750.0,3312.41,79.6,5.11,56.55,2907.52,2550.11,271734.35,362892.0,1.34,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move",-1.8,32.75,26.78,5.05,8.53,12.77,-6.85,24.22,14.01,45.0,"Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance",57.14,Profit Booking Zone,82.86,2240.76,3143.77,40.3,99.91,80.0% of closes stayed inside the range | Range width 40.3% | Currently 99.9% through the range,16.62,10.75,17.26,15.82,-3.54,39.16,35.01,1.27,0.9,74.62,3099.44,2081.99,983.44,34.3358,24.8272,4.406,75.0,0.321,48269.36,50.17,Automobile,16.0,10.0,9.0,17.0,11.0,63.0,1.0,,Revenue contraction,2.0,65.0,General low-debt support,58.61,0.0,,61.54,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion, Positive day move, Strong 3M absolute return, Positive 6M return, 3M Nifty outperformance, 80.0% of closes stayed inside the range | Range width 40.3% | Currently 99.9% through the range"
PATANJALI,Consumer Defensive,Packaged Foods,542.97,1.05,278.5,580.97,94.97,6.54,63.53,484.56,479.22,2946475.8,3519486.0,1.19,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",11.7,18.82,5.95,5.05,8.53,12.77,6.65,10.29,-6.82,70.0,"Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M",21.74,Profit Booking Zone,85.71,445.04,537.73,20.83,100.0,80.8% of closes stayed inside the range | Range width 20.8% | Currently 100.0% through the range,7.5,5.77,3.41,2.42,1.25,-13.68,10.28,2.57,1.32,537.43,1048.73,1746.25,1646.13,21.1645,19.163,2.9269,99.0,-0.175,38358.64,13.03,FMCG / Consumer,2.0,0.0,16.0,17.0,13.0,48.0,1.0,,Earnings contraction,3.0,51.0,"Low debt, typical of a healthy consumer business",55.25,0.0,,61.14,Watchlist,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move, Strong 1M absolute return, Positive 3M return, Positive 6M return, 1M Nifty outperformance, 3M Nifty outperformance, Positive across 1M/3M/6M, 80.8% of closes stayed inside the range | Range width 20.8% | Currently 100.0% through the range"
DRREDDY,Healthcare,Drug Manufacturers - Specialty & Generic,1292.38,0.75,778.62,1294.76,65.98,0.18,75.7,1192.61,1158.14,2736060.25,1734640.0,0.63,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",7.81,6.53,11.07,5.05,8.53,12.77,2.76,-2.0,-1.7,38.0,"Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M",59.52,Profit Booking Zone,82.54,1136.99,1254.31,10.32,100.0,80.0% of closes stayed inside the range | Range width 10.3% | Currently 100.0% through the range,19.85,14.37,23.39,19.95,13.54,23.56,7.14,2.58,1.92,710.7,2002.0,4543.3,1799.8,30.1735,20.2046,2.607,66.0,0.242,99960.01,50.18,Pharma / Healthcare,22.0,13.0,17.0,17.0,13.0,82.0,1.0,Strong ROE,,4.0,86.0,"General quality ROE, General low-debt support",56.55,0.0,,61.08,Watchlist,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move, Strong ROE, Positive 1M return, Positive 3M return, Positive 6M return, Positive across 1M/3M/6M, 80.0% of closes stayed inside the range | Range width 10.3% | Currently 100.0% through the range"
