symbol,sector,industry,current_price,day_change_pct,distance_from_low_pct,distance_from_high_pct,rsi,sma50,sma200,volume_ratio,trend,technical_score,technical_reasons,relative_strength_score,return_1m,return_3m,return_6m,sector_bucket,fundamental_score,sector_adjustment,sector_adjusted_fundamental_score,debt_to_equity,net_profit_margin,revenue_growth,earnings_growth,operating_cashflow_cr,free_cashflow_cr,fundamental_data_coverage,sector_score,risk_penalty,risk_reasons,final_score,score_band,reasons
ABB,Industrials,Specialty Industrial Machinery,7027.5,-3.11,52.16,9.8,56.36,6738.68,5648.94,0.86,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Capital Goods / Infra,66.0,0.0,66.0,1.55,21.35,12.1,3.0,1470.96,1082.38,1.0,25.2,0.0,,41.88,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
NATIONALUM,Basic Materials,Aluminum,434.2,2.3,157.35,1.97,61.23,406.91,307.48,0.78,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",0.0,,,,Metals / Mining,56.0,2.0,58.0,0.28,34.91,39.3,91.1,,,0.57,24.91,0.0,,41.54,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
TECHM,Technology,Information Technology Services,1543.2,4.0,18.33,16.76,64.92,1435.04,1489.6,2.16,Bullish,80.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, Strong positive day move",0.0,,,,IT / Technology,47.0,0.0,47.0,7.27,8.68,17.7,28.3,,,0.57,26.45,0.0,,40.42,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W low zone, Strong volume expansion, Strong positive day move"
APOLLOHOSP,Healthcare,Medical Care Facilities,8108.5,-0.83,21.25,3.96,54.19,7765.22,7544.89,0.46,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",0.0,,,,Pharma / Healthcare,62.0,2.0,64.0,85.15,7.7,18.1,35.6,2855.7,182.84,1.0,29.09,3.0,Low volume participation,40.01,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
AEGISLOG,Energy,Oil & Gas Refining & Marketing,774.25,3.45,34.4,18.03,67.63,673.12,719.35,3.38,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move",0.0,,,,Energy / Utilities,45.0,2.0,47.0,47.24,13.88,43.3,269.0,,,0.57,31.2,0.0,,39.88,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Strong volume expansion, Strong positive day move"
ASIANPAINT,Basic Materials,Specialty Chemicals,2632.4,-1.47,24.46,11.83,59.72,2446.91,2541.93,1.67,Bullish,75.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion",0.0,,,,Chemicals,44.0,2.0,46.0,17.85,12.81,17.9,39.9,,,0.57,24.91,0.0,,38.59,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone, Volume expansion"
SOLARINDS,Basic Materials,Specialty Chemicals,18203.0,-0.24,56.3,3.56,68.19,15416.36,14068.3,0.49,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Chemicals,72.0,4.0,76.0,23.27,17.05,40.9,70.0,620.87,-1405.69,1.0,24.91,7.0,"Low volume participation, Negative free cash flow",38.34,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
3MINDIA,Industrials,Conglomerates,32560.0,-0.76,17.13,14.38,51.77,31923.0,32851.72,0.52,Bullish,50.0,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone",0.0,,,,Capital Goods / Infra,80.0,5.0,85.0,9.6,10.26,16.8,200.4,513.72,487.23,1.0,25.2,8.0,Below 200 DMA,38.03,Weak,"Above 50 DMA, Healthy RSI momentum, Near 52W high momentum, Near 52W low zone"
LLOYDSME,Basic Materials,Steel,1817.6,0.86,74.28,3.76,62.88,1595.24,1354.16,1.03,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",0.0,,,,Metals / Mining,57.0,2.0,59.0,145.21,21.48,405.5,6.05,2921.32,-7270.92,1.0,24.91,4.0,Negative free cash flow,37.89,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
LTM,Technology,Information Technology Services,4196.1,3.31,8.83,33.86,53.05,4232.46,5139.97,1.44,Bearish,48.0,"Healthy RSI momentum, Near 52W low with stable RSI, Volume expansion, Strong positive day move",0.0,,,,IT / Technology,80.0,5.0,85.0,9.87,11.87,18.0,16.9,4922.6,5183.36,1.0,26.45,8.0,Below 200 DMA,37.72,Weak,"Healthy RSI momentum, Near 52W low with stable RSI, Volume expansion, Strong positive day move"
IPCALAB,Healthcare,Drug Manufacturers - Specialty & Generic,1490.4,-2.23,19.08,11.2,36.93,1534.75,1440.58,0.8,Bearish,28.0,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone",0.0,,,,Pharma / Healthcare,73.0,2.0,75.0,8.49,11.83,6.3,341.6,1141.97,790.13,1.0,29.09,0.0,,37.61,Weak,"Above 200 DMA, Weak but watchable RSI, Near 52W low zone"
WELCORP,Basic Materials,Steel,1377.6,0.05,94.03,1.52,69.04,1120.24,907.57,1.0,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",0.0,,,,Metals / Mining,44.0,2.0,46.0,25.04,13.35,14.9,198.3,,,0.57,24.91,0.0,,37.34,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
HINDALCO,Basic Materials,Aluminum,1141.3,1.3,86.03,2.95,64.86,1017.68,881.6,1.25,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move",0.0,,,,Metals / Mining,42.0,2.0,44.0,72.6,5.55,32.1,75.1,,,0.57,24.91,0.0,,36.64,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support, Positive day move"
INFY,Technology,Information Technology Services,1202.5,3.58,10.42,30.41,54.42,1221.04,1429.07,1.34,Bearish,45.0,"Healthy RSI momentum, Near 52W low zone, Volume expansion, Strong positive day move",0.0,,,,IT / Technology,74.0,10.0,84.0,9.54,16.37,2.9,5.3,409.2,316.56,1.0,26.45,8.0,Below 200 DMA,36.62,Weak,"Healthy RSI momentum, Near 52W low zone, Volume expansion, Strong positive day move"
NAVINFLUOR,Basic Materials,Chemicals,6998.5,-1.83,66.06,7.0,51.67,6603.46,5845.62,0.77,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Chemicals,49.0,2.0,51.0,32.09,21.73,44.1,100.9,,,0.57,24.91,0.0,,36.59,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
PREMIERENE,Technology,Solar,1052.7,-0.78,57.97,7.23,63.97,980.13,931.09,0.66,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,IT / Technology,45.0,5.0,50.0,86.0,19.68,37.7,53.0,,,0.57,26.45,0.0,,36.47,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ENRIN,Utilities,Utilities - Renewable,3717.4,-4.0,76.05,6.32,65.88,3079.92,3021.54,0.8,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Energy / Utilities,47.0,2.0,49.0,4.48,15.77,39.3,67.8,,,0.57,25.23,0.0,,35.93,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ZYDUSLIFE,Healthcare,Drug Manufacturers - Specialty & Generic,1091.2,1.25,30.6,2.18,74.68,942.08,946.56,0.83,Bullish,52.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move",0.0,,,,Pharma / Healthcare,60.0,4.0,64.0,42.3,18.57,16.2,8.7,2116.6,-906.16,1.0,29.09,4.0,Negative free cash flow,35.76,Weak,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Positive day move"
APARINDS,Industrials,Electrical Equipment & Parts,12801.0,-2.42,88.22,5.74,55.14,11664.57,9476.36,1.25,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,,,,Capital Goods / Infra,39.0,5.0,44.0,17.72,4.84,29.1,77.4,,,0.57,25.2,0.0,,35.43,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
BAJAJ-AUTO,Consumer Cyclical,Auto Manufacturers,10376.0,-0.8,33.89,3.48,55.9,9704.23,9200.15,1.05,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,,,,Automobile,42.0,2.0,44.0,56.35,16.25,64.0,45.8,,,0.57,24.62,0.0,,35.34,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
SONACOMS,Consumer Cyclical,Auto Parts,600.2,-1.19,49.68,3.47,55.69,564.2,497.33,0.74,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Automobile,45.0,2.0,47.0,7.21,14.21,52.4,44.3,,,0.57,24.62,0.0,,35.14,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
NAM-INDIA,Financial Services,Asset Management,1092.9,-0.66,56.58,2.85,58.02,992.93,897.62,1.02,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,,,,Financial Services,48.0,-4.0,44.0,1.62,52.51,24.5,26.4,,,0.57,23.05,0.0,,35.11,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
AJANTPHARM,Healthcare,Drug Manufacturers - Specialty & Generic,2931.0,0.07,27.21,11.58,42.44,2928.12,2717.1,1.33,Bullish,53.0,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Volume expansion, Positive day move",0.0,,,,Pharma / Healthcare,48.0,2.0,50.0,5.75,19.65,24.8,30.8,,,0.57,29.09,0.0,,35.11,Weak,"Above 50 DMA, Above 200 DMA, Weak but watchable RSI, Volume expansion, Positive day move"
ADANIPOWER,Utilities,Utilities - Independent Power Producers,232.3,-4.55,120.36,8.62,58.02,201.26,157.38,1.04,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,,,,Energy / Utilities,43.0,0.0,43.0,82.33,24.15,34.0,44.4,,,0.5,25.23,0.0,,35.08,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
CUPID,Consumer Defensive,Household & Personal Products,129.09,0.02,630.15,3.61,64.45,108.41,75.66,0.64,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",0.0,,,,FMCG / Consumer,41.0,3.0,44.0,12.51,29.47,162.5,190.9,,,0.5,22.71,0.0,,35.06,Weak,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
OBEROIRLTY,Real Estate,Real Estate - Development,1649.4,-3.38,18.71,17.33,49.15,1614.93,1618.49,0.74,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone",0.0,,,,Cement / Realty,55.0,2.0,57.0,15.77,41.59,31.7,28.9,,,0.57,22.14,0.0,,35.02,Weak,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone"
HINDZINC,Basic Materials,Other Industrial Metals & Mining,626.25,-1.06,54.22,13.0,51.17,585.98,538.34,0.42,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Metals / Mining,53.0,2.0,55.0,39.03,38.07,71.7,144.6,,,0.57,24.91,3.0,Low volume participation,34.99,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
LENSKART,Healthcare,Medical Instruments & Supplies,518.95,-0.94,45.73,6.94,56.7,510.51,0.0,0.42,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Pharma / Healthcare,51.0,2.0,53.0,34.98,5.6,45.6,-9.6,1669.59,766.92,0.93,29.09,3.0,Low volume participation,34.91,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
BSE,Financial Services,Financial Data & Stock Exchanges,4066.6,-1.92,101.17,8.55,56.55,3564.83,2836.04,0.84,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Financial Services,51.0,-4.0,47.0,0.0,48.92,64.0,62.1,,,0.57,23.05,0.0,,34.91,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
BERGEPAINT,Basic Materials,Specialty Chemicals,512.9,2.46,31.14,14.65,55.87,470.54,507.8,0.56,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move",0.0,,,,Chemicals,37.0,2.0,39.0,9.16,9.91,13.2,28.5,,,0.57,24.91,0.0,,34.89,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Strong positive day move"
HSCL,Basic Materials,Specialty Chemicals,603.4,-0.5,44.38,7.68,58.44,535.86,480.53,0.8,Bullish,60.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum",0.0,,,,Chemicals,44.0,2.0,46.0,16.17,16.07,28.0,24.7,,,0.57,24.91,0.0,,34.84,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum"
ANANDRATHI,Financial Services,Asset Management,3502.4,1.5,85.52,6.04,46.66,3436.0,3090.51,2.54,Bullish,62.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong volume expansion, Positive day move",0.0,,,,Financial Services,49.0,-4.0,45.0,8.25,33.19,52.1,71.0,,,0.57,23.05,0.0,,34.71,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Strong volume expansion, Positive day move"
LAURUSLABS,Healthcare,Drug Manufacturers - Specialty & Generic,1388.4,1.94,129.45,0.74,77.05,1157.0,1016.81,1.19,Bullish,57.0,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move",0.0,,,,Pharma / Healthcare,43.0,2.0,45.0,46.37,15.04,29.1,125.2,,,0.57,29.09,0.0,,34.36,Avoid,"Above 50 DMA, Above 200 DMA, Strong but overbought RSI, Near 52W high momentum, Normal volume support, Positive day move"
ASTRAL,Industrials,Building Products & Equipment,1533.1,-2.86,21.65,13.32,47.46,1568.38,1493.0,0.43,Bearish,32.0,"Above 200 DMA, RSI recovering, Near 52W low zone",0.0,,,,Capital Goods / Infra,68.0,5.0,73.0,6.17,8.17,24.2,18.8,1117.0,479.59,1.0,25.2,3.0,Low volume participation,34.33,Avoid,"Above 200 DMA, RSI recovering, Near 52W low zone"
GVT&D,Industrials,Specialty Industrial Machinery,4755.0,-7.64,116.14,8.94,55.03,4289.53,3383.49,1.54,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",0.0,,,,Capital Goods / Infra,46.0,5.0,51.0,0.89,19.44,38.0,24.7,,,0.57,25.2,5.0,Sharp daily fall,34.13,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion"
CUMMINSIND,Industrials,Specialty Industrial Machinery,5680.5,-3.41,79.32,6.88,60.83,5108.66,4442.59,1.1,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support",0.0,,,,Capital Goods / Infra,35.0,5.0,40.0,0.43,18.69,17.9,0.9,,,0.57,25.2,0.0,,34.03,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Normal volume support"
MAHABANK,Financial Services,Banks - Regional,77.64,-2.06,52.43,9.62,47.27,74.7,63.31,0.95,Bullish,42.0,"Above 50 DMA, Above 200 DMA, RSI recovering",0.0,,,,Banking,51.0,6.0,57.0,,53.41,21.8,34.2,,,0.64,23.05,0.0,,33.91,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering"
MPHASIS,Technology,Information Technology Services,2310.5,1.72,14.78,23.93,59.22,2231.09,2605.1,1.41,Bullish,55.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move",0.0,,,,IT / Technology,69.0,0.0,69.0,24.68,11.56,17.5,10.7,1426.41,394.12,1.0,26.45,8.0,Below 200 DMA,33.87,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Volume expansion, Positive day move"
MOTHERSON,Consumer Cyclical,Auto Parts,141.77,-2.72,58.54,6.59,64.9,123.83,114.69,1.37,Bullish,70.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion",0.0,,,,Automobile,34.0,2.0,36.0,43.91,3.36,16.6,104.2,,,0.57,24.62,0.0,,33.79,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Volume expansion"
NAUKRI,Communication Services,Internet Content & Information,1004.05,0.91,10.54,34.8,57.2,986.47,1213.31,0.63,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move",0.0,,,,Telecom,75.0,2.0,77.0,0.64,44.14,15.9,22.1,1076.43,873.98,1.0,22.39,8.0,Below 200 DMA,33.56,Avoid,"Above 50 DMA, Healthy RSI momentum, Near 52W low zone, Positive day move"
SUNPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1796.5,-0.15,16.81,6.27,45.41,1775.16,1710.11,0.69,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone",0.0,,,,Pharma / Healthcare,47.0,2.0,49.0,5.52,20.19,10.5,27.4,,,0.57,29.09,0.0,,33.26,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Near 52W low zone"
AUROPHARMA,Healthcare,Drug Manufacturers - Specialty & Generic,1433.7,0.51,41.1,7.5,46.94,1399.71,1213.18,0.95,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move",0.0,,,,Pharma / Healthcare,47.0,2.0,49.0,21.31,10.63,16.3,25.8,,,0.57,29.09,0.0,,33.26,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Positive day move"
JSWSTEEL,Basic Materials,Steel,1299.4,1.67,35.42,2.15,57.52,1236.52,1174.79,0.74,Bullish,65.0,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move",0.0,,,,Metals / Mining,37.0,0.0,37.0,95.37,13.06,9.8,113.0,,,0.57,24.91,0.0,,32.94,Avoid,"Above 50 DMA, Above 200 DMA, Healthy RSI momentum, Near 52W high momentum, Positive day move"
HEXT,Technology,Information Technology Services,514.2,1.22,30.91,41.32,64.08,464.36,622.94,1.26,Bullish,45.0,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move",0.0,,,,IT / Technology,68.0,5.0,73.0,10.18,9.32,17.9,-12.5,1675.4,1471.26,1.0,26.45,8.0,Below 200 DMA,32.77,Avoid,"Above 50 DMA, Healthy RSI momentum, Normal volume support, Positive day move"
EICHERMOT,Consumer Cyclical,Auto Manufacturers,7100.5,-1.07,37.8,13.72,48.66,7059.09,7040.48,1.11,Bullish,47.0,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support",0.0,,,,Automobile,47.0,2.0,49.0,2.05,23.21,31.5,21.3,,,0.57,24.62,0.0,,32.59,Avoid,"Above 50 DMA, Above 200 DMA, RSI recovering, Normal volume support"
